signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,TECHM,2022-01-03 12:10:00+05:30,-0.1231,-0.1007,0,,1.5954,16.67,-0.7577,0,0.5793,0.0,3,0,1,0,3,4,2022-01-03 12:25:00+05:30,2022-01-03 12:30:00+05:30,2022-01-03 14:45:00+05:30,1730.3,1724.4785714285713,1740.7785714285717,-5.8214,L
S002,TECHM,2022-01-03 12:45:00+05:30,-0.0353,-0.063,2,1.0,0.2392,20.0,1.5263,0,1.2203,,0,0,0,1,0,1,2022-01-03 12:45:00+05:30,2022-01-03 12:50:00+05:30,2022-01-03 14:45:00+05:30,1730.5,1725.5357142857142,1739.4357142857143,-4.9643,L
S003,TECHM,2022-01-03 12:55:00+05:30,-0.0367,-0.0416,0,,0.5016,22.22,-0.011,0,0.4035,,0,0,0,1,0,1,2022-01-03 12:55:00+05:30,2022-01-03 13:00:00+05:30,2022-01-03 14:45:00+05:30,1729.8,1725.2642857142855,1737.964285714286,-4.5357,L
S004,TECHM,2022-01-03 13:05:00+05:30,-0.0228,-0.0393,0,,0.3774,26.67,0.4516,0,0.4316,,0,0,0,1,0,1,2022-01-03 13:05:00+05:30,2022-01-03 13:10:00+05:30,2022-01-03 14:45:00+05:30,1729.4,1725.2928571428572,1736.7928571428574,-4.1071,L
S005,TECHM,2022-01-03 13:15:00+05:30,-0.0012,-0.0275,0,,0.11,35.0,0.1111,0,0.6749,,0,0,0,1,0,1,2022-01-03 13:15:00+05:30,2022-01-03 13:20:00+05:30,2022-01-03 14:45:00+05:30,1729.4,1725.3107142857143,1736.7607142857146,-4.0893,L
S006,TECHM,2022-01-03 13:30:00+05:30,0.0046,-0.0012,1,1.0,0.3318,41.67,-0.4,0,0.5749,1.0,3,0,0,0,3,4,2022-01-03 13:45:00+05:30,2022-01-03 13:50:00+05:30,2022-01-03 14:45:00+05:30,1729.9,1726.132142857143,1736.6821428571432,-3.7679,L
S007,TECHM,2022-01-03 13:55:00+05:30,0.0145,0.0006,0,,0.2851,50.0,-0.3333,0,0.574,1.0,1,0,1,0,1,2,2022-01-03 14:00:00+05:30,2022-01-03 14:05:00+05:30,2022-01-03 14:45:00+05:30,1730.1,1726.1535714285712,1737.2035714285714,-3.9464,L
S008,TECHM,2022-01-03 14:10:00+05:30,0.0032,0.0145,0,,1.4062,64.1,-1.0,0,0.6128,0.0,2,0,1,0,2,3,2022-01-03 14:20:00+05:30,2022-01-03 14:25:00+05:30,2022-01-03 14:45:00+05:30,1729.4,1725.4,1736.6,-4.0,L
S009,TECHM,2022-01-04 09:15:00+05:30,,,0,,0.6262,40.16,0.4847,0,3.3639,,0,0,0,1,0,1,2022-01-04 09:15:00+05:30,2022-01-04 09:20:00+05:30,2022-01-04 09:20:00+05:30,1728.1,1718.9571428571428,1744.5571428571427,-9.1429,L
S010,TECHM,2022-01-04 10:00:00+05:30,-0.2028,-0.224,0,,0.9987,23.64,-0.5604,0,0.6877,0.0,3,0,0,0,3,4,2022-01-04 10:15:00+05:30,2022-01-04 10:20:00+05:30,2022-01-04 15:00:00+05:30,1720.5,1704.553571428571,1749.2035714285714,6.6,EOD+
