signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p11_open,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,DABUR,2023-01-02 11:20:00+05:30,0.0535,0.0294,6,4.0,0.074,66.67,1.3077,0,0.1238,,0,0,0,1,1,0,1,2023-01-02 11:20:00+05:30,2023-01-02 11:25:00+05:30,2023-01-02 14:00:00+05:30,560.85,558.6535714285715,564.8035714285713,-2.1964,L
S002,DABUR,2023-01-02 12:30:00+05:30,-0.029,-0.0236,0,,1.1447,66.67,-0.8561,0,0.5076,0.0,3,0,0,0,0,3,4,2023-01-02 12:45:00+05:30,2023-01-02 12:50:00+05:30,2023-01-02 14:00:00+05:30,560.4,558.8821428571429,563.1321428571428,-1.5179,L
S003,DABUR,2023-01-02 12:55:00+05:30,-0.0549,-0.0477,0,,1.3638,28.57,-0.2771,0,0.0857,0.0,2,1,0,1,0,2,3,2023-01-02 13:05:00+05:30,2023-01-02 13:10:00+05:30,2023-01-02 15:00:00+05:30,560.25,558.3482142857143,563.6732142857143,1.05,EOD+
S004,DABUR,2023-01-02 13:30:00+05:30,0.0143,-0.0183,3,2.0,0.0668,60.0,4.2632,0,0.6581,,0,1,0,1,1,0,1,2023-01-02 13:30:00+05:30,2023-01-02 13:35:00+05:30,2023-01-02 14:00:00+05:30,560.5,558.7232142857142,563.6982142857144,-1.7768,L
S005,DABUR,2023-01-02 13:40:00+05:30,0.0143,0.0076,0,,0.4346,27.27,0.2214,0,0.4982,,0,0,0,0,1,0,1,2023-01-02 13:40:00+05:30,2023-01-02 13:45:00+05:30,2023-01-02 14:00:00+05:30,560.4,558.5160714285714,563.7910714285715,-1.8839,L
S006,DABUR,2023-01-02 14:15:00+05:30,-0.0375,-0.0187,0,,1.8118,50.0,-0.7727,0,2.8223,1.0,3,0,0,0,0,3,4,2023-01-02 14:30:00+05:30,2023-01-02 14:35:00+05:30,2023-01-02 15:00:00+05:30,560.25,558.4285714285714,563.5285714285715,1.05,EOD+
S007,DABUR,2023-01-03 11:00:00+05:30,0.0031,0.0838,0,,1.4833,76.92,-0.8652,0,0.2331,1.0,3,0,0,1,0,3,4,2023-01-03 11:15:00+05:30,2023-01-03 11:20:00+05:30,2023-01-03 11:30:00+05:30,563.65,561.775,567.025,-1.875,L
S008,DABUR,2023-01-03 13:10:00+05:30,-0.1297,-0.1198,0,,3.0108,35.29,-0.925,0,1.0303,0.0,3,0,0,0,0,3,4,2023-01-03 13:25:00+05:30,2023-01-03 13:30:00+05:30,2023-01-03 13:40:00+05:30,560.8,559.1392857142856,563.7892857142857,-1.6607,L
S009,DABUR,2023-01-03 14:10:00+05:30,-0.0898,-0.1259,0,,0.7392,63.64,-0.697,0,1.2601,1.0,3,1,0,0,0,3,4,2023-01-03 14:25:00+05:30,2023-01-03 14:30:00+05:30,2023-01-03 15:00:00+05:30,559.55,557.3178571428571,563.5678571428572,1.1,EOD+
S010,DABUR,2023-01-04 09:20:00+05:30,,,1,1.0,0.7154,71.15,0.0753,0,1.326,,0,1,0,0,1,0,1,2023-01-04 09:20:00+05:30,2023-01-04 09:25:00+05:30,2023-01-04 15:00:00+05:30,560.2,557.7625,564.5875000000001,0.3,EOD+
S011,DABUR,2023-01-04 09:45:00+05:30,0.0985,,3,1.0,0.0872,28.0,8.0,0,1.4207,,0,0,0,0,1,0,1,2023-01-04 09:45:00+05:30,2023-01-04 09:50:00+05:30,2023-01-04 15:00:00+05:30,561.4,558.5339285714285,566.5589285714286,-0.9,EOD-
S012,DABUR,2023-01-04 10:00:00+05:30,0.0468,0.0985,0,,1.5564,60.87,-0.8711,0,0.4075,0.0,3,1,0,1,0,3,4,2023-01-04 10:15:00+05:30,2023-01-04 10:20:00+05:30,2023-01-04 15:00:00+05:30,560.75,557.6339285714286,566.3589285714286,-0.25,EOD-
S013,DABUR,2023-01-04 11:00:00+05:30,0.0846,0.0682,7,3.0,0.2065,52.5,3.0,0,0.9568,,0,1,0,0,1,0,1,2023-01-04 11:00:00+05:30,2023-01-04 11:05:00+05:30,2023-01-04 14:45:00+05:30,562.2,559.325,567.3750000000001,-2.875,L
S014,DABUR,2023-01-04 11:55:00+05:30,0.1639,0.136,9,5.0,0.1029,94.74,-0.5122,0,0.6291,0.0,3,1,0,1,0,3,4,2023-01-04 12:10:00+05:30,2023-01-04 12:15:00+05:30,2023-01-04 13:20:00+05:30,563.4,560.9089285714285,567.8839285714286,-2.4911,L
S015,DABUR,2023-01-04 12:20:00+05:30,0.0404,0.0959,0,,0.4077,20.0,0.5789,0,0.7964,,0,0,0,1,1,0,1,2023-01-04 12:20:00+05:30,2023-01-04 12:25:00+05:30,2023-01-04 13:20:00+05:30,563.45,561.1196428571429,567.6446428571429,-2.3304,L
S016,DABUR,2023-01-04 12:30:00+05:30,0.0249,0.0568,0,,0.2896,11.76,-0.3043,0,0.6487,,0,1,0,0,1,0,1,2023-01-04 12:30:00+05:30,2023-01-04 12:35:00+05:30,2023-01-04 13:30:00+05:30,563.2,560.7178571428572,567.6678571428572,-2.4821,L
S017,DABUR,2023-01-04 12:40:00+05:30,0.0124,0.0293,0,,0.1907,35.29,1.1918,0,1.3482,,0,1,0,0,1,0,1,2023-01-04 12:40:00+05:30,2023-01-04 12:45:00+05:30,2023-01-04 13:20:00+05:30,563.5,561.1071428571429,567.8071428571429,-2.3929,L
S018,DABUR,2023-01-04 12:55:00+05:30,0.0359,0.0124,1,1.0,0.4152,100.0,-1.0,0,0.9946,0.0,1,0,0,0,0,1,2,2023-01-04 13:00:00+05:30,2023-01-04 13:05:00+05:30,2023-01-04 13:15:00+05:30,563.8,561.4517857142856,568.0267857142857,-2.3482,L
S019,DABUR,2023-01-05 11:10:00+05:30,0.192,0.3459,23,9.0,0.0052,20.0,39.0,0,0.4822,,0,1,0,1,1,0,1,2023-01-05 11:10:00+05:30,2023-01-05 11:15:00+05:30,2023-01-05 14:25:00+05:30,568.0,565.6071428571429,572.3071428571428,4.3071,W
S020,DABUR,2023-01-05 11:40:00+05:30,0.0774,0.0854,5,3.0,0.1325,37.5,2.5897,0,0.8255,,0,0,0,1,1,0,1,2023-01-05 11:40:00+05:30,2023-01-05 11:45:00+05:30,2023-01-05 11:50:00+05:30,568.6,566.7607142857144,571.9107142857142,-1.8393,L
S021,DABUR,2023-01-05 12:15:00+05:30,-0.0392,-0.0158,0,,1.486,5.56,-0.3214,0,1.3625,1.0,3,0,1,0,0,3,4,2023-01-05 12:30:00+05:30,2023-01-05 12:35:00+05:30,2023-01-05 14:25:00+05:30,568.55,566.4428571428572,572.342857142857,3.7929,W
