signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,ADANIPORTS,2022-01-03 10:55:00+05:30,0.1515,0.1479,0,,0.1788,65.0,-1.0,0,0.2791,,0,0,0,1,0,1,2022-01-03 10:55:00+05:30,2022-01-03 11:00:00+05:30,2022-01-03 11:35:00+05:30,736.15,732.4089285714285,742.8839285714286,-3.7411,L
S002,ADANIPORTS,2022-01-03 13:00:00+05:30,-0.1208,-0.1293,0,,0.6725,38.46,-0.5918,0,1.9803,1.0,3,0,1,0,3,4,2022-01-03 13:15:00+05:30,2022-01-03 13:20:00+05:30,2022-01-03 14:45:00+05:30,732.65,730.3732142857143,736.7482142857143,4.0982,W
S003,ADANIPORTS,2022-01-03 13:25:00+05:30,-0.054,-0.0987,1,1.0,0.2928,5.88,0.1494,0,1.0612,,0,0,1,1,0,1,2022-01-03 13:25:00+05:30,2022-01-03 13:30:00+05:30,2022-01-03 13:55:00+05:30,731.8,729.9428571428571,735.1428571428571,3.3429,W
S004,ADANIPORTS,2022-01-03 13:35:00+05:30,-0.0328,-0.0625,0,,1.0652,56.25,-0.9429,0,1.0065,1.0,2,0,1,0,2,3,2022-01-03 13:45:00+05:30,2022-01-03 13:50:00+05:30,2022-01-03 14:35:00+05:30,732.5,730.4464285714286,736.1964285714286,3.6964,W
S005,ADANIPORTS,2022-01-04 09:35:00+05:30,,,4,3.0,0.3451,1.67,1.3429,0,1.8266,,0,0,0,1,0,1,2022-01-04 09:35:00+05:30,2022-01-04 09:40:00+05:30,2022-01-04 15:00:00+05:30,738.35,732.0107142857142,749.7607142857144,0.9,EOD+
S006,ADANIPORTS,2022-01-04 09:50:00+05:30,0.148,,1,1.0,0.0985,6.82,5.4286,0,1.5877,,0,0,0,1,0,1,2022-01-04 09:50:00+05:30,2022-01-04 09:55:00+05:30,2022-01-04 15:00:00+05:30,739.7,732.5928571428572,752.4928571428572,-0.45,EOD-
S007,ADANIPORTS,2022-01-04 10:40:00+05:30,0.2152,0.2175,9,3.0,0.2281,79.66,-1.0,0,0.1091,0.0,2,0,0,0,2,3,2022-01-04 10:50:00+05:30,2022-01-04 10:55:00+05:30,2022-01-04 11:25:00+05:30,741.6,736.0107142857142,751.6607142857143,-5.5893,L
S008,ADANIPORTS,2022-01-04 13:40:00+05:30,-0.091,-0.0855,0,,1.8645,18.75,-0.9764,0,1.0513,1.0,3,0,1,0,3,4,2022-01-04 13:55:00+05:30,2022-01-04 14:00:00+05:30,2022-01-04 15:00:00+05:30,736.95,734.1107142857144,742.0607142857142,2.3,EOD+
S009,ADANIPORTS,2022-01-05 09:15:00+05:30,,,0,,2.9308,36.93,0.0184,0,3.7914,,0,0,0,1,0,1,2022-01-05 09:15:00+05:30,2022-01-05 09:20:00+05:30,2022-01-05 13:20:00+05:30,742.05,737.9875,749.3625,-4.0625,L
S010,ADANIPORTS,2022-01-05 10:05:00+05:30,0.143,0.1863,9,4.0,0.1684,50.0,-0.7753,0,0.3179,0.0,2,1,0,0,2,3,2022-01-05 10:15:00+05:30,2022-01-05 10:20:00+05:30,2022-01-05 14:45:00+05:30,742.5,735.8928571428571,754.3928571428572,11.8929,W
S011,ADANIPORTS,2022-01-05 10:30:00+05:30,0.1007,0.0897,1,1.0,0.2802,13.33,0.8565,0,0.2332,,0,0,1,1,0,1,2022-01-05 10:30:00+05:30,2022-01-05 10:35:00+05:30,2022-01-05 13:20:00+05:30,742.8,737.5142857142857,752.3142857142857,-5.2857,L
S012,ADANIPORTS,2022-01-05 10:40:00+05:30,0.1219,0.089,1,1.0,0.3433,36.84,0.875,0,0.2749,,0,0,1,1,0,1,2022-01-05 10:40:00+05:30,2022-01-05 10:45:00+05:30,2022-01-05 13:15:00+05:30,743.75,739.0892857142858,752.1392857142857,-4.6607,L
S013,ADANIPORTS,2022-01-05 10:55:00+05:30,0.1248,0.1219,2,1.0,0.3426,32.5,0.6346,0,0.5877,,0,1,1,1,0,1,2022-01-05 10:55:00+05:30,2022-01-05 11:00:00+05:30,2022-01-05 11:45:00+05:30,744.5,740.7053571428571,751.3303571428571,-3.7946,L
S014,ADANIPORTS,2022-01-05 11:10:00+05:30,0.0495,0.1248,2,2.0,0.3784,96.67,-0.9061,0,0.3958,1.0,1,1,0,0,1,2,2022-01-05 11:15:00+05:30,2022-01-05 11:20:00+05:30,2022-01-05 12:45:00+05:30,743.6,740.0821428571429,749.9321428571428,-3.5179,L
S015,ADANIPORTS,2022-01-05 13:50:00+05:30,-0.0916,-0.1006,0,,1.7668,42.11,-0.8228,0,1.9838,1.0,3,1,1,0,3,4,2022-01-05 14:05:00+05:30,2022-01-05 14:10:00+05:30,2022-01-05 14:30:00+05:30,740.7,737.9053571428572,745.7303571428572,5.0304,W
S016,ADANIPORTS,2022-01-06 11:00:00+05:30,-0.5406,-0.7274,0,,1.1735,23.53,-0.7895,0,0.854,1.0,3,0,0,0,3,4,2022-01-06 11:15:00+05:30,2022-01-06 11:20:00+05:30,2022-01-06 12:00:00+05:30,735.75,731.1964285714286,743.9464285714287,-4.5536,L
S017,ADANIPORTS,2022-01-06 12:40:00+05:30,-0.0754,-0.0491,0,,1.1537,44.0,-1.0,0,0.8749,0.0,3,0,0,0,3,4,2022-01-06 12:55:00+05:30,2022-01-06 13:00:00+05:30,2022-01-06 14:25:00+05:30,733.0,729.2946428571429,739.6696428571429,6.6696,W
S018,ADANIPORTS,2022-01-06 13:05:00+05:30,-0.0727,-0.0809,1,1.0,0.2941,44.0,0.6374,0,1.6627,,0,1,0,1,0,1,2022-01-06 13:05:00+05:30,2022-01-06 13:10:00+05:30,2022-01-06 14:35:00+05:30,733.9,730.2660714285714,740.4410714285714,6.5411,W
S019,ADANIPORTS,2022-01-07 13:10:00+05:30,-0.1969,-0.2065,0,,1.2672,17.39,-0.7722,0,0.4957,1.0,3,0,1,0,3,4,2022-01-07 13:25:00+05:30,2022-01-07 13:30:00+05:30,2022-01-07 15:00:00+05:30,734.35,730.0196428571429,742.1446428571428,0.65,EOD+
S020,ADANIPORTS,2022-01-07 13:35:00+05:30,-0.1182,-0.1971,0,,0.3585,21.43,-0.8268,0,0.3052,0.0,1,1,1,0,1,2,2022-01-07 13:40:00+05:30,2022-01-07 13:45:00+05:30,2022-01-07 15:00:00+05:30,734.65,730.6232142857143,741.8982142857142,0.35,EOD+
S021,ADANIPORTS,2022-01-07 13:50:00+05:30,-0.0777,-0.1182,1,1.0,0.1433,50.0,-0.5402,0,0.808,1.0,1,0,0,0,1,2,2022-01-07 13:55:00+05:30,2022-01-07 14:00:00+05:30,2022-01-07 15:00:00+05:30,734.5,730.7053571428572,741.330357142857,0.5,EOD+
S022,ADANIPORTS,2022-01-07 14:10:00+05:30,-0.062,-0.0726,0,,1.0861,85.19,-1.0,0,0.7596,0.0,3,0,1,0,3,4,2022-01-07 14:25:00+05:30,2022-01-07 14:30:00+05:30,2022-01-07 15:00:00+05:30,733.5,730.0357142857143,739.7357142857142,1.5,EOD+
S023,ADANIPORTS,2022-01-10 11:55:00+05:30,-0.1436,-0.0924,0,,2.4853,17.65,-0.8926,0,1.0284,1.0,3,0,0,0,3,4,2022-01-10 12:10:00+05:30,2022-01-10 12:15:00+05:30,2022-01-10 15:00:00+05:30,738.1,734.8232142857144,743.9982142857143,-0.1,EOD-
S024,ADANIPORTS,2022-01-10 13:05:00+05:30,0.0136,0.0214,0,,1.0109,59.26,-0.6355,0,0.4706,0.0,3,0,1,0,3,4,2022-01-10 13:20:00+05:30,2022-01-10 13:25:00+05:30,2022-01-10 15:00:00+05:30,737.65,734.9357142857142,742.5357142857143,0.35,EOD+
S025,ADANIPORTS,2022-01-11 10:40:00+05:30,-0.2635,-0.2767,0,,1.2111,41.86,-0.7165,0,0.4694,0.0,3,0,1,0,3,4,2022-01-11 10:55:00+05:30,2022-01-11 11:00:00+05:30,2022-01-11 13:05:00+05:30,731.65,726.9178571428571,740.1678571428571,8.5179,W
S026,ADANIPORTS,2022-01-11 12:10:00+05:30,0.1469,0.1739,14,8.0,0.3644,19.23,1.1818,0,0.5694,,0,0,0,1,0,1,2022-01-11 12:10:00+05:30,2022-01-11 12:15:00+05:30,2022-01-11 13:05:00+05:30,734.1,731.2696428571428,739.194642857143,5.0946,W
S027,ADANIPORTS,2022-01-11 12:25:00+05:30,0.111,0.1469,1,1.0,0.8454,46.34,0.0811,0,1.4244,,0,1,1,1,0,1,2022-01-11 12:25:00+05:30,2022-01-11 12:30:00+05:30,2022-01-11 13:05:00+05:30,735.4,732.3910714285714,740.8160714285715,5.4161,W
S028,ADANIPORTS,2022-01-12 09:40:00+05:30,0.3657,,5,4.0,0.0633,50.7,2.3645,0,0.3954,,0,0,1,1,0,1,2022-01-12 09:40:00+05:30,2022-01-12 09:45:00+05:30,2022-01-12 14:15:00+05:30,765.3,754.7375,784.3125,-10.5625,L
