signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p11_open,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,ONGC,2023-01-02 12:05:00+05:30,0.1498,0.1555,34,8.0,0.1132,50.0,0.8182,0,0.4004,,0,0,0,0,1,0,1,2023-01-02 12:05:00+05:30,2023-01-02 12:10:00+05:30,2023-01-02 15:00:00+05:30,135.15,134.54285714285714,136.24285714285716,0.7,EOD+
S002,ONGC,2023-01-02 12:15:00+05:30,0.1497,0.1499,0,,0.6164,100.0,-1.0,0,0.5775,1.0,3,1,0,0,0,3,4,2023-01-02 12:30:00+05:30,2023-01-02 12:35:00+05:30,2023-01-02 14:25:00+05:30,135.35,134.75178571428572,136.4267857142857,-0.5982,L
S003,ONGC,2023-01-02 12:40:00+05:30,0.0554,0.122,0,,0.1189,100.0,-1.0,0,0.8753,1.0,1,0,0,0,0,1,2,2023-01-02 12:45:00+05:30,2023-01-02 12:50:00+05:30,2023-01-02 14:25:00+05:30,135.3,134.82678571428573,136.1517857142857,-0.4732,L
S004,ONGC,2023-01-02 13:00:00+05:30,-0.0203,0.0369,0,,1.3451,85.71,-1.0,0,1.1199,0.0,3,0,0,1,0,3,4,2023-01-02 13:15:00+05:30,2023-01-02 13:20:00+05:30,2023-01-02 14:25:00+05:30,135.3,134.8446428571429,136.11964285714282,-0.4554,L
S005,ONGC,2023-01-03 09:50:00+05:30,-0.2053,,0,,1.8594,63.64,-1.0,0,1.2123,0.0,3,0,0,0,0,3,4,2023-01-03 10:05:00+05:30,2023-01-03 10:10:00+05:30,2023-01-03 15:00:00+05:30,135.3,134.15714285714287,137.35714285714286,-0.25,EOD-
S006,ONGC,2023-01-03 10:15:00+05:30,-0.0296,-0.1073,0,,0.4083,42.86,-0.0476,0,0.2649,,0,0,0,1,1,0,1,2023-01-03 10:15:00+05:30,2023-01-03 10:20:00+05:30,2023-01-03 15:00:00+05:30,135.25,133.96428571428572,137.56428571428572,-0.2,EOD-
S007,ONGC,2023-01-03 11:15:00+05:30,0.1277,-0.0556,11,7.0,0.227,0.0,0.6667,0,0.3283,,0,0,0,1,1,0,1,2023-01-03 11:15:00+05:30,2023-01-03 11:20:00+05:30,2023-01-03 15:00:00+05:30,135.1,134.43928571428572,136.2892857142857,-0.05,EOD-
S008,ONGC,2023-01-03 12:35:00+05:30,-0.1334,-0.0963,0,,1.2681,42.86,-0.52,0,0.6672,0.0,3,0,0,0,0,3,4,2023-01-03 12:50:00+05:30,2023-01-03 12:55:00+05:30,2023-01-03 15:00:00+05:30,134.9,134.2839285714286,136.00892857142858,0.15,EOD+
S009,ONGC,2023-01-03 13:00:00+05:30,-0.0593,-0.1168,0,,0.7742,20.0,-0.4521,0,0.4501,0.0,3,0,0,1,0,3,4,2023-01-03 13:15:00+05:30,2023-01-03 13:20:00+05:30,2023-01-03 15:00:00+05:30,134.85,134.26071428571427,135.9107142857143,0.2,EOD+
S010,ONGC,2023-01-03 13:25:00+05:30,-0.0334,-0.0445,0,,0.1667,66.67,-1.0,0,0.3906,,0,1,0,1,1,0,1,2023-01-03 13:25:00+05:30,2023-01-03 13:30:00+05:30,2023-01-03 15:00:00+05:30,134.85,134.28749999999997,135.8625,0.2,EOD+
