signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,TATASTEEL,2023-01-02 12:20:00+05:30,0.2165,0.2195,37,11.0,0.1074,70.59,0.3699,0,0.7394,,0,1,0,1,0,1,2023-01-02 12:20:00+05:30,2023-01-02 12:25:00+05:30,2023-01-02 13:45:00+05:30,111.6,110.75,113.12999999999998,1.53,W
S002,TATASTEEL,2023-01-02 14:15:00+05:30,0.1892,0.213,21,6.0,0.7585,84.37,-0.5943,0,1.8937,1.0,1,0,0,0,1,2,2023-01-02 14:20:00+05:30,2023-01-02 14:25:00+05:30,2023-01-02 15:00:00+05:30,112.62,111.8075,114.0825,0.3,EOD+
S003,TATASTEEL,2023-01-03 09:15:00+05:30,,,0,,1.098,60.71,0.0256,0,3.0928,,0,0,0,1,0,1,2023-01-03 09:15:00+05:30,2023-01-03 09:20:00+05:30,2023-01-03 10:25:00+05:30,112.87,111.8932142857143,114.6282142857143,-0.9768,L
S004,TATASTEEL,2023-01-03 09:25:00+05:30,,,0,,1.9088,6.41,-0.255,0,0.8579,0.0,1,0,0,0,1,2,2023-01-03 09:30:00+05:30,2023-01-03 09:35:00+05:30,2023-01-03 10:25:00+05:30,112.92,111.90035714285716,114.75535714285714,-1.0196,L
S005,TATASTEEL,2023-01-03 10:55:00+05:30,-0.2302,-0.2392,0,,1.7637,44.12,-0.8064,0,1.3525,1.0,3,1,0,0,3,4,2023-01-03 11:10:00+05:30,2023-01-03 11:15:00+05:30,2023-01-03 11:30:00+05:30,112.28,111.54785714285714,113.59785714285714,1.3179,W
S006,TATASTEEL,2023-01-03 12:15:00+05:30,0.2901,0.2773,11,8.0,0.1261,77.27,-0.0654,0,0.6776,0.0,1,0,0,0,1,2,2023-01-03 12:20:00+05:30,2023-01-03 12:25:00+05:30,2023-01-03 15:00:00+05:30,112.92,111.85928571428572,114.82928571428572,-0.44,EOD-
S007,TATASTEEL,2023-01-03 13:15:00+05:30,-0.1079,0.1664,0,,1.9266,79.17,-0.9182,0,1.043,1.0,3,0,1,0,3,4,2023-01-03 13:30:00+05:30,2023-01-03 13:35:00+05:30,2023-01-03 14:35:00+05:30,113.06,112.26714285714286,114.48714285714286,-0.7929,L
S008,TATASTEEL,2023-01-03 13:45:00+05:30,-0.1276,-0.2169,0,,0.735,20.0,-0.7732,0,0.4723,0.0,3,0,1,0,3,4,2023-01-03 14:00:00+05:30,2023-01-03 14:05:00+05:30,2023-01-03 14:35:00+05:30,112.92,112.17,114.27,-0.75,L
S009,TATASTEEL,2023-01-04 10:15:00+05:30,-0.4815,-0.5018,0,,1.9386,41.18,-0.8468,0,0.4603,0.0,3,0,1,0,3,4,2023-01-04 10:30:00+05:30,2023-01-04 10:35:00+05:30,2023-01-04 12:10:00+05:30,111.11,109.8475,113.3825,-1.2625,L
S010,TATASTEEL,2023-01-04 10:40:00+05:30,-0.313,-0.4097,0,,0.8867,61.54,-0.5614,0,0.3142,0.0,3,0,1,0,3,4,2023-01-04 10:55:00+05:30,2023-01-04 11:00:00+05:30,2023-01-04 12:10:00+05:30,110.72,109.75571428571428,112.45571428571428,-0.9643,L
S011,TATASTEEL,2023-01-04 11:20:00+05:30,-0.1226,-0.2654,0,,0.4304,0.0,-0.707,0,0.6031,1.0,3,0,0,0,3,4,2023-01-04 11:35:00+05:30,2023-01-04 11:40:00+05:30,2023-01-04 12:10:00+05:30,110.62,109.82714285714286,112.04714285714286,-0.7929,L
S012,TATASTEEL,2023-01-04 12:45:00+05:30,-0.108,-0.1878,0,,0.3844,50.0,-1.0,0,0.6747,0.0,3,0,1,0,3,4,2023-01-04 13:00:00+05:30,2023-01-04 13:05:00+05:30,2023-01-04 14:40:00+05:30,110.33,109.67642857142856,111.50642857142856,-0.6536,L
S013,TATASTEEL,2023-01-04 13:10:00+05:30,-0.0177,-0.0731,1,1.0,0.1192,70.59,2.2258,0,0.6113,,0,0,1,1,0,1,2023-01-04 13:10:00+05:30,2023-01-04 13:15:00+05:30,2023-01-04 14:40:00+05:30,110.47,109.82,111.64,-0.65,L
S014,TATASTEEL,2023-01-04 14:10:00+05:30,0.1766,0.1618,11,3.0,0.0395,50.0,9.5263,0,0.7173,,0,1,1,1,0,1,2023-01-04 14:10:00+05:30,2023-01-04 14:15:00+05:30,2023-01-04 14:25:00+05:30,110.57,109.96821428571428,111.65321428571428,-0.6018,L
S015,TATASTEEL,2023-01-05 09:15:00+05:30,,,0,,2.0844,95.76,-0.9376,0,1.2063,0.0,2,0,1,0,2,3,2023-01-05 09:25:00+05:30,2023-01-05 09:30:00+05:30,2023-01-05 10:05:00+05:30,109.89,108.92928571428573,111.61928571428572,-0.9607,L
S016,TATASTEEL,2023-01-05 09:40:00+05:30,-0.1512,,1,1.0,0.3597,66.1,-0.4872,0,0.7675,0.0,1,0,0,0,1,2,2023-01-05 09:45:00+05:30,2023-01-05 09:50:00+05:30,2023-01-05 10:10:00+05:30,109.74,108.38464285714284,112.17964285714284,-1.3554,L
S017,TATASTEEL,2023-01-05 10:50:00+05:30,-0.1253,-0.165,0,,1.8492,26.32,-0.8695,0,1.3064,1.0,3,0,0,0,3,4,2023-01-05 11:05:00+05:30,2023-01-05 11:10:00+05:30,2023-01-05 13:30:00+05:30,109.5,108.56785714285716,111.17785714285714,-0.9321,L
S018,TATASTEEL,2023-01-05 11:55:00+05:30,0.1253,0.0339,9,7.0,0.4598,0.0,0.6026,0,1.0511,,0,0,1,1,0,1,2023-01-05 11:55:00+05:30,2023-01-05 12:00:00+05:30,2023-01-05 13:30:00+05:30,109.4,108.55178571428571,110.92678571428571,-0.8482,L
S019,TATASTEEL,2023-01-05 13:40:00+05:30,-0.1672,-0.1338,0,,1.8449,44.12,-0.9113,0,0.6501,0.0,3,0,0,0,3,4,2023-01-05 13:55:00+05:30,2023-01-05 14:00:00+05:30,2023-01-05 15:00:00+05:30,109.4,108.63571428571429,110.7757142857143,0.54,EOD+
S020,TATASTEEL,2023-01-05 14:05:00+05:30,-0.1322,-0.1546,0,,0.7799,68.97,-0.59,0,0.6892,1.0,3,0,1,0,3,4,2023-01-05 14:20:00+05:30,2023-01-05 14:25:00+05:30,2023-01-05 15:00:00+05:30,109.3,108.59642857142856,110.56642857142856,0.64,EOD+
S021,TATASTEEL,2023-01-06 10:05:00+05:30,0.2297,0.4335,0,,1.4226,20.41,-0.508,0,0.664,0.0,3,1,1,0,3,4,2023-01-06 10:20:00+05:30,2023-01-06 10:25:00+05:30,2023-01-06 13:00:00+05:30,111.01,109.7957142857143,113.19571428571427,-1.2143,L
S022,TATASTEEL,2023-01-06 10:30:00+05:30,0.1539,0.1279,1,1.0,0.3169,55.88,-0.2395,0,0.3899,1.0,2,0,0,0,2,3,2023-01-06 10:40:00+05:30,2023-01-06 10:45:00+05:30,2023-01-06 13:00:00+05:30,110.77,109.7325,112.6375,-1.0375,L
