signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,SBIN,2023-01-02 12:00:00+05:30,-0.1012,-0.1573,0,,1.2325,70.59,-0.8544,0,0.6121,0.0,3,0,1,0,3,4,2023-01-02 12:15:00+05:30,2023-01-02 12:20:00+05:30,2023-01-02 13:50:00+05:30,615.0,612.9107142857142,618.7607142857144,-2.0893,L
S002,SBIN,2023-01-02 12:45:00+05:30,-0.0729,-0.0549,0,,1.5975,25.0,-0.436,0,1.1884,1.0,3,0,0,0,3,4,2023-01-02 13:00:00+05:30,2023-01-02 13:05:00+05:30,2023-01-02 14:00:00+05:30,614.3,612.4964285714285,617.5464285714287,-1.8036,L
S003,SBIN,2023-01-02 13:10:00+05:30,0.0077,-0.0529,0,,0.2059,20.0,0.6667,0,0.7047,,0,0,1,1,0,1,2023-01-02 13:10:00+05:30,2023-01-02 13:15:00+05:30,2023-01-02 13:50:00+05:30,614.4,612.5785714285714,617.6785714285714,-1.8214,L
S004,SBIN,2023-01-03 12:55:00+05:30,-0.0821,-0.0984,0,,2.3559,57.89,-0.8691,0,0.6133,0.0,3,0,0,0,3,4,2023-01-03 13:10:00+05:30,2023-01-03 13:15:00+05:30,2023-01-03 14:20:00+05:30,611.4,609.3732142857143,615.0482142857143,3.6482,W
S005,SBIN,2023-01-03 13:20:00+05:30,-0.0879,-0.103,0,,0.4275,69.23,-0.7315,0,1.1611,1.0,2,0,0,0,2,3,2023-01-03 13:30:00+05:30,2023-01-03 13:35:00+05:30,2023-01-03 15:00:00+05:30,611.85,609.6714285714286,615.7714285714286,1.75,EOD+
S006,SBIN,2023-01-04 09:15:00+05:30,,,0,,1.5442,62.9,-1.0,0,2.3218,,0,0,0,1,0,1,2023-01-04 09:15:00+05:30,2023-01-04 09:20:00+05:30,2023-01-04 09:35:00+05:30,613.8,611.1125,618.6375,-2.6875,L
S007,SBIN,2023-01-04 12:25:00+05:30,-0.1661,-0.1515,0,,1.6363,10.0,-0.8195,0,1.2998,1.0,3,1,0,0,3,4,2023-01-04 12:40:00+05:30,2023-01-04 12:45:00+05:30,2023-01-04 14:50:00+05:30,606.6,604.4839285714286,610.4089285714286,-2.1161,L
S008,SBIN,2023-01-04 12:50:00+05:30,-0.066,-0.1484,1,1.0,0.1405,41.18,-0.2593,0,1.0493,1.0,2,1,1,0,2,3,2023-01-04 13:00:00+05:30,2023-01-04 13:05:00+05:30,2023-01-04 14:45:00+05:30,607.45,605.0482142857143,611.7732142857144,-2.4018,L
S009,SBIN,2023-01-04 14:00:00+05:30,0.1079,0.0523,11,3.0,0.0425,66.67,5.6667,0,0.9964,,0,0,1,1,0,1,2023-01-04 14:00:00+05:30,2023-01-04 14:05:00+05:30,2023-01-04 14:20:00+05:30,607.85,605.6446428571429,611.8196428571429,-2.2054,L
S010,SBIN,2023-01-05 09:50:00+05:30,0.0507,,7,4.0,0.0046,21.05,59.0,0,0.8502,,0,0,1,1,0,1,2023-01-05 09:50:00+05:30,2023-01-05 09:55:00+05:30,2023-01-05 13:20:00+05:30,607.2,603.1375,614.5125,-4.0625,L
S011,SBIN,2023-01-05 10:00:00+05:30,0.026,0.0507,0,,0.2555,38.1,-0.5152,0,0.5284,,0,1,0,1,0,1,2023-01-05 10:00:00+05:30,2023-01-05 10:05:00+05:30,2023-01-05 13:20:00+05:30,607.0,602.9642857142857,614.2642857142857,-4.0357,L
S012,SBIN,2023-01-05 10:10:00+05:30,0.0589,0.0338,0,,0.4126,77.78,-0.5,0,0.7671,,0,0,0,1,0,1,2023-01-05 10:10:00+05:30,2023-01-05 10:15:00+05:30,2023-01-05 13:05:00+05:30,608.7,604.4589285714286,616.3339285714286,-4.2411,L
S013,SBIN,2023-01-05 10:50:00+05:30,0.111,0.1111,7,7.0,0.2786,33.33,-0.8374,0,0.4522,1.0,1,0,1,0,1,2,2023-01-05 10:55:00+05:30,2023-01-05 11:00:00+05:30,2023-01-05 12:45:00+05:30,608.1,605.3410714285714,613.0660714285716,-2.7589,L
