signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,DABUR,2024-01-01 10:55:00+05:30,-0.0756,-0.0886,0,,0.5667,40.0,-0.7647,0,0.9057,1.0,2,0,1,0,2,3,2024-01-01 11:05:00+05:30,2024-01-01 11:10:00+05:30,2024-01-01 12:05:00+05:30,556.1,554.225,559.4749999999999,3.375,W
S002,DABUR,2024-01-01 13:35:00+05:30,0.1631,0.1628,29,7.0,0.0796,62.5,1.069,0,0.3682,,0,0,0,1,0,1,2024-01-01 13:35:00+05:30,2024-01-01 13:40:00+05:30,2024-01-01 14:55:00+05:30,561.6,559.3232142857144,565.6982142857142,-2.2768,L
S003,DABUR,2024-01-01 13:45:00+05:30,0.1492,0.1613,0,,0.285,14.29,1.6087,0,0.5054,,0,0,0,1,0,1,2024-01-01 13:45:00+05:30,2024-01-01 13:50:00+05:30,2024-01-01 14:50:00+05:30,561.9,559.8821428571429,565.5321428571428,-2.0179,L
S004,DABUR,2024-01-01 13:55:00+05:30,0.1237,0.163,0,,0.1124,37.5,1.2857,0,0.8913,,0,0,1,1,0,1,2024-01-01 13:55:00+05:30,2024-01-01 14:00:00+05:30,2024-01-01 14:50:00+05:30,562.05,560.1035714285714,565.5535714285713,-1.9464,L
S005,DABUR,2024-01-01 14:10:00+05:30,0.0681,0.1237,1,1.0,0.0172,23.08,39.0,0,0.9618,,0,0,1,1,0,1,2024-01-01 14:10:00+05:30,2024-01-01 14:15:00+05:30,2024-01-01 14:45:00+05:30,562.5,560.6785714285714,565.7785714285714,-1.8214,L
S006,DABUR,2024-01-02 09:15:00+05:30,,,0,,2.9014,5.36,-0.3427,0,1.6783,0.0,1,0,0,0,1,2,2024-01-02 09:20:00+05:30,2024-01-02 09:25:00+05:30,2024-01-02 09:55:00+05:30,560.6,557.5196428571428,566.1446428571429,-3.0804,L
S007,DABUR,2024-01-02 09:30:00+05:30,,,0,,0.5587,36.84,0.0112,0,0.7237,,0,1,0,1,0,1,2024-01-02 09:30:00+05:30,2024-01-02 09:35:00+05:30,2024-01-02 09:55:00+05:30,560.55,556.5678571428571,567.7178571428572,-3.9821,L
S008,DABUR,2024-01-02 12:10:00+05:30,-0.1282,-0.1164,0,,1.4924,0.0,-0.6417,0,2.6865,1.0,3,0,0,0,3,4,2024-01-02 12:25:00+05:30,2024-01-02 12:30:00+05:30,2024-01-02 15:00:00+05:30,553.95,551.3785714285715,558.5785714285714,1.5,EOD+
S009,DABUR,2024-01-02 13:20:00+05:30,0.0578,-0.0023,10,9.0,0.0384,30.0,3.2857,0,0.5545,,0,0,0,1,0,1,2024-01-02 13:20:00+05:30,2024-01-02 13:25:00+05:30,2024-01-02 15:00:00+05:30,553.55,551.2732142857142,557.6482142857144,1.9,EOD+
S010,DABUR,2024-01-02 13:30:00+05:30,0.0605,0.0479,0,,0.1922,33.33,-0.4286,0,0.8489,,0,0,0,1,0,1,2024-01-02 13:30:00+05:30,2024-01-02 13:35:00+05:30,2024-01-02 15:00:00+05:30,553.8,551.5232142857142,557.8982142857143,1.65,EOD+
S011,DABUR,2024-01-02 13:50:00+05:30,0.0763,0.061,3,2.0,0.7903,27.27,0.1429,0,1.4877,,0,0,0,1,0,1,2024-01-02 13:50:00+05:30,2024-01-02 13:55:00+05:30,2024-01-02 15:00:00+05:30,553.65,551.7124999999999,557.1375,1.8,EOD+
S012,DABUR,2024-01-02 14:00:00+05:30,0.0596,0.074,0,,1.057,58.82,-0.6026,0,1.0814,1.0,2,0,0,0,2,3,2024-01-02 14:10:00+05:30,2024-01-02 14:15:00+05:30,2024-01-02 15:00:00+05:30,554.45,552.6642857142857,557.6642857142858,1.0,EOD+
S013,DABUR,2024-01-03 09:15:00+05:30,,,0,,0.452,15.09,2.3488,0,1.0555,,0,1,0,1,0,1,2024-01-03 09:15:00+05:30,2024-01-03 09:20:00+05:30,2024-01-03 12:55:00+05:30,557.45,554.4767857142858,562.8017857142858,-2.9732,L
S014,DABUR,2024-01-03 12:10:00+05:30,0.1335,0.127,34,16.0,0.0921,0.0,5.4,0,0.5598,,0,0,0,1,0,1,2024-01-03 12:10:00+05:30,2024-01-03 12:15:00+05:30,2024-01-03 12:50:00+05:30,562.0,560.3035714285714,565.0535714285714,-1.6964,L
S015,DABUR,2024-01-03 12:20:00+05:30,0.1241,0.1318,1,1.0,0.7432,0.0,0.2791,0,1.6341,,0,0,1,1,0,1,2024-01-03 12:20:00+05:30,2024-01-03 12:25:00+05:30,2024-01-03 12:50:00+05:30,561.75,560.3035714285714,564.3535714285714,-1.4464,L
S016,DABUR,2024-01-03 14:15:00+05:30,-0.544,-0.5263,0,,1.8134,75.0,-1.0,0,1.4516,1.0,3,0,0,0,3,4,2024-01-03 14:30:00+05:30,2024-01-03 14:35:00+05:30,2024-01-03 15:00:00+05:30,552.0,547.6607142857143,559.8107142857143,-0.55,EOD-
S017,DABUR,2024-01-04 09:15:00+05:30,,,0,,0.2348,50.75,8.3168,0,3.6158,,0,0,0,1,0,1,2024-01-04 09:15:00+05:30,2024-01-04 09:20:00+05:30,2024-01-04 15:00:00+05:30,559.7,555.4142857142858,567.4142857142857,7.3,EOD+
S018,DABUR,2024-01-04 11:20:00+05:30,0.1406,0.2703,24,6.0,0.5447,25.0,0.7195,0,3.2458,,0,0,0,1,0,1,2024-01-04 11:20:00+05:30,2024-01-04 11:25:00+05:30,2024-01-04 11:45:00+05:30,560.45,557.9142857142857,565.0142857142857,4.5643,W
S019,DABUR,2024-01-04 13:40:00+05:30,0.0155,0.1123,26,23.0,1.0967,75.0,-0.8582,0,1.3206,0.0,1,0,0,0,1,2,2024-01-04 13:45:00+05:30,2024-01-04 13:50:00+05:30,2024-01-04 14:10:00+05:30,565.5,564.6964285714286,566.9464285714286,1.4464,W
S020,DABUR,2024-01-04 13:55:00+05:30,0.0137,0.0155,0,,1.3509,0.0,0.3636,0,1.1462,,0,0,0,1,0,1,2024-01-04 13:55:00+05:30,2024-01-04 14:00:00+05:30,2024-01-04 14:55:00+05:30,565.5,564.4821428571429,567.3321428571429,-1.0179,L
