signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p11_open,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,BHARTIARTL,2024-01-01 10:55:00+05:30,-0.1446,-0.233,0,,0.2934,36.0,0.2448,0,0.4779,,0,0,0,1,1,0,1,2024-01-01 10:55:00+05:30,2024-01-01 11:00:00+05:30,2024-01-01 11:55:00+05:30,1024.45,1019.3160714285714,1033.6910714285716,-5.1339,L
S002,BHARTIARTL,2024-01-01 13:30:00+05:30,-0.363,-0.3964,0,,1.3914,9.8,-0.4467,0,0.6546,0.0,3,1,1,1,0,3,4,2024-01-01 13:45:00+05:30,2024-01-01 13:50:00+05:30,2024-01-01 15:00:00+05:30,1010.75,1006.3660714285714,1018.6410714285714,3.25,EOD+
S003,BHARTIARTL,2024-01-01 14:10:00+05:30,0.001,-0.0928,4,4.0,0.0,50.0,,1,2.3873,,0,0,0,0,1,0,1,2024-01-01 14:10:00+05:30,2024-01-01 14:15:00+05:30,2024-01-01 15:00:00+05:30,1012.25,1008.4017857142857,1019.1767857142858,1.75,EOD+
S004,BHARTIARTL,2024-01-01 14:20:00+05:30,0.0104,-0.0101,1,1.0,0.0047,66.67,85.6667,0,1.3658,,0,1,1,0,1,0,1,2024-01-01 14:20:00+05:30,2024-01-01 14:25:00+05:30,2024-01-01 15:00:00+05:30,1010.8,1006.8446428571428,1017.9196428571429,3.2,EOD+
S005,BHARTIARTL,2024-01-02 10:30:00+05:30,0.1775,0.1894,15,3.0,0.0549,35.71,-0.6552,0,3.9118,1.0,2,0,0,0,0,2,3,2024-01-02 10:40:00+05:30,2024-01-02 10:45:00+05:30,2024-01-02 15:00:00+05:30,1021.25,1014.6428571428571,1033.1428571428573,-2.05,EOD-
S006,BHARTIARTL,2024-01-02 10:50:00+05:30,0.1593,0.1678,1,1.0,0.3357,21.43,-0.5616,0,1.6284,0.0,3,0,0,0,0,3,4,2024-01-02 11:05:00+05:30,2024-01-02 11:10:00+05:30,2024-01-02 15:00:00+05:30,1019.7,1012.9053571428572,1031.9303571428572,-0.5,EOD-
S007,BHARTIARTL,2024-01-02 11:15:00+05:30,0.0039,0.1064,0,,0.4059,6.06,0.0499,0,0.1684,,0,1,0,1,1,0,1,2024-01-02 11:15:00+05:30,2024-01-02 11:20:00+05:30,2024-01-02 15:00:00+05:30,1020.0,1014.1339285714286,1030.5589285714286,-0.8,EOD-
S008,BHARTIARTL,2024-01-02 11:25:00+05:30,0.0311,0.0404,0,,0.0397,17.14,10.6667,0,0.3655,,0,0,0,0,1,0,1,2024-01-02 11:25:00+05:30,2024-01-02 11:30:00+05:30,2024-01-02 15:00:00+05:30,1021.45,1015.7803571428573,1031.6553571428572,-2.25,EOD-
S009,BHARTIARTL,2024-01-02 11:35:00+05:30,0.0368,0.0181,0,,0.6798,22.5,-0.3357,0,0.409,1.0,1,0,0,0,0,1,2,2024-01-02 11:40:00+05:30,2024-01-02 11:45:00+05:30,2024-01-02 15:00:00+05:30,1020.5,1015.2410714285714,1029.9660714285715,-1.3,EOD-
S010,BHARTIARTL,2024-01-02 11:50:00+05:30,0.0096,0.0368,0,,0.1585,77.42,-0.6522,0,0.3532,,0,0,0,0,1,0,1,2024-01-02 11:50:00+05:30,2024-01-02 11:55:00+05:30,2024-01-02 15:00:00+05:30,1020.9,1016.3642857142858,1029.0642857142857,-1.7,EOD-
