signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p11_open,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S1060,WIPRO,2022-09-23 11:15:00+05:30,0.1381,0.0369,0,,0.5042,25.0,-0.2941,0,0.3493,1.0,1,0,0,0,0,1,2,2022-09-23 11:20:00+05:30,2022-09-23 11:25:00+05:30,2022-09-23 13:35:00+05:30,190.1,189.04642857142858,191.99642857142854,-1.0536,L
S1061,WIPRO,2022-09-23 11:30:00+05:30,0.1367,0.1381,0,,0.5519,66.67,-0.5122,0,0.9478,,0,1,0,0,1,0,1,2022-09-23 11:30:00+05:30,2022-09-23 11:35:00+05:30,2022-09-23 12:30:00+05:30,190.4,189.4714285714286,192.07142857142856,-0.9286,L
S1062,WIPRO,2022-09-26 09:45:00+05:30,-0.6075,,0,,3.8767,37.5,-0.942,0,0.6975,0.0,9,0,1,1,0,9,10,2022-09-26 10:30:00+05:30,2022-09-26 10:35:00+05:30,2022-09-26 13:55:00+05:30,186.0,183.77678571428572,190.0017857142857,4.0018,W
S1063,WIPRO,2022-09-26 11:40:00+05:30,0.3305,0.2584,13,2.0,0.2958,87.5,-0.7183,0,0.4678,0.0,1,1,0,1,0,1,2,2022-09-26 11:45:00+05:30,2022-09-26 11:50:00+05:30,2022-09-26 12:40:00+05:30,186.4,184.9,189.1,2.7,W
S1064,WIPRO,2022-09-27 09:15:00+05:30,,,0,,1.3328,52.94,-0.0504,0,2.8954,,0,1,0,1,1,0,1,2022-09-27 09:15:00+05:30,2022-09-27 09:20:00+05:30,2022-09-27 11:05:00+05:30,190.5,188.91964285714286,193.34464285714287,-1.5804,L
S1065,WIPRO,2022-09-27 09:45:00+05:30,0.0908,,5,5.0,0.1241,46.15,2.5897,0,1.0526,,0,0,1,0,1,0,1,2022-09-27 09:45:00+05:30,2022-09-27 09:50:00+05:30,2022-09-27 11:15:00+05:30,190.25,188.28571428571428,193.7857142857143,-1.9643,L
S1066,WIPRO,2022-09-27 09:55:00+05:30,-0.0013,0.1382,0,,0.4633,15.38,-0.2701,0,0.5449,,0,0,1,0,1,0,1,2022-09-27 09:55:00+05:30,2022-09-27 10:00:00+05:30,2022-09-27 11:15:00+05:30,189.95,188.1017857142857,193.27678571428572,-1.8482,L
S1067,WIPRO,2022-09-27 10:05:00+05:30,-0.0606,0.0382,0,,0.616,14.29,-0.3182,0,0.329,0.0,1,0,1,1,0,1,2,2022-09-27 10:10:00+05:30,2022-09-27 10:15:00+05:30,2022-09-27 11:15:00+05:30,190.0,188.21428571428572,193.21428571428572,-1.7857,L
S1068,WIPRO,2022-09-27 10:55:00+05:30,0.0539,0.1026,0,,1.5217,85.71,-0.9429,0,2.104,1.0,9,1,0,0,0,9,10,2022-09-27 11:40:00+05:30,2022-09-27 11:45:00+05:30,2022-09-27 15:00:00+05:30,189.25,187.81250000000003,191.83749999999998,0.95,EOD+
S1069,WIPRO,2022-09-27 13:25:00+05:30,0.2142,0.2631,20,1.0,0.7141,29.41,1.3762,0,8.2339,,0,1,0,0,1,0,1,2022-09-27 13:25:00+05:30,2022-09-27 13:30:00+05:30,2022-09-27 14:30:00+05:30,190.6,189.7160714285714,192.19107142857143,-0.8839,L
S1070,WIPRO,2022-09-27 13:50:00+05:30,0.1352,0.1891,4,3.0,0.5547,0.0,0.4286,0,0.5466,,0,1,0,0,1,0,1,2022-09-27 13:50:00+05:30,2022-09-27 13:55:00+05:30,2022-09-27 14:30:00+05:30,190.6,189.6535714285714,192.30357142857142,-0.9464,L
S1071,WIPRO,2022-09-27 14:00:00+05:30,0.0905,0.147,0,,0.0275,0.0,14.0,0,0.331,,0,0,0,0,1,0,1,2022-09-27 14:00:00+05:30,2022-09-27 14:05:00+05:30,2022-09-27 14:30:00+05:30,190.7,189.7892857142857,192.3392857142857,-0.9107,L
S1072,WIPRO,2022-09-28 09:15:00+05:30,,,0,,2.2955,20.69,-0.7624,0,1.2687,0.0,2,1,0,0,0,2,3,2022-09-28 09:25:00+05:30,2022-09-28 09:30:00+05:30,2022-09-28 15:00:00+05:30,190.4,189.025,192.87499999999997,-0.25,EOD-
S1073,WIPRO,2022-09-28 09:50:00+05:30,0.0184,,3,2.0,0.1556,25.0,0.9048,0,0.5464,,0,0,0,1,1,0,1,2022-09-28 09:50:00+05:30,2022-09-28 09:55:00+05:30,2022-09-28 15:00:00+05:30,190.3,188.6125,193.33749999999998,-0.15,EOD-
S1074,WIPRO,2022-09-28 10:00:00+05:30,0.046,0.0092,0,,0.3403,72.73,-0.3182,0,0.5441,,0,1,0,0,1,0,1,2022-09-28 10:00:00+05:30,2022-09-28 10:05:00+05:30,2022-09-28 15:00:00+05:30,190.6,188.98392857142858,193.50892857142856,-0.45,EOD-
S1075,WIPRO,2022-09-28 10:25:00+05:30,0.1234,0.0959,4,1.0,0.1934,0.0,0.9048,0,0.4569,,0,1,0,0,1,0,1,2022-09-28 10:25:00+05:30,2022-09-28 10:30:00+05:30,2022-09-28 15:00:00+05:30,190.55,189.19285714285718,192.99285714285713,-0.4,EOD-
