signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p11_open,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,COALINDIA,2024-01-01 11:05:00+05:30,0.3957,0.5752,22,9.0,0.1356,77.78,-0.1837,0,0.1959,,0,1,0,1,1,0,1,2024-01-01 11:05:00+05:30,2024-01-01 11:10:00+05:30,2024-01-01 14:35:00+05:30,361.7,359.44107142857143,365.7660714285714,-2.2589,L
S002,COALINDIA,2024-01-01 11:30:00+05:30,0.1423,0.2902,3,3.0,0.2734,33.33,0.3333,0,0.4768,,0,1,0,1,1,0,1,2024-01-01 11:30:00+05:30,2024-01-01 11:35:00+05:30,2024-01-01 12:25:00+05:30,361.95,360.23571428571427,365.0357142857142,-1.7143,L
S003,COALINDIA,2024-01-01 11:55:00+05:30,0.0124,0.0304,3,3.0,0.942,81.82,-1.0,0,0.4908,0.0,2,1,0,1,0,2,3,2024-01-01 12:05:00+05:30,2024-01-01 12:10:00+05:30,2024-01-01 12:25:00+05:30,361.95,360.2714285714286,364.97142857142853,-1.6786,L
S004,COALINDIA,2024-01-01 13:40:00+05:30,-0.1415,-0.1462,0,,1.0818,80.0,-0.9265,0,0.7314,1.0,3,1,0,0,0,3,4,2024-01-01 13:55:00+05:30,2024-01-01 14:00:00+05:30,2024-01-01 15:00:00+05:30,360.55,358.9785714285714,363.3785714285715,-1.5714,L
S005,COALINDIA,2024-01-01 14:05:00+05:30,-0.0763,-0.1325,1,1.0,0.0975,76.92,0.8182,0,1.1349,,0,1,1,0,1,0,1,2024-01-01 14:05:00+05:30,2024-01-01 14:10:00+05:30,2024-01-01 15:00:00+05:30,360.35,358.9392857142857,362.8892857142858,-0.8,EOD-
S006,COALINDIA,2024-01-02 10:35:00+05:30,0.3151,0.2715,16,10.0,0.1033,56.41,-0.4366,0,0.9499,1.0,1,1,0,0,0,1,2,2024-01-02 10:40:00+05:30,2024-01-02 10:45:00+05:30,2024-01-02 14:45:00+05:30,364.0,359.70535714285717,371.73035714285714,7.7304,W
S007,COALINDIA,2024-01-02 12:15:00+05:30,0.3247,0.3404,18,16.0,0.0308,55.56,0.4286,0,0.3241,,0,0,0,0,1,0,1,2024-01-02 12:15:00+05:30,2024-01-02 12:20:00+05:30,2024-01-02 15:00:00+05:30,368.25,365.4107142857143,373.3607142857143,2.05,EOD+
S008,COALINDIA,2024-01-02 12:25:00+05:30,0.3068,0.3094,0,,0.4667,0.0,-0.3407,0,0.2844,1.0,1,0,1,1,0,1,2,2024-01-02 12:30:00+05:30,2024-01-02 12:35:00+05:30,2024-01-02 13:05:00+05:30,368.45,366.0125,372.83750000000003,-2.4375,L
S009,COALINDIA,2024-01-02 12:40:00+05:30,0.0808,0.3068,0,,0.152,12.5,0.1321,0,0.5003,,0,0,0,1,1,0,1,2024-01-02 12:40:00+05:30,2024-01-02 12:45:00+05:30,2024-01-02 13:05:00+05:30,368.3,366.12142857142857,372.22142857142865,-2.1786,L
S010,COALINDIA,2024-01-02 13:35:00+05:30,-0.1435,-0.1482,0,,0.6336,36.84,-0.8095,0,1.4213,1.0,3,1,0,1,0,3,4,2024-01-02 13:50:00+05:30,2024-01-02 13:55:00+05:30,2024-01-02 14:45:00+05:30,368.0,365.92857142857144,371.72857142857146,3.7286,W
