signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,NATIONALUM,2022-01-03 10:55:00+05:30,0.0832,0.0858,0,,0.39,73.58,0.7391,0,2.0536,,0,0,0,1,0,1,2022-01-03 10:55:00+05:30,2022-01-03 11:00:00+05:30,2022-01-03 14:45:00+05:30,99.53,99.01392857142858,100.45892857142856,0.9289,W
S002,NATIONALUM,2022-01-03 11:25:00+05:30,0.0484,0.1476,0,,0.8558,71.43,-0.7612,0,2.3963,1.0,3,0,0,0,3,4,2022-01-03 11:40:00+05:30,2022-01-03 11:45:00+05:30,2022-01-03 14:55:00+05:30,99.62,99.13071428571428,100.5007142857143,0.8807,W
S003,NATIONALUM,2022-01-03 12:25:00+05:30,0.0804,0.1212,8,6.0,0.1329,66.67,1.0408,0,0.4164,,0,0,0,1,0,1,2022-01-03 12:25:00+05:30,2022-01-03 12:30:00+05:30,2022-01-03 14:45:00+05:30,99.48,99.01928571428572,100.3092857142857,0.8293,W
S004,NATIONALUM,2022-01-03 12:35:00+05:30,0.0558,0.09,0,,0.1431,33.33,-1.0,0,0.319,,0,1,1,1,0,1,2022-01-03 12:35:00+05:30,2022-01-03 12:40:00+05:30,2022-01-03 14:45:00+05:30,99.58,99.09964285714288,100.44464285714284,0.8646,W
S005,NATIONALUM,2022-01-03 12:45:00+05:30,0.0332,0.0754,0,,0.2196,66.67,-1.0,0,1.0744,,0,0,0,1,0,1,2022-01-03 12:45:00+05:30,2022-01-03 12:50:00+05:30,2022-01-03 14:45:00+05:30,99.53,99.04607142857144,100.4010714285714,0.8711,W
S006,NATIONALUM,2022-01-03 12:55:00+05:30,0.0382,0.0382,0,,0.137,0.0,3.4444,0,0.4432,,0,1,0,1,0,1,2022-01-03 12:55:00+05:30,2022-01-03 13:00:00+05:30,2022-01-03 14:45:00+05:30,99.62,99.20928571428573,100.35928571428572,0.7393,W
S007,NATIONALUM,2022-01-03 13:15:00+05:30,0.1165,0.0673,3,3.0,0.1387,51.72,3.2857,0,1.1897,,0,0,0,1,0,1,2022-01-03 13:15:00+05:30,2022-01-03 13:20:00+05:30,2022-01-03 14:45:00+05:30,99.77,99.39142857142856,100.45142857142856,0.6814,W
S008,NATIONALUM,2022-01-03 13:25:00+05:30,0.0623,0.0994,0,,0.3409,73.68,-1.0,0,0.7142,0.0,1,0,1,0,1,2,2022-01-03 13:30:00+05:30,2022-01-03 13:35:00+05:30,2022-01-03 14:45:00+05:30,99.58,99.16571428571427,100.32571428571428,0.7457,W
S009,NATIONALUM,2022-01-03 14:25:00+05:30,0.1097,0.1053,9,8.0,0.2276,65.91,-0.1597,0,1.0918,0.0,1,0,0,0,1,2,2022-01-03 14:30:00+05:30,2022-01-03 14:35:00+05:30,2022-01-03 15:00:00+05:30,99.87,99.21642857142858,101.04642857142856,0.68,EOD+
S010,NATIONALUM,2022-01-04 09:35:00+05:30,,,4,4.0,0.8508,83.05,-0.8841,0,0.9335,0.0,1,0,0,0,1,2,2022-01-04 09:40:00+05:30,2022-01-04 09:45:00+05:30,2022-01-04 13:20:00+05:30,100.55,99.28214285714286,102.83214285714286,-1.2679,L
S011,NATIONALUM,2022-01-04 11:45:00+05:30,-0.3017,-0.1749,0,,2.1603,0.0,-0.845,0,0.3002,0.0,3,0,0,0,3,4,2022-01-04 12:00:00+05:30,2022-01-04 12:05:00+05:30,2022-01-04 13:15:00+05:30,100.26,99.51357142857144,101.60357142857144,-0.7464,L
S012,NATIONALUM,2022-01-04 12:10:00+05:30,-0.2301,-0.3026,0,,0.0853,60.0,3.0816,0,0.545,,0,0,1,1,0,1,2022-01-04 12:10:00+05:30,2022-01-04 12:15:00+05:30,2022-01-04 12:50:00+05:30,100.41,99.69214285714284,101.70214285714285,-0.7179,L
S013,NATIONALUM,2022-01-04 12:25:00+05:30,-0.1173,-0.2301,2,2.0,0.2981,80.0,-0.3789,0,0.254,0.0,1,0,1,0,1,2,2022-01-04 12:30:00+05:30,2022-01-04 12:35:00+05:30,2022-01-04 13:10:00+05:30,100.21,99.535,101.425,-0.675,L
S014,NATIONALUM,2022-01-04 14:10:00+05:30,-0.3122,-0.2996,0,,1.7921,47.37,-0.8933,0,1.5042,1.0,3,0,0,0,3,4,2022-01-04 14:25:00+05:30,2022-01-04 14:30:00+05:30,2022-01-04 15:00:00+05:30,99.62,98.96642857142857,100.7964285714286,0.35,EOD+
S015,NATIONALUM,2022-01-05 09:15:00+05:30,,,0,,0.661,5.38,2.1772,0,2.0183,,0,1,1,1,0,1,2022-01-05 09:15:00+05:30,2022-01-05 09:20:00+05:30,2022-01-05 09:30:00+05:30,100.26,99.33142857142856,101.93142857142858,-0.9286,L
S016,NATIONALUM,2022-01-05 09:30:00+05:30,,,2,2.0,1.364,91.15,-0.9176,0,1.8515,1.0,2,0,1,0,2,3,2022-01-05 09:40:00+05:30,2022-01-05 09:45:00+05:30,2022-01-05 15:00:00+05:30,100.41,99.2975,102.4125,0.78,EOD+
S017,NATIONALUM,2022-01-05 10:05:00+05:30,0.1489,0.2034,4,3.0,0.1704,20.83,0.8627,0,0.4829,,0,0,0,1,0,1,2022-01-05 10:05:00+05:30,2022-01-05 10:10:00+05:30,2022-01-05 15:00:00+05:30,100.16,98.66357142857144,102.8535714285714,1.03,EOD+
S018,NATIONALUM,2022-01-05 10:15:00+05:30,0.0829,0.2034,1,1.0,0.0956,40.0,0.7857,0,0.2399,,0,0,1,1,0,1,2022-01-05 10:15:00+05:30,2022-01-05 10:20:00+05:30,2022-01-05 15:00:00+05:30,100.16,98.69571428571427,102.79571428571428,1.03,EOD+
S019,NATIONALUM,2022-01-05 10:25:00+05:30,0.0874,0.1099,0,,0.0759,28.57,2.75,0,0.2639,,0,0,1,1,0,1,2022-01-05 10:25:00+05:30,2022-01-05 10:30:00+05:30,2022-01-05 15:00:00+05:30,100.31,98.99214285714288,102.68214285714286,0.88,EOD+
S020,NATIONALUM,2022-01-05 10:55:00+05:30,0.1371,0.1342,5,3.0,0.5052,38.46,0.2539,0,0.4314,,0,1,1,1,0,1,2022-01-05 10:55:00+05:30,2022-01-05 11:00:00+05:30,2022-01-05 15:00:00+05:30,100.75,99.96071428571427,102.1707142857143,0.44,EOD+
S021,NATIONALUM,2022-01-05 12:35:00+05:30,0.1668,0.172,19,2.0,0.1661,76.92,-0.0476,0,0.3011,0.0,1,0,0,0,1,2,2022-01-05 12:40:00+05:30,2022-01-05 12:45:00+05:30,2022-01-05 15:00:00+05:30,101.04,100.40785714285715,102.17785714285716,0.15,EOD+
