signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,TATAMOTORS,2023-01-02 11:45:00+05:30,-0.0332,-0.0267,0,,0.6488,50.0,-0.7368,0,0.9764,1.0,3,0,1,0,3,4,2023-01-02 12:00:00+05:30,2023-01-02 12:05:00+05:30,2023-01-02 15:00:00+05:30,271.5,270.7678571428571,272.8178571428572,0.55,EOD+
S002,TATAMOTORS,2023-01-02 12:45:00+05:30,0.0479,0.0608,8,6.0,0.0,50.0,,1,0.4856,,0,0,0,1,0,1,2023-01-02 12:45:00+05:30,2023-01-02 12:50:00+05:30,2023-01-02 15:00:00+05:30,271.6,270.5375,273.5125,0.45,EOD+
S003,TATAMOTORS,2023-01-02 12:55:00+05:30,0.0433,0.0461,0,,0.7496,0.0,0.0294,0,0.6219,,0,0,0,1,0,1,2023-01-02 12:55:00+05:30,2023-01-02 13:00:00+05:30,2023-01-02 15:00:00+05:30,271.45,270.31607142857143,273.4910714285714,0.6,EOD+
S004,TATAMOTORS,2023-01-02 13:05:00+05:30,0.0433,0.0506,0,,0.0955,33.33,1.2222,0,0.3618,,0,0,1,1,0,1,2023-01-02 13:05:00+05:30,2023-01-02 13:10:00+05:30,2023-01-02 15:00:00+05:30,271.6,270.4214285714286,273.7214285714286,0.45,EOD+
S005,TATAMOTORS,2023-01-02 13:25:00+05:30,0.0736,0.0552,2,1.0,0.1782,60.0,0.4286,0,0.3237,,0,0,0,1,0,1,2023-01-02 13:25:00+05:30,2023-01-02 13:30:00+05:30,2023-01-02 15:00:00+05:30,271.7,270.7178571428572,273.4678571428572,0.35,EOD+
S006,TATAMOTORS,2023-01-02 13:45:00+05:30,0.035,0.0773,0,,0.7651,20.0,-0.5745,0,0.7816,1.0,3,0,1,0,3,4,2023-01-02 14:00:00+05:30,2023-01-02 14:05:00+05:30,2023-01-02 14:20:00+05:30,271.75,270.98214285714283,273.13214285714287,-0.7679,L
S007,TATAMOTORS,2023-01-02 14:15:00+05:30,-0.0129,-0.0258,1,1.0,1.9133,77.78,-0.7561,0,1.1246,0.0,3,1,0,0,3,4,2023-01-02 14:30:00+05:30,2023-01-02 14:35:00+05:30,2023-01-02 15:00:00+05:30,271.75,270.9464285714286,273.19642857142856,0.3,EOD+
S008,TATAMOTORS,2023-01-03 10:20:00+05:30,0.1008,0.1614,13,13.0,0.1187,0.0,1.069,0,0.5504,,0,0,0,1,0,1,2023-01-03 10:20:00+05:30,2023-01-03 10:25:00+05:30,2023-01-03 11:00:00+05:30,272.85,271.3232142857143,275.59821428571433,-1.5268,L
S009,TATAMOTORS,2023-01-03 11:45:00+05:30,-0.1479,-0.1689,0,,1.316,60.0,-0.8298,0,0.8353,1.0,3,0,0,0,3,4,2023-01-03 12:00:00+05:30,2023-01-03 12:05:00+05:30,2023-01-03 12:20:00+05:30,272.05,270.93392857142857,274.05892857142857,-1.1161,L
S010,TATAMOTORS,2023-01-03 12:45:00+05:30,-0.0866,-0.1418,0,,1.2561,50.0,-0.8958,0,1.6502,1.0,3,0,0,0,3,4,2023-01-03 13:00:00+05:30,2023-01-03 13:05:00+05:30,2023-01-03 15:00:00+05:30,271.4,270.44464285714287,273.1196428571428,0.45,EOD+
S011,TATAMOTORS,2023-01-03 13:10:00+05:30,-0.023,-0.0378,0,,0.1703,50.0,0.4815,0,0.5432,,0,1,1,1,0,1,2023-01-03 13:10:00+05:30,2023-01-03 13:15:00+05:30,2023-01-03 15:00:00+05:30,271.55,270.5589285714286,273.33392857142854,0.3,EOD+
S012,TATAMOTORS,2023-01-03 13:40:00+05:30,-0.0157,-0.0147,5,2.0,0.07,44.44,3.0,0,1.0562,,0,0,1,1,0,1,2023-01-03 13:40:00+05:30,2023-01-03 13:45:00+05:30,2023-01-03 15:00:00+05:30,271.3,270.40714285714284,272.90714285714284,0.55,EOD+
S013,TATAMOTORS,2023-01-04 12:30:00+05:30,-0.1333,-0.1248,0,,2.2462,50.0,-0.7945,0,0.5599,0.0,3,0,1,0,3,4,2023-01-04 12:45:00+05:30,2023-01-04 12:50:00+05:30,2023-01-04 14:45:00+05:30,266.15,265.3375,267.61249999999995,-0.8125,L
S014,TATAMOTORS,2023-01-04 12:55:00+05:30,-0.0667,-0.108,0,,0.5062,16.67,-0.2593,0,1.5204,1.0,1,0,0,0,1,2,2023-01-04 13:00:00+05:30,2023-01-04 13:05:00+05:30,2023-01-04 14:45:00+05:30,266.3,265.3,268.1,-1.0,L
S015,TATAMOTORS,2023-01-04 13:30:00+05:30,-0.0122,-0.0291,5,4.0,0.5183,0.0,0.8182,0,1.7384,,0,0,0,1,0,1,2023-01-04 13:30:00+05:30,2023-01-04 13:35:00+05:30,2023-01-04 14:45:00+05:30,266.15,265.2214285714286,267.8214285714285,-0.9286,L
S016,TATAMOTORS,2023-01-05 09:15:00+05:30,,,0,,1.5151,81.58,-0.557,0,1.2312,0.0,2,0,1,0,2,3,2023-01-05 09:25:00+05:30,2023-01-05 09:30:00+05:30,2023-01-05 13:00:00+05:30,265.9,264.59642857142853,268.24642857142857,-1.3036,L
S017,TATAMOTORS,2023-01-05 10:05:00+05:30,0.0188,-0.0019,7,6.0,0.5528,93.33,-1.0,0,0.7052,1.0,1,1,0,0,1,2,2023-01-05 10:10:00+05:30,2023-01-05 10:15:00+05:30,2023-01-05 13:25:00+05:30,266.1,264.01964285714286,269.8446428571429,-2.0804,L
S018,TATAMOTORS,2023-01-05 10:35:00+05:30,0.0855,0.0479,4,1.0,0.4503,15.38,1.3437,0,1.0104,,0,1,0,1,0,1,2023-01-05 10:35:00+05:30,2023-01-05 10:40:00+05:30,2023-01-05 12:40:00+05:30,266.75,264.9732142857143,269.94821428571424,-1.7768,L
S019,TATAMOTORS,2023-01-05 13:45:00+05:30,-0.202,-0.1848,0,,1.9209,16.67,-0.8729,0,0.8594,0.0,3,0,0,0,3,4,2023-01-05 14:00:00+05:30,2023-01-05 14:05:00+05:30,2023-01-05 15:00:00+05:30,264.9,263.3642857142857,267.66428571428565,1.05,EOD+
S020,TATAMOTORS,2023-01-05 14:10:00+05:30,-0.1285,-0.1728,0,,0.5633,63.64,-0.8529,0,0.3546,0.0,1,1,1,0,1,2,2023-01-05 14:15:00+05:30,2023-01-05 14:20:00+05:30,2023-01-05 15:00:00+05:30,264.7,263.19107142857143,267.4160714285714,1.25,EOD+
S021,TATAMOTORS,2023-01-06 09:15:00+05:30,,,0,,0.371,14.29,0.3913,0,2.0028,,0,0,0,1,0,1,2023-01-06 09:15:00+05:30,2023-01-06 09:20:00+05:30,2023-01-06 12:35:00+05:30,265.95,264.0125,269.4375,-1.9375,L
S022,TATAMOTORS,2023-01-06 09:30:00+05:30,,,2,1.0,0.1872,48.15,1.7692,0,0.9575,,0,1,0,1,0,1,2023-01-06 09:30:00+05:30,2023-01-06 09:35:00+05:30,2023-01-06 10:30:00+05:30,267.0,264.8303571428571,270.9053571428572,-2.1696,L
S023,TATAMOTORS,2023-01-06 09:45:00+05:30,0.1821,,2,2.0,0.446,70.59,-0.4444,0,0.6407,1.0,1,0,1,0,1,2,2023-01-06 09:50:00+05:30,2023-01-06 09:55:00+05:30,2023-01-06 10:15:00+05:30,266.95,264.9321428571428,270.58214285714286,-2.0179,L
S024,TATAMOTORS,2023-01-06 11:25:00+05:30,-0.1413,-0.1148,0,,1.2133,44.44,-0.8077,0,0.4614,0.0,3,0,1,0,3,4,2023-01-06 11:40:00+05:30,2023-01-06 11:45:00+05:30,2023-01-06 12:30:00+05:30,265.2,264.12857142857143,267.1285714285714,-1.0714,L
S025,TATAMOTORS,2023-01-06 11:50:00+05:30,-0.0735,-0.1404,0,,0.5833,40.0,-0.5556,0,0.5294,1.0,2,0,1,0,2,3,2023-01-06 12:00:00+05:30,2023-01-06 12:05:00+05:30,2023-01-06 12:30:00+05:30,265.35,264.3857142857143,267.0857142857143,-0.9643,L
