signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,POWERGRID,2024-01-01 12:10:00+05:30,0.1249,0.0945,16,14.0,0.1273,66.67,1.0,0,0.9104,,0,0,0,1,0,1,2024-01-01 12:10:00+05:30,2024-01-01 12:15:00+05:30,2024-01-01 15:00:00+05:30,238.3,237.3178571428572,240.06785714285712,0.8,EOD+
S002,POWERGRID,2024-01-01 12:20:00+05:30,0.1028,0.1322,0,,0.9951,50.0,-0.7241,0,0.7706,0.0,3,0,1,0,3,4,2024-01-01 12:35:00+05:30,2024-01-01 12:40:00+05:30,2024-01-01 15:00:00+05:30,238.35,237.4392857142857,239.9892857142857,0.75,EOD+
S003,POWERGRID,2024-01-01 12:45:00+05:30,-0.0063,0.0462,0,,0.2935,25.0,0.5385,0,0.9663,,0,0,0,1,0,1,2024-01-01 12:45:00+05:30,2024-01-01 12:50:00+05:30,2024-01-01 15:00:00+05:30,238.3,237.46964285714287,239.7946428571429,0.8,EOD+
S004,POWERGRID,2024-01-01 12:55:00+05:30,-0.0021,0.0147,0,,0.4863,57.14,-0.3939,0,1.2994,,0,0,1,1,0,1,2024-01-01 12:55:00+05:30,2024-01-01 13:00:00+05:30,2024-01-01 15:00:00+05:30,238.45,237.6017857142857,239.97678571428568,0.65,EOD+
S005,POWERGRID,2024-01-01 13:05:00+05:30,-0.0105,-0.0031,0,,1.351,14.29,-0.6891,0,0.8856,0.0,1,0,1,0,1,2,2024-01-01 13:10:00+05:30,2024-01-01 13:15:00+05:30,2024-01-01 15:00:00+05:30,238.45,237.55714285714285,240.05714285714285,0.65,EOD+
S006,POWERGRID,2024-01-01 13:20:00+05:30,-0.0052,-0.0105,1,1.0,0.1413,25.0,1.8571,0,0.858,,0,1,0,1,0,1,2024-01-01 13:20:00+05:30,2024-01-01 13:25:00+05:30,2024-01-01 15:00:00+05:30,238.45,237.52142857142857,240.12142857142857,0.65,EOD+
S007,POWERGRID,2024-01-01 13:30:00+05:30,0.0147,-0.0031,0,,0.1835,0.0,1.963,0,0.9779,,0,0,0,1,0,1,2024-01-01 13:30:00+05:30,2024-01-01 13:35:00+05:30,2024-01-01 15:00:00+05:30,238.45,237.53035714285716,240.10535714285717,0.65,EOD+
S008,POWERGRID,2024-01-01 13:40:00+05:30,0.0031,0.0052,0,,0.287,66.67,-0.0244,0,1.1951,1.0,1,0,1,0,1,2,2024-01-01 13:45:00+05:30,2024-01-01 13:50:00+05:30,2024-01-01 15:00:00+05:30,238.6,237.70714285714288,240.20714285714288,0.5,EOD+
S009,POWERGRID,2024-01-01 14:20:00+05:30,0.088,0.0776,6,2.0,0.8583,16.67,0.7021,0,3.2947,,0,0,0,1,0,1,2024-01-01 14:20:00+05:30,2024-01-01 14:25:00+05:30,2024-01-01 15:00:00+05:30,238.85,237.82321428571427,240.6982142857143,0.25,EOD+
S010,POWERGRID,2024-01-02 09:25:00+05:30,,,2,2.0,0.4727,23.53,0.0687,0,1.1408,,0,0,0,1,0,1,2024-01-02 09:25:00+05:30,2024-01-02 09:30:00+05:30,2024-01-02 10:20:00+05:30,239.0,237.26785714285717,242.1178571428572,-1.7321,L
S011,POWERGRID,2024-01-02 09:35:00+05:30,,,0,,0.0658,10.0,2.1579,0,0.574,,0,0,0,1,0,1,2024-01-02 09:35:00+05:30,2024-01-02 09:40:00+05:30,2024-01-02 10:25:00+05:30,238.85,237.04642857142855,242.09642857142856,-1.8036,L
S012,POWERGRID,2024-01-02 09:45:00+05:30,-0.0115,,1,1.0,0.0793,44.44,2.4783,0,0.5807,,0,0,0,1,0,1,2024-01-02 09:45:00+05:30,2024-01-02 09:50:00+05:30,2024-01-02 10:20:00+05:30,239.05,237.2375,242.31250000000003,-1.8125,L
S013,POWERGRID,2024-01-02 11:10:00+05:30,-0.1114,-0.0609,0,,1.3084,58.33,-0.7759,0,0.6317,1.0,3,0,1,0,3,4,2024-01-02 11:25:00+05:30,2024-01-02 11:30:00+05:30,2024-01-02 15:00:00+05:30,237.8,236.09464285714287,240.86964285714285,0.85,EOD+
S014,POWERGRID,2024-01-02 12:25:00+05:30,0.1062,0.0421,11,9.0,0.1766,14.29,1.2222,0,0.9969,,0,0,1,1,0,1,2024-01-02 12:25:00+05:30,2024-01-02 12:30:00+05:30,2024-01-02 15:00:00+05:30,237.85,236.89464285714288,239.56964285714284,0.8,EOD+
S015,POWERGRID,2024-01-02 13:35:00+05:30,-0.02,0.0011,0,,1.0286,33.33,-0.8611,0,0.838,0.0,3,0,1,0,3,4,2024-01-02 13:50:00+05:30,2024-01-02 13:55:00+05:30,2024-01-02 15:00:00+05:30,237.9,237.025,239.475,0.75,EOD+
S016,POWERGRID,2024-01-02 14:00:00+05:30,-0.0095,-0.0179,0,,0.8474,33.33,-0.4783,0,2.5223,1.0,2,0,0,0,2,3,2024-01-02 14:10:00+05:30,2024-01-02 14:15:00+05:30,2024-01-02 15:00:00+05:30,238.55,237.70178571428573,240.07678571428573,0.1,EOD+
S017,POWERGRID,2024-01-03 09:50:00+05:30,-0.3055,,0,,2.5594,60.0,-0.9512,0,3.1107,1.0,3,0,0,0,3,4,2024-01-03 10:05:00+05:30,2024-01-03 10:10:00+05:30,2024-01-03 15:00:00+05:30,237.0,235.0,240.6,0.85,EOD+
S018,POWERGRID,2024-01-03 11:35:00+05:30,0.2444,0.1688,17,12.0,0.1919,76.47,1.1622,0,0.9948,,0,0,0,1,0,1,2024-01-03 11:35:00+05:30,2024-01-03 11:40:00+05:30,2024-01-03 15:00:00+05:30,238.0,236.7946428571429,240.1696428571429,-0.15,EOD-
S019,POWERGRID,2024-01-03 12:20:00+05:30,0.0473,0.1125,8,7.0,0.6025,71.43,-0.2381,0,0.9985,0.0,2,0,1,0,2,3,2024-01-03 12:30:00+05:30,2024-01-03 12:35:00+05:30,2024-01-03 15:00:00+05:30,237.85,236.76071428571427,239.81071428571428,0.0,EOD-
S020,POWERGRID,2024-01-03 12:40:00+05:30,0.0368,0.0336,0,,0.2214,50.0,0.0811,0,0.3885,,0,0,1,1,0,1,2024-01-03 12:40:00+05:30,2024-01-03 12:45:00+05:30,2024-01-03 15:00:00+05:30,237.85,236.80535714285716,239.73035714285712,0.0,EOD-
S021,POWERGRID,2024-01-03 12:50:00+05:30,0.0588,0.0336,0,,1.1118,76.47,-0.6825,0,1.3697,,0,0,1,1,0,1,2024-01-03 12:50:00+05:30,2024-01-03 12:55:00+05:30,2024-01-03 15:00:00+05:30,238.25,237.1875,240.1625,-0.4,EOD-
S022,POWERGRID,2024-01-03 13:00:00+05:30,0.0578,0.042,0,,0.3737,42.86,-0.0476,0,0.9534,,0,0,0,1,0,1,2024-01-03 13:00:00+05:30,2024-01-03 13:05:00+05:30,2024-01-03 15:00:00+05:30,238.1,237.04642857142855,239.99642857142857,-0.25,EOD-
S023,POWERGRID,2024-01-03 13:30:00+05:30,0.0231,0.0462,4,2.0,0.1243,71.43,1.1053,0,0.842,,0,1,1,1,0,1,2024-01-03 13:30:00+05:30,2024-01-03 13:35:00+05:30,2024-01-03 15:00:00+05:30,238.2,237.24464285714285,239.91964285714283,-0.35,EOD-
S024,POWERGRID,2024-01-03 13:55:00+05:30,0.0262,0.0231,3,3.0,0.2962,37.5,0.3636,0,0.7058,,0,0,1,1,0,1,2024-01-03 13:55:00+05:30,2024-01-03 14:00:00+05:30,2024-01-03 15:00:00+05:30,238.15,237.2214285714286,239.82142857142856,-0.3,EOD-
S025,POWERGRID,2024-01-04 09:15:00+05:30,,,0,,1.3647,16.67,0.4022,0,4.5738,,0,0,0,1,0,1,2024-01-04 09:15:00+05:30,2024-01-04 09:20:00+05:30,2024-01-04 09:25:00+05:30,238.25,237.00892857142856,240.48392857142855,2.2339,W
S026,POWERGRID,2024-01-04 11:15:00+05:30,0.1473,0.3933,23,9.0,1.2176,78.57,-0.8381,0,0.8513,0.0,1,0,0,0,1,2,2024-01-04 11:20:00+05:30,2024-01-04 11:25:00+05:30,2024-01-04 15:00:00+05:30,241.25,239.9821428571429,243.53214285714284,1.4,EOD+
S027,POWERGRID,2024-01-04 11:40:00+05:30,0.0798,0.0612,3,3.0,0.023,75.0,-1.0,0,0.393,1.0,1,0,1,0,1,2,2024-01-04 11:45:00+05:30,2024-01-04 11:50:00+05:30,2024-01-04 15:00:00+05:30,241.3,240.2107142857143,243.2607142857143,1.35,EOD+
S028,POWERGRID,2024-01-04 11:55:00+05:30,0.0829,0.0798,0,,0.7269,25.0,-0.6296,0,1.5536,1.0,1,0,0,0,1,2,2024-01-04 12:00:00+05:30,2024-01-04 12:05:00+05:30,2024-01-04 15:00:00+05:30,241.5,240.57142857142856,243.17142857142852,1.15,EOD+
S029,POWERGRID,2024-01-04 12:40:00+05:30,0.0404,0.0259,7,4.0,0.1304,78.95,2.1579,0,3.5315,,0,0,0,1,0,1,2024-01-04 12:40:00+05:30,2024-01-04 12:45:00+05:30,2024-01-04 15:00:00+05:30,242.25,241.3392857142857,243.88928571428573,-0.9107,L
S030,POWERGRID,2024-01-04 13:35:00+05:30,0.1177,0.124,10,4.0,0.2395,83.33,-0.4872,0,0.8201,0.0,1,0,0,0,1,2,2024-01-04 13:40:00+05:30,2024-01-04 13:45:00+05:30,2024-01-04 15:00:00+05:30,242.2,241.1821428571428,244.03214285714287,0.45,EOD+
S031,POWERGRID,2024-01-04 13:50:00+05:30,0.0805,0.1177,0,,0.3843,33.33,-0.2857,0,0.4318,0.0,1,0,1,0,1,2,2024-01-04 13:55:00+05:30,2024-01-04 14:00:00+05:30,2024-01-04 15:00:00+05:30,242.3,241.38928571428573,243.93928571428572,-0.9107,L
S032,POWERGRID,2024-01-04 14:05:00+05:30,0.0691,0.0805,0,,0.4,70.59,-0.6667,0,1.0874,,0,0,1,1,0,1,2024-01-04 14:05:00+05:30,2024-01-04 14:10:00+05:30,2024-01-04 15:00:00+05:30,242.8,241.8625,244.4875,-0.9375,L
S033,POWERGRID,2024-01-04 14:20:00+05:30,0.0743,0.0691,2,2.0,0.7568,54.55,-0.6667,0,1.1077,0.0,2,0,1,0,2,3,2024-01-04 14:30:00+05:30,2024-01-04 14:35:00+05:30,2024-01-04 15:00:00+05:30,242.55,241.5589285714286,244.33392857142857,-0.9911,L
