signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,SUNPHARMA,2024-01-01 10:55:00+05:30,-0.1069,-0.0681,0,,0.7079,38.89,-0.6875,0,0.506,1.0,1,0,0,0,1,2,2024-01-01 11:00:00+05:30,2024-01-01 11:05:00+05:30,2024-01-01 14:50:00+05:30,1255.05,1251.0946428571428,1262.169642857143,7.1196,W
S002,SUNPHARMA,2024-01-01 11:30:00+05:30,0.0303,-0.0534,5,1.0,0.1376,60.87,0.1594,0,0.4233,,0,1,1,1,0,1,2024-01-01 11:30:00+05:30,2024-01-01 11:35:00+05:30,2024-01-01 14:25:00+05:30,1256.05,1252.9160714285713,1261.6910714285714,5.6411,W
S003,SUNPHARMA,2024-01-01 12:45:00+05:30,0.0755,0.0887,14,7.0,0.3328,21.21,0.134,0,0.6439,,0,0,1,1,0,1,2024-01-01 12:45:00+05:30,2024-01-01 12:50:00+05:30,2024-01-01 15:00:00+05:30,1258.2,1254.557142857143,1264.757142857143,4.0,EOD+
S004,SUNPHARMA,2024-01-01 13:35:00+05:30,-0.0479,-0.0175,0,,2.0809,20.0,-0.725,0,0.891,1.0,3,0,1,0,3,4,2024-01-01 13:50:00+05:30,2024-01-01 13:55:00+05:30,2024-01-01 15:00:00+05:30,1256.95,1253.6732142857145,1262.8482142857142,5.25,EOD+
S005,SUNPHARMA,2024-01-01 14:00:00+05:30,-0.0559,-0.0618,0,,0.2555,48.39,-0.3333,0,1.0368,,0,1,1,1,0,1,2024-01-01 14:00:00+05:30,2024-01-01 14:05:00+05:30,2024-01-01 15:00:00+05:30,1258.85,1255.180357142857,1265.455357142857,3.35,EOD+
S006,SUNPHARMA,2024-01-02 09:15:00+05:30,,,0,,1.6252,64.68,0.0945,0,2.7317,,0,0,1,1,0,1,2024-01-02 09:15:00+05:30,2024-01-02 09:20:00+05:30,2024-01-02 09:20:00+05:30,1267.15,1261.739285714286,1276.8892857142853,9.7393,W
S007,SUNPHARMA,2024-01-02 11:15:00+05:30,0.2061,0.4731,0,,0.8543,0.0,-0.1989,0,0.5156,0.0,3,0,0,0,3,4,2024-01-02 11:30:00+05:30,2024-01-02 11:35:00+05:30,2024-01-02 15:00:00+05:30,1287.45,1277.0392857142858,1306.189285714286,7.85,EOD+
S008,SUNPHARMA,2024-01-02 11:40:00+05:30,0.1126,0.0919,0,,0.454,61.54,-0.325,0,0.5124,,0,1,0,1,0,1,2024-01-02 11:40:00+05:30,2024-01-02 11:45:00+05:30,2024-01-02 15:00:00+05:30,1289.0,1281.25,1302.9500000000005,6.3,EOD+
S009,SUNPHARMA,2024-01-02 11:55:00+05:30,0.099,0.1126,2,1.0,0.2424,89.47,-0.5636,0,0.859,1.0,2,0,0,0,2,3,2024-01-02 12:05:00+05:30,2024-01-02 12:10:00+05:30,2024-01-02 15:00:00+05:30,1290.2,1283.1107142857145,1302.9607142857144,5.1,EOD+
S010,SUNPHARMA,2024-01-02 12:20:00+05:30,0.026,0.0398,2,2.0,0.0279,44.44,9.3448,0,0.6009,,0,0,1,1,0,1,2024-01-02 12:20:00+05:30,2024-01-02 12:25:00+05:30,2024-01-02 15:00:00+05:30,1289.65,1283.15,1301.35,5.65,EOD+
S011,SUNPHARMA,2024-01-02 14:10:00+05:30,0.086,0.1164,21,9.0,0.4642,26.32,0.0787,0,1.0828,,0,0,0,1,0,1,2024-01-02 14:10:00+05:30,2024-01-02 14:15:00+05:30,2024-01-02 15:00:00+05:30,1293.65,1287.6589285714283,1304.4339285714286,1.65,EOD+
S012,SUNPHARMA,2024-01-02 14:20:00+05:30,0.0848,0.0949,0,,0.0227,34.48,3.2105,0,0.6067,,0,0,0,1,0,1,2024-01-02 14:20:00+05:30,2024-01-02 14:25:00+05:30,2024-01-02 15:00:00+05:30,1294.7,1289.4589285714285,1304.133928571429,0.6,EOD+
S013,SUNPHARMA,2024-01-03 09:15:00+05:30,,,0,,0.5806,44.93,0.1498,0,2.3542,,0,1,0,1,0,1,2024-01-03 09:15:00+05:30,2024-01-03 09:20:00+05:30,2024-01-03 09:20:00+05:30,1301.2,1294.0839285714285,1314.008928571429,-7.1161,L
S014,SUNPHARMA,2024-01-03 09:25:00+05:30,,,0,,1.1366,61.82,-0.8832,0,0.4503,0.0,2,0,0,0,2,3,2024-01-03 09:35:00+05:30,2024-01-03 09:40:00+05:30,2024-01-03 15:00:00+05:30,1296.0,1286.580357142857,1312.955357142857,5.3,EOD+
S015,SUNPHARMA,2024-01-03 09:45:00+05:30,0.0156,,0,,0.2481,8.45,-0.3349,0,0.7501,1.0,1,1,0,0,1,2,2024-01-03 09:50:00+05:30,2024-01-03 09:55:00+05:30,2024-01-03 15:00:00+05:30,1300.75,1290.142857142857,1319.8428571428572,0.55,EOD+
S016,SUNPHARMA,2024-01-03 10:00:00+05:30,0.0297,0.0156,0,,0.0654,40.0,3.5,0,0.4084,,0,0,1,1,0,1,2024-01-03 10:00:00+05:30,2024-01-03 10:05:00+05:30,2024-01-03 15:00:00+05:30,1298.55,1287.0767857142855,1319.2017857142855,2.75,EOD+
S017,SUNPHARMA,2024-01-03 10:50:00+05:30,0.0647,0.0815,9,7.0,0.6123,41.3,-0.375,0,0.4409,0.0,2,1,1,0,2,3,2024-01-03 11:00:00+05:30,2024-01-03 11:05:00+05:30,2024-01-03 15:00:00+05:30,1299.3,1291.4607142857142,1313.4107142857144,2.0,EOD+
S018,SUNPHARMA,2024-01-03 11:50:00+05:30,-0.0861,-0.0114,0,,1.7413,26.32,-0.7333,0,1.6284,1.0,3,1,1,0,3,4,2024-01-03 12:05:00+05:30,2024-01-03 12:10:00+05:30,2024-01-03 15:00:00+05:30,1297.9,1292.5160714285714,1307.5910714285717,3.4,EOD+
S019,SUNPHARMA,2024-01-03 12:15:00+05:30,-0.068,-0.118,0,,0.2407,69.35,0.1594,0,1.017,,0,1,1,1,0,1,2024-01-03 12:15:00+05:30,2024-01-03 12:20:00+05:30,2024-01-03 15:00:00+05:30,1297.0,1291.6249999999998,1306.6750000000002,4.3,EOD+
S020,SUNPHARMA,2024-01-03 12:55:00+05:30,-0.0347,-0.0606,0,,0.6311,27.27,-0.6169,0,0.8383,1.0,3,0,0,0,3,4,2024-01-03 13:10:00+05:30,2024-01-03 13:15:00+05:30,2024-01-03 15:00:00+05:30,1296.3,1291.130357142857,1305.6053571428574,5.0,EOD+
S021,SUNPHARMA,2024-01-03 13:35:00+05:30,0.0046,-0.0079,0,,0.7,0.0,-0.4432,0,0.9777,1.0,3,1,1,0,3,4,2024-01-03 13:50:00+05:30,2024-01-03 13:55:00+05:30,2024-01-03 15:00:00+05:30,1297.35,1293.5017857142857,1304.2767857142856,3.95,EOD+
S022,SUNPHARMA,2024-01-04 09:15:00+05:30,,,0,,1.2643,35.25,0.5451,0,1.2756,,0,0,0,1,0,1,2024-01-04 09:15:00+05:30,2024-01-04 09:20:00+05:30,2024-01-04 10:15:00+05:30,1301.55,1295.7910714285713,1311.9160714285713,10.3661,W
S023,SUNPHARMA,2024-01-04 09:25:00+05:30,,,0,,0.6696,29.85,-0.517,0,0.6116,,0,0,1,1,0,1,2024-01-04 09:25:00+05:30,2024-01-04 09:30:00+05:30,2024-01-04 10:15:00+05:30,1300.05,1293.4785714285715,1311.8785714285714,11.8286,W
S024,SUNPHARMA,2024-01-04 09:35:00+05:30,,,0,,0.0463,77.22,-0.2453,0,0.9745,,0,0,0,1,0,1,2024-01-04 09:35:00+05:30,2024-01-04 09:40:00+05:30,2024-01-04 10:30:00+05:30,1303.0,1295.8392857142858,1315.8892857142855,12.8893,W
S025,SUNPHARMA,2024-01-04 12:30:00+05:30,0.1571,0.1966,34,7.0,0.4815,18.52,0.1957,0,0.7648,,0,0,1,1,0,1,2024-01-04 12:30:00+05:30,2024-01-04 12:35:00+05:30,2024-01-04 14:35:00+05:30,1322.65,1317.8732142857143,1331.2482142857143,-4.7768,L
S026,SUNPHARMA,2024-01-04 12:40:00+05:30,0.1394,0.1649,0,,0.458,40.35,0.8079,0,0.6635,,0,1,1,1,0,1,2024-01-04 12:40:00+05:30,2024-01-04 12:45:00+05:30,2024-01-04 14:35:00+05:30,1325.25,1320.419642857143,1333.944642857143,-4.8304,L
S027,SUNPHARMA,2024-01-04 13:10:00+05:30,0.0415,0.1023,0,,0.6832,15.79,-0.7544,0,1.6724,1.0,3,0,0,0,3,4,2024-01-04 13:25:00+05:30,2024-01-04 13:30:00+05:30,2024-01-04 14:35:00+05:30,1324.75,1319.5357142857142,1334.1357142857144,-5.2143,L
S028,SUNPHARMA,2024-01-04 14:05:00+05:30,-0.007,0.0087,0,,0.8152,0.0,-0.9275,0,0.7495,0.0,3,0,1,0,3,4,2024-01-04 14:20:00+05:30,2024-01-04 14:25:00+05:30,2024-01-04 14:35:00+05:30,1324.4,1320.1678571428572,1332.017857142857,-4.2321,L
S029,SUNPHARMA,2024-01-05 11:00:00+05:30,-0.3515,-0.4076,0,,0.6828,29.41,-0.8042,0,0.6942,1.0,3,0,0,0,3,4,2024-01-05 11:15:00+05:30,2024-01-05 11:20:00+05:30,2024-01-05 15:00:00+05:30,1291.0,1284.455357142857,1302.780357142857,5.1,EOD+
S030,SUNPHARMA,2024-01-05 11:25:00+05:30,-0.0397,-0.1942,0,,0.2338,0.0,0.1765,0,0.3556,,0,0,0,1,0,1,2024-01-05 11:25:00+05:30,2024-01-05 11:30:00+05:30,2024-01-05 15:00:00+05:30,1291.0,1286.455357142857,1299.180357142857,5.1,EOD+
S031,SUNPHARMA,2024-01-05 11:35:00+05:30,-0.0031,-0.0738,0,,0.1123,0.0,-0.4118,0,1.3431,1.0,1,1,0,0,1,2,2024-01-05 11:40:00+05:30,2024-01-05 11:45:00+05:30,2024-01-05 12:10:00+05:30,1295.5,1291.7142857142858,1302.3142857142857,-3.7857,L
S032,SUNPHARMA,2024-01-05 12:10:00+05:30,0.0186,0.0619,5,5.0,0.5849,26.32,1.1522,0,0.6633,,0,0,1,1,0,1,2024-01-05 12:10:00+05:30,2024-01-05 12:15:00+05:30,2024-01-05 15:00:00+05:30,1293.6,1289.5285714285712,1300.928571428571,2.5,EOD+
S033,SUNPHARMA,2024-01-05 12:50:00+05:30,0.119,0.1015,7,1.0,0.7834,94.07,-0.8617,0,0.7927,0.0,2,0,0,0,2,3,2024-01-05 13:00:00+05:30,2024-01-05 13:05:00+05:30,2024-01-05 15:00:00+05:30,1295.9,1290.132142857143,1306.2821428571428,0.2,EOD+
S034,SUNPHARMA,2024-01-05 13:15:00+05:30,0.0876,0.0912,2,1.0,0.0355,32.14,13.0541,0,2.5292,,0,0,0,1,0,1,2024-01-05 13:15:00+05:30,2024-01-05 13:20:00+05:30,2024-01-05 15:00:00+05:30,1296.25,1289.741071428571,1307.9660714285717,-0.15,EOD-
S035,SUNPHARMA,2024-01-05 13:25:00+05:30,0.0691,0.0747,1,1.0,0.3476,20.0,0.4045,0,1.4787,,0,0,0,1,0,1,2024-01-05 13:25:00+05:30,2024-01-05 13:30:00+05:30,2024-01-05 15:00:00+05:30,1295.5,1289.0982142857142,1307.0232142857144,0.6,EOD+
S036,SUNPHARMA,2024-01-05 13:35:00+05:30,0.0415,0.0834,0,,0.361,80.95,-0.8266,0,1.3876,1.0,1,0,0,0,1,2,2024-01-05 13:40:00+05:30,2024-01-05 13:45:00+05:30,2024-01-05 15:00:00+05:30,1296.45,1290.4589285714285,1307.2339285714288,-0.35,EOD-
S037,SUNPHARMA,2024-01-05 13:50:00+05:30,0.044,0.0415,0,,0.3212,70.0,-0.9296,0,1.0404,,0,0,0,1,0,1,2024-01-05 13:50:00+05:30,2024-01-05 13:55:00+05:30,2024-01-05 15:00:00+05:30,1295.75,1290.2232142857142,1305.6982142857144,0.35,EOD+
S038,SUNPHARMA,2024-01-05 14:00:00+05:30,0.0357,0.0405,0,,0.2611,16.13,0.0471,0,0.8191,,0,0,1,1,0,1,2024-01-05 14:00:00+05:30,2024-01-05 14:05:00+05:30,2024-01-05 15:00:00+05:30,1296.05,1291.4785714285713,1304.2785714285717,0.05,EOD+
S039,SUNPHARMA,2024-01-05 14:10:00+05:30,0.0073,0.0401,0,,1.6456,0.0,-0.2493,0,4.1222,1.0,3,0,0,0,3,4,2024-01-05 14:25:00+05:30,2024-01-05 14:30:00+05:30,2024-01-05 15:00:00+05:30,1295.95,1291.7,1303.6,0.15,EOD+
S040,SUNPHARMA,2024-01-08 10:30:00+05:30,0.1915,0.2199,15,15.0,0.0659,4.35,9.8197,0,0.4643,,0,0,1,1,0,1,2024-01-08 10:30:00+05:30,2024-01-08 10:35:00+05:30,2024-01-08 11:15:00+05:30,1307.0,1301.2142857142858,1317.4142857142856,-5.7857,L
S041,SUNPHARMA,2024-01-08 11:20:00+05:30,-0.0479,-0.0366,0,,2.0275,7.89,-0.852,0,0.9885,1.0,3,0,0,0,3,4,2024-01-08 11:35:00+05:30,2024-01-08 11:40:00+05:30,2024-01-08 11:55:00+05:30,1305.9,1300.9,1314.9,-5.0,L
S042,SUNPHARMA,2024-01-08 12:50:00+05:30,-0.0453,-0.0438,0,,1.0994,51.85,-0.8082,0,0.7907,0.0,3,0,1,0,3,4,2024-01-08 13:05:00+05:30,2024-01-08 13:10:00+05:30,2024-01-08 15:00:00+05:30,1302.4,1297.6589285714288,1310.9339285714286,2.8,EOD+
S043,SUNPHARMA,2024-01-08 13:15:00+05:30,-0.0138,-0.0474,0,,0.0604,70.45,3.7619,0,1.2424,,0,1,0,1,0,1,2024-01-08 13:15:00+05:30,2024-01-08 13:20:00+05:30,2024-01-08 15:00:00+05:30,1302.45,1298.1017857142858,1310.2767857142858,2.75,EOD+
S044,SUNPHARMA,2024-01-08 13:25:00+05:30,-0.0257,-0.0113,1,1.0,0.0731,55.56,0.6,0,1.2569,,0,0,1,1,0,1,2024-01-08 13:25:00+05:30,2024-01-08 13:30:00+05:30,2024-01-08 15:00:00+05:30,1301.7,1297.4232142857145,1309.3982142857144,3.5,EOD+
S045,SUNPHARMA,2024-01-08 14:05:00+05:30,-0.0183,-0.0184,0,,0.3183,33.33,-0.779,0,2.0585,1.0,3,0,0,0,3,4,2024-01-08 14:20:00+05:30,2024-01-08 14:25:00+05:30,2024-01-08 15:00:00+05:30,1302.1,1298.5464285714284,1308.4964285714286,3.1,EOD+
S046,SUNPHARMA,2024-01-09 10:20:00+05:30,0.1106,0.1468,13,13.0,0.1977,44.83,0.1712,0,0.7581,,0,0,0,1,0,1,2024-01-09 10:20:00+05:30,2024-01-09 10:25:00+05:30,2024-01-09 10:50:00+05:30,1308.7,1301.682142857143,1321.3321428571428,12.6321,W
S047,SUNPHARMA,2024-01-09 10:30:00+05:30,0.081,0.1278,0,,0.454,45.83,-0.4241,0,0.4612,,0,0,0,1,0,1,2024-01-09 10:30:00+05:30,2024-01-09 10:35:00+05:30,2024-01-09 10:45:00+05:30,1309.4,1304.1410714285716,1318.8660714285716,9.4661,W
S048,SUNPHARMA,2024-01-09 10:40:00+05:30,0.0973,0.0953,0,,0.3445,99.37,-1.0,0,1.988,,0,1,1,1,0,1,2024-01-09 10:40:00+05:30,2024-01-09 10:45:00+05:30,2024-01-09 12:20:00+05:30,1317.3,1311.567857142857,1327.617857142857,10.3179,W
