signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p11_open,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S1172,VEDL,2024-10-22 10:50:00+05:30,-0.2437,-0.2461,0,,1.3786,0.0,-0.6893,0,0.5713,1.0,3,0,0,0,0,3,4,2024-10-22 11:05:00+05:30,2024-10-22 11:10:00+05:30,2024-10-22 13:15:00+05:30,456.8,451.2553571428572,466.78035714285716,-5.5446,L
S1173,VEDL,2024-10-22 11:15:00+05:30,-0.0965,-0.2,0,,0.1065,17.39,0.8391,0,0.4428,,0,0,0,1,1,0,1,2024-10-22 11:15:00+05:30,2024-10-22 11:20:00+05:30,2024-10-22 13:15:00+05:30,456.25,451.14285714285717,465.4428571428571,-5.1071,L
S1174,VEDL,2024-10-22 11:25:00+05:30,-0.0971,-0.1173,0,,0.4491,26.67,0.021,0,0.3441,,0,1,1,1,1,0,1,2024-10-22 11:25:00+05:30,2024-10-22 11:30:00+05:30,2024-10-22 13:15:00+05:30,455.9,451.2660714285714,464.2410714285714,-4.6339,L
S1175,VEDL,2024-10-22 11:45:00+05:30,-0.1884,-0.0999,2,2.0,0.8066,63.41,-0.6071,0,0.9509,1.0,2,0,0,0,0,2,3,2024-10-22 11:55:00+05:30,2024-10-22 12:00:00+05:30,2024-10-22 13:05:00+05:30,456.25,451.9107142857143,464.06071428571425,-4.3393,L
S1176,VEDL,2024-10-22 12:05:00+05:30,-0.0027,-0.1824,1,1.0,0.006,38.46,9.0,0,0.5611,,0,0,0,0,1,0,1,2024-10-22 12:05:00+05:30,2024-10-22 12:10:00+05:30,2024-10-22 13:15:00+05:30,455.3,451.1571428571429,462.75714285714287,-4.1429,L
S1177,VEDL,2024-10-22 13:55:00+05:30,-0.2251,-0.2481,0,,0.8867,62.5,-0.8405,0,1.1168,1.0,3,0,0,0,0,3,4,2024-10-22 14:10:00+05:30,2024-10-22 14:15:00+05:30,2024-10-22 14:45:00+05:30,451.85,447.43035714285713,459.80535714285725,-4.4196,L
S1178,VEDL,2024-10-23 09:15:00+05:30,,,0,,1.8264,71.15,-0.975,0,6.2054,,0,0,1,0,1,0,1,2024-10-23 09:15:00+05:30,2024-10-23 09:20:00+05:30,2024-10-23 09:25:00+05:30,449.25,443.76785714285717,459.11785714285713,-5.4821,L
S1179,VEDL,2024-10-23 09:25:00+05:30,,,0,,1.5282,33.33,-0.3793,0,1.6414,,0,0,0,0,1,0,1,2024-10-23 09:25:00+05:30,2024-10-23 09:30:00+05:30,2024-10-23 09:35:00+05:30,447.5,440.3839285714286,460.30892857142857,-7.1161,L
S1180,VEDL,2024-10-23 09:35:00+05:30,,,0,,2.1469,93.68,-0.9727,0,0.5758,0.0,3,1,0,1,0,3,4,2024-10-23 09:50:00+05:30,2024-10-23 09:55:00+05:30,2024-10-23 15:00:00+05:30,445.5,436.9732142857143,460.8482142857143,1.9,EOD+
S1181,VEDL,2024-10-23 11:25:00+05:30,0.5487,0.3663,17,5.0,0.0857,8.33,5.2295,0,0.5386,,0,1,1,0,1,0,1,2024-10-23 11:25:00+05:30,2024-10-23 11:30:00+05:30,2024-10-23 14:10:00+05:30,452.5,448.0535714285714,460.50357142857143,-4.4464,L
