signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p11_open,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,JSWSTEEL,2022-01-03 10:55:00+05:30,0.0015,0.0277,0,,1.9031,43.48,-0.8156,0,0.5207,0.0,2,1,0,1,0,2,3,2022-01-03 11:05:00+05:30,2022-01-03 11:10:00+05:30,2022-01-03 14:40:00+05:30,657.85,654.6446428571429,663.6196428571428,5.7696,W
S002,JSWSTEEL,2022-01-03 11:25:00+05:30,-0.0122,-0.0065,2,2.0,0.1495,13.33,1.8986,0,0.2411,,0,1,0,1,1,0,1,2022-01-03 11:25:00+05:30,2022-01-03 11:30:00+05:30,2022-01-03 14:40:00+05:30,657.8,654.9160714285714,662.9910714285713,5.1911,W
S003,JSWSTEEL,2022-01-03 12:00:00+05:30,0.0156,-0.0426,6,2.0,0.2868,93.75,-0.633,0,0.3786,0.0,3,0,0,0,0,3,4,2022-01-03 12:15:00+05:30,2022-01-03 12:20:00+05:30,2022-01-03 13:35:00+05:30,657.7,655.325,661.975,4.275,W
S004,JSWSTEEL,2022-01-03 12:25:00+05:30,0.0323,0.019,0,,0.4096,0.0,0.3433,0,0.2018,,0,1,1,1,1,0,1,2022-01-03 12:25:00+05:30,2022-01-03 12:30:00+05:30,2022-01-03 13:35:00+05:30,658.0,655.9553571428571,661.6803571428571,3.6804,W
S005,JSWSTEEL,2022-01-03 12:35:00+05:30,0.0676,0.0224,0,,0.0,57.14,,1,0.1919,,0,0,0,1,1,0,1,2022-01-03 12:35:00+05:30,2022-01-03 12:40:00+05:30,2022-01-03 13:35:00+05:30,658.3,656.2642857142856,661.9642857142857,3.6643,W
S006,JSWSTEEL,2022-01-03 12:45:00+05:30,0.0589,0.0509,1,1.0,0.2273,27.27,0.3333,0,0.4628,,0,0,0,0,1,0,1,2022-01-03 12:45:00+05:30,2022-01-03 12:50:00+05:30,2022-01-03 14:35:00+05:30,658.3,656.2375,662.0124999999999,3.7125,W
S007,JSWSTEEL,2022-01-03 12:55:00+05:30,0.0228,0.0642,0,,0.3721,100.0,-1.0,0,1.1322,1.0,1,1,0,0,0,1,2,2022-01-03 13:00:00+05:30,2022-01-03 13:05:00+05:30,2022-01-03 13:35:00+05:30,658.15,656.1678571428571,661.7178571428572,3.5679,W
S008,JSWSTEEL,2022-01-03 13:10:00+05:30,0.0004,0.0228,0,,0.2202,93.33,-1.0,0,0.4589,,0,1,0,1,1,0,1,2022-01-03 13:10:00+05:30,2022-01-03 13:15:00+05:30,2022-01-03 13:35:00+05:30,658.7,657.1107142857143,661.5607142857144,2.8607,W
S009,JSWSTEEL,2022-01-04 10:20:00+05:30,0.2507,0.3546,13,13.0,0.5618,46.67,-0.2276,0,0.0851,0.0,1,1,0,1,0,1,2,2022-01-04 10:25:00+05:30,2022-01-04 10:30:00+05:30,2022-01-04 13:35:00+05:30,669.8,664.3267857142856,679.6517857142857,-5.4732,L
S010,JSWSTEEL,2022-01-04 10:35:00+05:30,0.1892,0.2507,0,,0.1055,20.0,0.2987,0,0.1442,,0,0,0,1,1,0,1,2022-01-04 10:35:00+05:30,2022-01-04 10:40:00+05:30,2022-01-04 13:35:00+05:30,669.7,665.1375,677.9125,-4.5625,L
