signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p11_open,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,BAJFINANCE,2025-01-01 11:40:00+05:30,0.265,0.2835,20,5.0,0.1833,50.0,0.8182,0,0.5973,,0,0,0,0,1,0,1,2025-01-01 11:40:00+05:30,2025-01-01 11:45:00+05:30,2025-01-01 15:00:00+05:30,689.5,685.75,696.25,3.5,EOD+
S002,BAJFINANCE,2025-01-01 12:00:00+05:30,0.1414,0.2467,0,,1.14,100.0,-1.0,0,2.0033,1.0,3,0,0,0,0,3,4,2025-01-01 12:15:00+05:30,2025-01-01 12:20:00+05:30,2025-01-01 15:00:00+05:30,690.0,686.875,695.625,3.0,EOD+
S003,BAJFINANCE,2025-01-01 12:25:00+05:30,0.0435,0.0761,0,,0.5971,100.0,-1.0,0,0.7363,1.0,1,1,0,0,0,1,2,2025-01-01 12:30:00+05:30,2025-01-01 12:35:00+05:30,2025-01-01 15:00:00+05:30,691.0,687.9642857142857,696.4642857142857,2.0,EOD+
S004,BAJFINANCE,2025-01-01 13:00:00+05:30,-0.0181,0.0217,5,5.0,0.6767,0.0,0.3793,0,0.9599,,0,0,0,0,1,0,1,2025-01-01 13:00:00+05:30,2025-01-01 13:05:00+05:30,2025-01-01 15:00:00+05:30,690.0,687.3214285714286,694.8214285714286,3.0,EOD+
S005,BAJFINANCE,2025-01-01 13:10:00+05:30,-0.029,0.0072,0,,0.7,50.0,-0.2857,0,0.4635,1.0,3,1,0,1,0,3,4,2025-01-01 13:25:00+05:30,2025-01-01 13:30:00+05:30,2025-01-01 15:00:00+05:30,690.0,687.5,694.5,3.0,EOD+
S006,BAJFINANCE,2025-01-01 13:35:00+05:30,0.0362,-0.0181,1,1.0,0.45,50.0,0.1111,0,0.5468,,0,1,0,1,1,0,1,2025-01-01 13:35:00+05:30,2025-01-01 13:40:00+05:30,2025-01-01 15:00:00+05:30,690.0,687.5,694.5,3.0,EOD+
S007,BAJFINANCE,2025-01-01 13:55:00+05:30,0.0688,0.0507,2,2.0,0.364,0.0,2.0769,0,1.23,,0,1,0,1,1,0,1,2025-01-01 13:55:00+05:30,2025-01-01 14:00:00+05:30,2025-01-01 15:00:00+05:30,691.0,688.7678571428571,695.0178571428571,2.0,EOD+
S008,BAJFINANCE,2025-01-03 09:15:00+05:30,,,0,,1.1707,20.0,0.0309,0,1.2779,,0,1,0,0,1,0,1,2025-01-03 09:15:00+05:30,2025-01-03 09:20:00+05:30,2025-01-03 12:05:00+05:30,740.0,734.8214285714286,749.3214285714286,9.3214,W
S009,BAJFINANCE,2025-01-03 10:30:00+05:30,0.0304,0.0777,0,,0.35,0.0,-1.0,0,0.5902,1.0,3,0,0,0,0,3,4,2025-01-03 10:45:00+05:30,2025-01-03 10:50:00+05:30,2025-01-03 15:00:00+05:30,741.0,735.8214285714286,750.3214285714286,1.0,EOD+
S010,BAJFINANCE,2025-01-03 10:55:00+05:30,0.0439,0.0203,0,,0.385,0.0,-1.0,0,0.6816,0.0,1,1,0,1,0,1,2,2025-01-03 11:00:00+05:30,2025-01-03 11:05:00+05:30,2025-01-03 12:00:00+05:30,741.0,737.4285714285714,747.4285714285714,6.4286,W
