signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p11_open,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,HINDALCO,2025-01-01 12:05:00+05:30,-0.1724,-0.2563,0,,2.2036,0.0,-0.8865,0,0.9385,1.0,3,0,0,0,0,3,4,2025-01-01 12:20:00+05:30,2025-01-01 12:25:00+05:30,2025-01-01 15:00:00+05:30,591.1,587.6,597.4000000000001,3.1,EOD+
S002,HINDALCO,2025-01-01 13:40:00+05:30,0.1917,0.1627,15,5.0,0.2333,80.65,0.5152,0,0.8895,,0,1,0,1,1,0,1,2025-01-01 13:40:00+05:30,2025-01-01 13:45:00+05:30,2025-01-01 13:55:00+05:30,592.2,590.4321428571429,595.3821428571429,3.1821,W
S003,HINDALCO,2025-01-01 14:25:00+05:30,0.1259,0.1841,7,4.0,0.0464,25.0,4.4545,0,0.7803,,0,1,0,0,1,0,1,2025-01-01 14:25:00+05:30,2025-01-01 14:30:00+05:30,2025-01-01 15:00:00+05:30,594.1,591.1357142857144,599.4357142857142,0.1,EOD+
S004,HINDALCO,2025-01-02 09:15:00+05:30,,,0,,2.7759,77.78,-0.7154,0,0.539,0.0,2,0,0,0,0,2,3,2025-01-02 09:25:00+05:30,2025-01-02 09:30:00+05:30,2025-01-02 11:45:00+05:30,594.4,591.5517857142858,599.5267857142857,-2.8482,L
S005,HINDALCO,2025-01-02 09:35:00+05:30,,,1,1.0,0.4178,38.89,-0.1698,0,0.7589,1.0,1,0,0,0,0,1,2,2025-01-02 09:40:00+05:30,2025-01-02 09:45:00+05:30,2025-01-02 11:50:00+05:30,593.9,589.9357142857142,601.0357142857143,-3.9643,L
S006,HINDALCO,2025-01-02 10:00:00+05:30,-0.0476,-0.0501,0,,0.5664,15.79,-0.6023,0,0.5226,1.0,3,1,0,1,0,3,4,2025-01-02 10:15:00+05:30,2025-01-02 10:20:00+05:30,2025-01-02 11:50:00+05:30,593.5,589.6160714285714,600.4910714285714,-3.8839,L
S007,HINDALCO,2025-01-02 10:25:00+05:30,-0.019,-0.0501,0,,0.519,60.0,-0.3884,0,0.5376,1.0,1,0,0,0,0,1,2,2025-01-02 10:30:00+05:30,2025-01-02 10:35:00+05:30,2025-01-02 11:50:00+05:30,593.9,589.9625,600.9875000000001,-3.9375,L
S008,HINDALCO,2025-01-02 10:40:00+05:30,0.0446,-0.019,0,,0.0804,73.68,2.5556,0,0.6639,,0,0,0,1,1,0,1,2025-01-02 10:40:00+05:30,2025-01-02 10:45:00+05:30,2025-01-02 11:40:00+05:30,595.25,591.75,601.55,-3.5,L
S009,HINDALCO,2025-01-02 10:50:00+05:30,0.0345,0.0185,0,,0.4185,7.69,-0.3013,0,1.3658,1.0,3,1,1,0,0,3,4,2025-01-02 11:05:00+05:30,2025-01-02 11:10:00+05:30,2025-01-02 11:50:00+05:30,594.1,590.6803571428572,600.2553571428571,-3.4196,L
S010,HINDALCO,2025-01-02 12:10:00+05:30,-0.1624,-0.0948,0,,2.568,47.83,-0.9382,0,1.0479,1.0,3,1,0,1,0,3,4,2025-01-02 12:25:00+05:30,2025-01-02 12:30:00+05:30,2025-01-02 13:55:00+05:30,592.15,588.9982142857142,597.8232142857144,5.6732,W
