signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,TECHM,2023-01-02 11:25:00+05:30,-0.1182,-0.1642,0,,1.4672,11.11,-0.875,0,0.4834,0.0,3,1,0,0,3,4,2023-01-02 11:40:00+05:30,2023-01-02 11:45:00+05:30,2023-01-02 14:20:00+05:30,964.7,960.6107142857144,972.060714285714,-4.0893,L
S002,TECHM,2023-01-02 11:55:00+05:30,-0.0934,-0.1167,2,2.0,0.2321,27.78,1.9508,0,0.5028,,0,0,0,1,0,1,2023-01-02 11:55:00+05:30,2023-01-02 12:00:00+05:30,2023-01-02 14:20:00+05:30,964.2,960.9142857142858,970.1142857142858,-3.2857,L
S003,TECHM,2023-01-02 12:25:00+05:30,0.0213,-0.0457,5,1.0,0.6591,5.0,1.236,0,1.4376,,0,0,1,1,0,1,2023-01-02 12:25:00+05:30,2023-01-02 12:30:00+05:30,2023-01-02 14:20:00+05:30,964.3,961.2464285714284,969.7964285714286,-3.0536,L
S004,TECHM,2023-01-02 12:55:00+05:30,0.0597,0.0638,4,4.0,0.2562,23.08,-0.1549,0,1.8507,1.0,1,0,0,0,1,2,2023-01-02 13:00:00+05:30,2023-01-02 13:05:00+05:30,2023-01-02 14:20:00+05:30,964.4,960.9357142857142,970.6357142857144,-3.4643,L
S005,TECHM,2023-01-02 13:10:00+05:30,0.0451,0.0597,0,,0.4783,80.0,-0.8374,0,0.8827,1.0,3,0,0,0,3,4,2023-01-02 13:25:00+05:30,2023-01-02 13:30:00+05:30,2023-01-02 14:20:00+05:30,964.5,961.2857142857142,970.2857142857144,-3.2143,L
S006,TECHM,2023-01-02 13:35:00+05:30,0.0,0.0249,0,,1.2027,60.0,-0.6904,0,0.4427,0.0,3,0,1,0,3,4,2023-01-02 13:50:00+05:30,2023-01-02 13:55:00+05:30,2023-01-02 14:20:00+05:30,964.1,960.7428571428572,970.1428571428572,-3.3571,L
S007,TECHM,2023-01-03 09:15:00+05:30,,,0,,0.4154,39.34,1.3457,0,3.1768,,0,0,0,1,0,1,2023-01-03 09:15:00+05:30,2023-01-03 09:20:00+05:30,2023-01-03 11:00:00+05:30,964.8,959.925,973.575,8.775,W
S008,TECHM,2023-01-03 13:00:00+05:30,-0.0714,-0.0267,0,,0.9274,30.0,-0.9449,0,0.4418,1.0,3,0,1,0,3,4,2023-01-03 13:15:00+05:30,2023-01-03 13:20:00+05:30,2023-01-03 15:00:00+05:30,973.2,968.3071428571428,982.007142857143,4.7,EOD+
S009,TECHM,2023-01-04 09:15:00+05:30,,,0,,2.1996,57.81,-0.5948,0,0.9281,0.0,2,0,1,0,2,3,2023-01-04 09:25:00+05:30,2023-01-04 09:30:00+05:30,2023-01-04 09:40:00+05:30,975.9,971.1321428571428,984.4821428571428,-4.7679,L
S010,TECHM,2023-01-04 11:05:00+05:30,-0.1876,-0.2317,0,,1.7549,34.78,-0.7378,0,1.1735,0.0,3,1,1,0,3,4,2023-01-04 11:20:00+05:30,2023-01-04 11:25:00+05:30,2023-01-04 13:35:00+05:30,970.1,966.2964285714286,976.9464285714288,6.8464,W
S011,TECHM,2023-01-04 11:30:00+05:30,-0.0794,-0.1655,1,1.0,0.3084,54.55,0.4,0,1.5128,,0,0,0,1,0,1,2023-01-04 11:30:00+05:30,2023-01-04 11:35:00+05:30,2023-01-04 13:35:00+05:30,969.7,965.6464285714286,976.9964285714286,7.2964,W
