signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p11_open,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,WIPRO,2025-01-01 10:55:00+05:30,-0.1489,-0.1584,0,,0.4518,16.67,0.6901,0,2.8616,,0,0,0,0,1,0,1,2025-01-01 10:55:00+05:30,2025-01-01 11:00:00+05:30,2025-01-01 15:00:00+05:30,287.25,285.2857142857143,290.7857142857143,-0.15,EOD-
S002,WIPRO,2025-01-01 11:05:00+05:30,-0.1063,-0.148,0,,0.532,60.0,-0.5322,0,1.7355,,0,1,0,0,1,0,1,2025-01-01 11:05:00+05:30,2025-01-01 11:10:00+05:30,2025-01-01 15:00:00+05:30,286.9,284.8910714285714,290.5160714285714,0.2,EOD+
S003,WIPRO,2025-01-01 11:15:00+05:30,-0.068,-0.1341,0,,0.0739,33.33,5.9565,0,4.5283,,0,0,0,0,1,0,1,2025-01-01 11:15:00+05:30,2025-01-01 11:20:00+05:30,2025-01-01 15:00:00+05:30,287.55,285.6035714285714,291.05357142857144,-0.45,EOD-
S004,WIPRO,2025-01-01 12:15:00+05:30,-0.0619,-0.0174,0,,1.9168,50.0,-0.7549,0,0.4459,0.0,3,1,0,0,0,3,4,2025-01-01 12:30:00+05:30,2025-01-01 12:35:00+05:30,2025-01-01 15:00:00+05:30,287.15,285.8196428571428,289.5446428571429,-0.05,EOD-
S005,WIPRO,2025-01-01 13:45:00+05:30,0.1314,0.1054,14,2.0,0.0187,50.0,39.0,0,1.072,,0,0,0,0,1,0,1,2025-01-01 13:45:00+05:30,2025-01-01 13:50:00+05:30,2025-01-01 15:00:00+05:30,287.75,286.75,289.55,-0.65,EOD-
S006,WIPRO,2025-01-02 09:20:00+05:30,,,0,,4.5885,52.94,-0.9542,0,0.876,0.0,3,1,0,0,0,3,4,2025-01-02 09:35:00+05:30,2025-01-02 09:40:00+05:30,2025-01-02 15:00:00+05:30,287.35,285.56428571428575,290.5642857142857,3.2143,W
S007,WIPRO,2025-01-02 09:55:00+05:30,-0.0801,-0.1645,3,2.0,0.0415,4.17,10.25,0,0.6817,,0,0,0,0,1,0,1,2025-01-02 09:55:00+05:30,2025-01-02 10:00:00+05:30,2025-01-02 15:00:00+05:30,287.45,285.0392857142857,291.78928571428565,2.65,EOD+
S008,WIPRO,2025-01-02 10:05:00+05:30,-0.0897,-0.0897,0,,0.3415,25.0,-0.1429,0,0.5419,,0,0,0,1,1,0,1,2025-01-02 10:05:00+05:30,2025-01-02 10:10:00+05:30,2025-01-02 15:00:00+05:30,287.1,284.5375,291.7125,3.0,EOD+
S009,WIPRO,2025-01-02 10:15:00+05:30,-0.0941,-0.0862,0,,0.2532,18.18,-0.6226,0,0.4556,1.0,1,1,0,1,0,1,2,2025-01-02 10:20:00+05:30,2025-01-02 10:25:00+05:30,2025-01-02 15:00:00+05:30,287.1,284.48392857142863,291.80892857142857,3.0,EOD+
S010,WIPRO,2025-01-02 10:35:00+05:30,0.0113,-0.0767,1,1.0,0.2762,52.63,0.3636,0,0.537,,0,0,0,0,1,0,1,2025-01-02 10:35:00+05:30,2025-01-02 10:40:00+05:30,2025-01-02 15:00:00+05:30,287.05,285.0589285714286,290.63392857142856,3.5839,W
