signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,VEDL,2023-01-02 11:45:00+05:30,0.2433,0.192,29,2.0,0.058,14.29,11.3077,0,0.4168,,0,0,0,1,0,1,2023-01-02 11:45:00+05:30,2023-01-02 11:50:00+05:30,2023-01-02 14:20:00+05:30,271.65,270.24821428571425,274.17321428571427,-1.4018,L
S002,VEDL,2023-01-02 11:55:00+05:30,0.1751,0.2379,1,1.0,0.1626,33.33,1.2222,0,0.5095,,0,1,0,1,0,1,2023-01-02 11:55:00+05:30,2023-01-02 12:00:00+05:30,2023-01-02 14:20:00+05:30,271.6,270.21607142857147,274.09107142857147,-1.3839,L
S003,VEDL,2023-01-02 12:05:00+05:30,0.0792,0.2055,0,,0.2234,28.57,-0.5556,0,0.3622,,0,0,1,1,0,1,2023-01-02 12:05:00+05:30,2023-01-02 12:10:00+05:30,2023-01-02 14:20:00+05:30,271.4,270.1410714285714,273.6660714285714,-1.2589,L
S004,VEDL,2023-01-02 12:20:00+05:30,-0.0064,0.0792,0,,0.7558,55.56,-0.8658,0,0.7874,1.0,3,0,1,0,3,4,2023-01-02 12:35:00+05:30,2023-01-02 12:40:00+05:30,2023-01-02 14:20:00+05:30,271.4,270.1678571428571,273.61785714285713,-1.2321,L
S005,VEDL,2023-01-02 13:35:00+05:30,0.0386,0.0672,11,9.0,0.3204,25.0,0.3043,0,0.6834,,0,0,0,1,0,1,2023-01-02 13:35:00+05:30,2023-01-02 13:40:00+05:30,2023-01-02 14:20:00+05:30,271.85,270.0553571428572,275.0803571428572,-1.7946,L
S006,VEDL,2023-01-02 14:15:00+05:30,-0.0009,0.023,0,,2.466,75.0,-0.9629,0,2.282,1.0,3,0,0,0,3,4,2023-01-02 14:30:00+05:30,2023-01-02 14:35:00+05:30,2023-01-02 15:00:00+05:30,272.0,270.63392857142856,274.4589285714286,-0.8,EOD-
S007,VEDL,2023-01-03 09:15:00+05:30,,,0,,1.217,38.1,0.0026,0,2.6158,,0,0,0,1,0,1,2023-01-03 09:15:00+05:30,2023-01-03 09:20:00+05:30,2023-01-03 09:25:00+05:30,271.9,269.9535714285714,275.4035714285713,-1.9464,L
S008,VEDL,2023-01-03 09:25:00+05:30,,,0,,1.9152,60.0,-0.4737,0,0.621,0.0,1,0,0,0,1,2,2023-01-03 09:30:00+05:30,2023-01-03 09:35:00+05:30,2023-01-03 14:05:00+05:30,271.35,269.1178571428572,275.36785714285713,4.0179,W
S009,VEDL,2023-01-03 11:10:00+05:30,-0.11,-0.121,0,,0.9009,50.0,-1.0,0,4.2236,1.0,3,0,0,0,3,4,2023-01-03 11:25:00+05:30,2023-01-03 11:30:00+05:30,2023-01-03 12:15:00+05:30,271.55,270.5857142857143,273.28571428571433,-0.9643,L
S010,VEDL,2023-01-03 12:25:00+05:30,0.0526,0.0776,0,,0.7718,63.64,-0.8837,0,0.382,0.0,3,0,1,0,3,4,2023-01-03 12:40:00+05:30,2023-01-03 12:45:00+05:30,2023-01-03 13:30:00+05:30,270.85,269.4571428571429,273.3571428571428,2.5071,W
S011,VEDL,2023-01-03 12:50:00+05:30,0.036,0.0314,0,,1.1911,25.0,-0.8104,0,0.3928,1.0,3,0,1,0,3,4,2023-01-03 13:05:00+05:30,2023-01-03 13:10:00+05:30,2023-01-03 13:30:00+05:30,270.9,269.79285714285714,272.89285714285705,1.9929,W
S012,VEDL,2023-01-04 12:40:00+05:30,-0.2378,-0.2866,0,,1.5939,60.0,-0.8859,0,0.7077,1.0,3,0,1,0,3,4,2023-01-04 12:55:00+05:30,2023-01-04 13:00:00+05:30,2023-01-04 15:00:00+05:30,263.8,261.7375,267.5125,0.35,EOD+
S013,VEDL,2023-01-05 09:15:00+05:30,,,0,,0.772,61.02,-0.9254,0,1.1819,0.0,1,0,0,0,1,2,2023-01-05 09:20:00+05:30,2023-01-05 09:25:00+05:30,2023-01-05 15:00:00+05:30,264.85,262.6803571428572,268.7553571428571,1.15,EOD+
S014,VEDL,2023-01-05 09:55:00+05:30,0.051,0.0123,6,4.0,0.2779,23.81,0.6296,0,0.4959,,0,0,0,1,0,1,2023-01-05 09:55:00+05:30,2023-01-05 10:00:00+05:30,2023-01-05 15:00:00+05:30,264.8,261.7642857142858,270.2642857142857,1.2,EOD+
S015,VEDL,2023-01-05 10:05:00+05:30,0.0519,0.0671,1,1.0,0.7331,93.75,-0.8936,0,0.4897,0.0,1,0,0,0,1,2,2023-01-05 10:10:00+05:30,2023-01-05 10:15:00+05:30,2023-01-05 15:00:00+05:30,264.9,261.69464285714287,270.6696428571428,1.1,EOD+
S016,VEDL,2023-01-05 10:20:00+05:30,0.0906,0.0519,0,,0.1799,0.0,-0.1209,0,0.2327,1.0,1,1,0,0,1,2,2023-01-05 10:25:00+05:30,2023-01-05 10:30:00+05:30,2023-01-05 15:00:00+05:30,265.3,262.13928571428573,270.98928571428564,0.7,EOD+
S017,VEDL,2023-01-05 10:45:00+05:30,0.1112,0.1179,2,1.0,0.264,66.67,-0.5506,0,0.6442,1.0,3,0,1,0,3,4,2023-01-05 11:00:00+05:30,2023-01-05 11:05:00+05:30,2023-01-05 13:20:00+05:30,265.7,263.5928571428572,269.4928571428571,-2.1071,L
S018,VEDL,2023-01-05 11:50:00+05:30,0.0941,0.033,9,7.0,0.3387,50.0,0.3333,0,0.5875,,0,0,1,1,0,1,2023-01-05 11:50:00+05:30,2023-01-05 11:55:00+05:30,2023-01-05 13:15:00+05:30,265.65,264.2660714285714,268.14107142857137,-1.3839,L
S019,VEDL,2023-01-05 12:00:00+05:30,0.0969,0.0876,0,,0.5849,60.0,-0.3701,0,0.6309,,0,0,0,1,0,1,2023-01-05 12:00:00+05:30,2023-01-05 12:05:00+05:30,2023-01-05 13:15:00+05:30,265.85,264.4928571428572,268.29285714285714,-1.3571,L
S020,VEDL,2023-01-05 12:15:00+05:30,0.0724,0.0969,2,1.0,0.0575,100.0,-1.0,0,0.6717,,0,1,0,1,0,1,2023-01-05 12:15:00+05:30,2023-01-05 12:20:00+05:30,2023-01-05 12:40:00+05:30,266.45,265.14642857142854,268.7964285714285,-1.3036,L
S021,VEDL,2023-01-05 12:25:00+05:30,0.0677,0.0668,1,1.0,0.1883,87.5,-1.0,0,0.3252,0.0,1,0,1,0,1,2,2023-01-05 12:30:00+05:30,2023-01-05 12:35:00+05:30,2023-01-05 12:50:00+05:30,266.1,264.8053571428572,268.43035714285713,-1.2946,L
S022,VEDL,2023-01-05 13:40:00+05:30,-0.1773,-0.1555,0,,1.2641,50.0,-0.9462,0,0.9608,1.0,3,0,1,0,3,4,2023-01-05 13:55:00+05:30,2023-01-05 14:00:00+05:30,2023-01-05 15:00:00+05:30,265.0,263.16071428571433,268.31071428571425,1.0,EOD+
S023,VEDL,2023-01-05 14:05:00+05:30,-0.1265,-0.1453,0,,0.552,66.67,-0.5652,0,0.3403,0.0,2,0,1,0,2,3,2023-01-05 14:15:00+05:30,2023-01-05 14:20:00+05:30,2023-01-05 15:00:00+05:30,264.7,263.1375,267.5125,1.3,EOD+
S024,VEDL,2023-01-06 10:00:00+05:30,0.2655,0.3622,9,9.0,0.2602,76.47,-0.1753,0,0.4972,0.0,2,0,0,0,2,3,2023-01-06 10:10:00+05:30,2023-01-06 10:15:00+05:30,2023-01-06 12:45:00+05:30,267.65,265.31964285714287,271.84464285714284,-2.3304,L
S025,VEDL,2023-01-06 10:35:00+05:30,0.1567,0.155,0,,0.893,57.14,-0.7458,0,0.2471,0.0,3,0,1,0,3,4,2023-01-06 10:50:00+05:30,2023-01-06 10:55:00+05:30,2023-01-06 12:30:00+05:30,268.05,266.3982142857143,271.0232142857143,-1.6518,L
S026,VEDL,2023-01-06 11:25:00+05:30,-0.099,-0.07,0,,1.2146,55.56,-0.6947,0,0.3155,1.0,3,0,1,0,3,4,2023-01-06 11:40:00+05:30,2023-01-06 11:45:00+05:30,2023-01-06 12:25:00+05:30,267.95,266.6017857142857,270.3767857142857,-1.3482,L
S027,VEDL,2023-01-06 11:50:00+05:30,-0.0056,-0.0803,0,,0.487,50.0,-1.0,0,0.4915,1.0,1,0,1,0,1,2,2023-01-06 11:55:00+05:30,2023-01-06 12:00:00+05:30,2023-01-06 12:30:00+05:30,267.6,266.36785714285713,269.8178571428572,-1.2321,L
S028,VEDL,2023-01-06 12:05:00+05:30,-0.0206,-0.0056,0,,0.3331,12.5,0.1594,0,0.6478,,0,0,0,1,0,1,2023-01-06 12:05:00+05:30,2023-01-06 12:10:00+05:30,2023-01-06 12:30:00+05:30,267.65,266.3553571428571,269.98035714285714,-1.2946,L
S029,VEDL,2023-01-06 13:30:00+05:30,-0.2368,-0.2327,0,,2.3553,80.95,-0.965,0,0.6562,0.0,3,0,1,0,3,4,2023-01-06 13:45:00+05:30,2023-01-06 13:50:00+05:30,2023-01-06 14:05:00+05:30,266.25,264.7321428571429,268.98214285714283,-1.5179,L
S030,VEDL,2023-01-06 14:05:00+05:30,-0.1366,-0.1571,0,,1.3646,70.59,-0.6753,0,1.23,0.0,3,0,0,0,3,4,2023-01-06 14:20:00+05:30,2023-01-06 14:25:00+05:30,2023-01-06 15:00:00+05:30,265.4,263.9892857142857,267.93928571428575,0.6,EOD+
S031,VEDL,2023-01-06 14:30:00+05:30,-0.0471,-0.1376,1,1.0,0.2347,33.33,0.3793,0,0.4853,,0,0,1,1,0,1,2023-01-06 14:30:00+05:30,2023-01-06 14:35:00+05:30,2023-01-06 15:00:00+05:30,265.55,264.0053571428571,268.3303571428572,0.45,EOD+
S032,VEDL,2023-01-09 10:40:00+05:30,0.2857,0.3123,17,16.0,0.3302,83.33,-1.0,0,1.2063,1.0,3,0,0,0,3,4,2023-01-09 10:55:00+05:30,2023-01-09 11:00:00+05:30,2023-01-09 13:45:00+05:30,268.95,268.00357142857143,270.6535714285714,-0.9464,L
S033,VEDL,2023-01-09 11:40:00+05:30,0.0446,0.027,7,6.0,0.2333,22.22,1.8571,0,0.4934,,0,0,0,1,0,1,2023-01-09 11:40:00+05:30,2023-01-09 11:45:00+05:30,2023-01-09 13:45:00+05:30,269.3,267.9875,271.6625,-1.3125,L
S034,VEDL,2023-01-09 11:50:00+05:30,0.0353,0.0437,1,1.0,0.0096,16.67,49.0,0,0.3397,,0,0,0,1,0,1,2023-01-09 11:50:00+05:30,2023-01-09 11:55:00+05:30,2023-01-09 13:45:00+05:30,269.25,267.9464285714286,271.59642857142853,-1.3036,L
S035,VEDL,2023-01-09 13:40:00+05:30,-0.0931,-0.0976,0,,1.5514,62.5,-0.7561,0,2.1409,1.0,3,0,0,0,3,4,2023-01-09 13:55:00+05:30,2023-01-09 14:00:00+05:30,2023-01-09 15:00:00+05:30,269.0,268.00892857142856,270.78392857142853,1.1,EOD+
S036,VEDL,2023-01-11 10:45:00+05:30,0.2625,0.3517,18,18.0,0.2319,18.18,0.0909,0,0.1683,,0,0,1,1,0,1,2023-01-11 10:45:00+05:30,2023-01-11 10:50:00+05:30,2023-01-11 14:05:00+05:30,273.2,271.7178571428572,275.86785714285713,-1.4821,L
