signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,ASHOKLEY,2022-01-03 11:50:00+05:30,0.0578,0.2104,31,7.0,0.0167,75.0,-1.0,0,0.4825,,0,0,0,1,0,1,2022-01-03 11:50:00+05:30,2022-01-03 11:55:00+05:30,2022-01-03 14:10:00+05:30,60.7,60.325,61.375,0.675,W
S002,ASHOKLEY,2022-01-03 12:10:00+05:30,0.0866,0.0577,2,2.0,0.3132,50.0,0.1765,0,0.3547,,0,0,1,1,0,1,2022-01-03 12:10:00+05:30,2022-01-03 12:15:00+05:30,2022-01-03 14:00:00+05:30,60.65,60.31071428571428,61.26071428571428,0.6107,W
S003,ASHOKLEY,2022-01-03 12:20:00+05:30,0.0824,0.0577,0,,0.5108,66.67,-0.2593,0,0.6124,,0,0,0,1,0,1,2022-01-03 12:20:00+05:30,2022-01-03 12:25:00+05:30,2022-01-03 14:05:00+05:30,60.75,60.41964285714286,61.34464285714286,0.5946,W
S004,ASHOKLEY,2022-01-03 13:40:00+05:30,0.0781,0.1069,15,10.0,0.3839,50.0,0.1765,0,0.4754,,0,0,1,1,0,1,2022-01-03 13:40:00+05:30,2022-01-03 13:45:00+05:30,2022-01-03 14:00:00+05:30,60.8,60.52321428571428,61.29821428571429,0.4982,W
S005,ASHOKLEY,2022-01-04 09:35:00+05:30,,,0,,2.6275,0.0,-0.8456,0,1.2149,1.0,3,0,0,0,3,4,2022-01-04 09:50:00+05:30,2022-01-04 09:55:00+05:30,2022-01-04 15:00:00+05:30,61.2,60.58392857142857,62.308928571428574,-0.1,EOD-
S006,ASHOKLEY,2022-01-04 10:40:00+05:30,-0.1351,-0.0818,0,,0.5654,0.0,-0.5238,0,1.3296,1.0,3,0,0,0,3,4,2022-01-04 10:55:00+05:30,2022-01-04 11:00:00+05:30,2022-01-04 15:00:00+05:30,61.3,60.83571428571428,62.13571428571428,-0.2,EOD-
S007,ASHOKLEY,2022-01-04 11:10:00+05:30,0.1064,-0.0901,2,1.0,0.0,75.0,,1,0.6757,0.0,1,0,0,0,1,2,2022-01-04 11:15:00+05:30,2022-01-04 11:20:00+05:30,2022-01-04 15:00:00+05:30,61.2,60.72678571428572,62.051785714285714,-0.1,EOD-
S008,ASHOKLEY,2022-01-04 11:25:00+05:30,0.1554,0.1064,0,,0.2593,33.33,-1.0,0,0.5642,1.0,1,0,1,0,1,2,2022-01-04 11:30:00+05:30,2022-01-04 11:35:00+05:30,2022-01-04 15:00:00+05:30,61.2,60.71785714285715,62.06785714285714,-0.1,EOD-
S009,ASHOKLEY,2022-01-04 12:00:00+05:30,0.0858,0.0613,5,4.0,0.035,25.0,12.3333,0,0.9555,,0,0,0,1,0,1,2022-01-04 12:00:00+05:30,2022-01-04 12:05:00+05:30,2022-01-04 15:00:00+05:30,61.3,60.76428571428571,62.264285714285705,-0.2,EOD-
S010,ASHOKLEY,2022-01-04 13:35:00+05:30,-0.0774,-0.0081,0,,3.0625,75.0,-0.7714,0,1.5662,0.0,3,0,0,0,3,4,2022-01-04 13:50:00+05:30,2022-01-04 13:55:00+05:30,2022-01-04 14:25:00+05:30,61.3,60.94285714285715,61.94285714285712,-0.3571,L
