signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,JSWSTEEL,2024-01-01 11:05:00+05:30,0.0714,0.0614,7,7.0,0.1056,66.67,0.8421,0,0.6477,,0,1,0,1,0,1,2024-01-01 11:05:00+05:30,2024-01-01 11:10:00+05:30,2024-01-01 15:00:00+05:30,879.75,875.25,887.85,2.5,EOD+
S002,JSWSTEEL,2024-01-01 11:15:00+05:30,0.0884,0.0748,0,,0.0973,40.0,1.9412,0,0.5609,,0,0,0,1,0,1,2024-01-01 11:15:00+05:30,2024-01-01 11:20:00+05:30,2024-01-01 15:00:00+05:30,880.35,875.9839285714286,888.2089285714286,1.9,EOD+
S003,JSWSTEEL,2024-01-01 11:35:00+05:30,0.1045,0.0992,3,2.0,0.5332,69.44,-0.7938,0,0.4657,0.0,1,1,0,0,1,2,2024-01-01 11:40:00+05:30,2024-01-01 11:45:00+05:30,2024-01-01 15:00:00+05:30,880.65,877.2392857142856,886.7892857142857,1.6,EOD+
S004,JSWSTEEL,2024-01-01 11:50:00+05:30,0.065,0.1045,0,,0.3706,30.0,-0.6491,0,0.5827,1.0,1,1,0,0,1,2,2024-01-01 11:55:00+05:30,2024-01-01 12:00:00+05:30,2024-01-01 15:00:00+05:30,880.9,878.0160714285714,886.0910714285715,1.35,EOD+
S005,JSWSTEEL,2024-01-01 12:05:00+05:30,0.0307,0.065,0,,0.4099,50.0,-0.8876,0,1.2854,,0,0,0,1,0,1,2024-01-01 12:05:00+05:30,2024-01-01 12:10:00+05:30,2024-01-01 13:20:00+05:30,880.95,878.2357142857143,885.8357142857144,-2.7143,L
S006,JSWSTEEL,2024-01-01 12:20:00+05:30,-0.0043,0.0307,1,1.0,0.1418,33.33,-0.6774,0,1.7496,1.0,1,1,0,0,1,2,2024-01-01 12:25:00+05:30,2024-01-01 12:30:00+05:30,2024-01-01 13:20:00+05:30,880.8,878.0678571428571,885.7178571428572,-2.7321,L
S007,JSWSTEEL,2024-01-01 12:45:00+05:30,-0.0102,-0.0185,0,,0.7201,33.33,-0.7902,0,1.354,0.0,3,1,1,0,3,4,2024-01-01 13:00:00+05:30,2024-01-01 13:05:00+05:30,2024-01-01 13:15:00+05:30,881.1,878.6178571428571,885.5678571428572,-2.4821,L
S008,JSWSTEEL,2024-01-01 13:45:00+05:30,-0.0466,-0.0412,0,,1.4773,56.25,-0.6197,0,0.8182,0.0,3,0,1,0,3,4,2024-01-01 14:00:00+05:30,2024-01-01 14:05:00+05:30,2024-01-01 15:00:00+05:30,880.45,877.7803571428572,885.2553571428572,1.8,EOD+
S009,JSWSTEEL,2024-01-02 09:15:00+05:30,,,0,,1.8452,54.61,-0.2221,0,1.4749,0.0,2,0,0,0,2,3,2024-01-02 09:25:00+05:30,2024-01-02 09:30:00+05:30,2024-01-02 09:55:00+05:30,882.35,876.3410714285715,893.1660714285714,-6.0089,L
S010,JSWSTEEL,2024-01-02 09:35:00+05:30,,,0,,0.6836,60.0,-0.726,0,0.9776,,0,0,0,1,0,1,2024-01-02 09:35:00+05:30,2024-01-02 09:40:00+05:30,2024-01-02 10:15:00+05:30,881.0,872.9910714285714,895.4160714285714,-8.0089,L
