signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,TATASTEEL,2022-01-03 12:15:00+05:30,0.1081,0.0903,36,12.0,0.1385,100.0,-1.0,0,0.3842,,0,0,1,1,0,1,2022-01-03 12:15:00+05:30,2022-01-03 12:20:00+05:30,2022-01-03 13:40:00+05:30,106.42,106.08607142857144,107.02107142857145,0.6011,W
S002,TATASTEEL,2022-01-03 12:25:00+05:30,0.087,0.1035,0,,0.4326,50.0,-0.0909,0,0.321,,0,0,1,1,0,1,2022-01-03 12:25:00+05:30,2022-01-03 12:30:00+05:30,2022-01-03 13:40:00+05:30,106.42,106.10214285714284,106.99214285714288,0.5721,W
S003,TATASTEEL,2022-01-03 12:35:00+05:30,0.0738,0.0964,0,,0.1913,33.33,1.0,0,0.4826,,0,0,1,1,0,1,2022-01-03 12:35:00+05:30,2022-01-03 12:40:00+05:30,2022-01-03 13:40:00+05:30,106.47,106.14321428571428,107.0582142857143,0.5882,W
S004,TATASTEEL,2022-01-03 12:50:00+05:30,0.0235,0.0738,0,,1.3057,0.0,-0.4444,0,1.0471,1.0,3,0,0,0,3,4,2022-01-03 13:05:00+05:30,2022-01-03 13:10:00+05:30,2022-01-03 13:40:00+05:30,106.42,106.07535714285714,107.04035714285716,0.6204,W
S005,TATASTEEL,2022-01-03 13:15:00+05:30,0.0019,-0.007,0,,0.2251,69.39,-1.0,0,4.6757,,0,0,0,1,0,1,2022-01-03 13:15:00+05:30,2022-01-03 13:20:00+05:30,2022-01-03 14:45:00+05:30,106.71,106.35464285714284,107.34964285714284,0.6396,W
S006,TATASTEEL,2022-01-03 14:30:00+05:30,0.126,0.1434,14,6.0,0.0887,62.5,-1.0,0,0.9688,,0,0,1,1,0,1,2022-01-03 14:30:00+05:30,2022-01-03 14:35:00+05:30,2022-01-03 15:00:00+05:30,106.91,106.38857142857142,107.84857142857145,0.58,EOD+
S007,TATASTEEL,2022-01-04 10:20:00+05:30,0.34,0.4214,13,13.0,0.0527,20.83,8.0476,0,0.4713,,0,0,0,1,0,1,2022-01-04 10:20:00+05:30,2022-01-04 10:25:00+05:30,2022-01-04 13:45:00+05:30,108.71,107.7135714285714,110.50357142857143,-0.9964,L
S008,TATASTEEL,2022-01-04 10:30:00+05:30,0.301,0.3784,1,1.0,0.1062,26.32,3.2424,0,0.1584,,0,0,0,1,0,1,2022-01-04 10:30:00+05:30,2022-01-04 10:35:00+05:30,2022-01-04 13:30:00+05:30,108.76,107.98321428571428,110.15821428571432,-0.7768,L
S009,TATASTEEL,2022-01-04 10:40:00+05:30,0.2019,0.3149,0,,0.8433,100.0,-1.0,0,0.5158,1.0,3,1,0,0,3,4,2022-01-04 10:55:00+05:30,2022-01-04 11:00:00+05:30,2022-01-04 13:30:00+05:30,108.76,108.07964285714286,109.98464285714287,-0.6804,L
S010,TATASTEEL,2022-01-04 11:20:00+05:30,-0.0184,-0.0746,0,,1.5321,50.0,-0.8563,0,1.0959,1.0,3,0,0,0,3,4,2022-01-04 11:35:00+05:30,2022-01-04 11:40:00+05:30,2022-01-04 13:30:00+05:30,108.71,108.14214285714284,109.73214285714286,-0.5679,L
S011,TATASTEEL,2022-01-04 12:30:00+05:30,0.0943,0.052,9,3.0,0.1049,76.92,3.186,0,1.9673,,0,0,0,1,0,1,2022-01-04 12:30:00+05:30,2022-01-04 12:35:00+05:30,2022-01-04 12:45:00+05:30,109.06,108.5475,109.98250000000002,-0.5125,L
S012,TATASTEEL,2022-01-04 12:40:00+05:30,0.0787,0.0764,1,1.0,0.4,52.63,0.0465,0,1.2156,,0,0,0,1,0,1,2022-01-04 12:40:00+05:30,2022-01-04 12:45:00+05:30,2022-01-04 13:30:00+05:30,108.71,108.1725,109.6775,-0.5375,L
S013,TATASTEEL,2022-01-04 14:05:00+05:30,-0.2317,-0.2426,0,,0.934,0.0,-1.0,0,1.1059,1.0,3,0,0,0,3,4,2022-01-04 14:20:00+05:30,2022-01-04 14:25:00+05:30,2022-01-04 15:00:00+05:30,108.27,107.65035714285712,109.38535714285716,0.49,EOD+
S014,TATASTEEL,2022-01-05 09:15:00+05:30,,,0,,2.0723,16.87,0.126,0,2.9675,,0,1,0,1,0,1,2022-01-05 09:15:00+05:30,2022-01-05 09:20:00+05:30,2022-01-05 10:25:00+05:30,108.76,108.12785714285717,109.89785714285712,1.1379,W
S015,TATASTEEL,2022-01-05 09:30:00+05:30,,,2,1.0,0.7856,79.73,-0.6176,0,1.4889,1.0,2,1,0,0,2,3,2022-01-05 09:40:00+05:30,2022-01-05 09:45:00+05:30,2022-01-05 13:05:00+05:30,109.35,108.51785714285714,110.84785714285712,1.4979,W
S016,TATASTEEL,2022-01-05 12:25:00+05:30,0.0901,0.2006,32,9.0,0.3152,64.1,-0.4118,0,0.7731,0.0,1,0,0,0,1,2,2022-01-05 12:30:00+05:30,2022-01-05 12:35:00+05:30,2022-01-05 14:30:00+05:30,110.47,109.93071428571427,111.44071428571428,0.9707,W
S017,TATASTEEL,2022-01-05 12:40:00+05:30,0.0593,0.0901,0,,0.4943,65.52,-1.0,0,0.5508,,0,0,1,1,0,1,2022-01-05 12:40:00+05:30,2022-01-05 12:45:00+05:30,2022-01-05 14:35:00+05:30,110.57,110.04142857142855,111.52142857142856,0.9514,W
