signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,INDUSINDBK,2024-01-01 11:30:00+05:30,-0.0391,0.0793,0,,0.7164,79.49,-0.9695,0,1.0213,1.0,3,0,0,0,3,4,2024-01-01 11:45:00+05:30,2024-01-01 11:50:00+05:30,2024-01-01 15:00:00+05:30,1604.4,1598.6767857142856,1614.701785714286,-1.35,EOD-
S002,INDUSINDBK,2024-01-01 11:55:00+05:30,-0.0822,-0.0864,0,,0.2709,28.57,-0.9043,0,2.0795,1.0,2,1,0,0,2,3,2024-01-01 12:05:00+05:30,2024-01-01 12:10:00+05:30,2024-01-01 15:00:00+05:30,1603.1,1598.2785714285712,1611.7785714285717,-0.05,EOD-
S003,INDUSINDBK,2024-01-01 12:15:00+05:30,0.0039,-0.0602,0,,0.5956,52.0,-0.7436,0,0.9077,0.0,3,0,1,0,3,4,2024-01-01 12:30:00+05:30,2024-01-01 12:35:00+05:30,2024-01-01 15:00:00+05:30,1603.1,1598.1892857142857,1611.9392857142857,-0.05,EOD-
S004,INDUSINDBK,2024-01-01 12:45:00+05:30,0.0002,0.0061,0,,0.642,0.0,-0.6715,0,1.134,0.0,3,0,1,0,3,4,2024-01-01 13:00:00+05:30,2024-01-01 13:05:00+05:30,2024-01-01 15:00:00+05:30,1602.5,1597.758928571429,1611.0339285714283,0.55,EOD+
S005,INDUSINDBK,2024-01-01 13:20:00+05:30,-0.0086,-0.0279,0,,0.4397,35.29,-0.7279,0,1.3192,1.0,3,1,0,0,3,4,2024-01-01 13:35:00+05:30,2024-01-01 13:40:00+05:30,2024-01-01 15:00:00+05:30,1602.45,1598.2714285714287,1609.9714285714283,0.6,EOD+
S006,INDUSINDBK,2024-01-01 13:45:00+05:30,-0.0105,-0.0092,0,,0.3323,27.27,-0.9034,0,0.9527,0.0,3,1,1,0,3,4,2024-01-01 14:00:00+05:30,2024-01-01 14:05:00+05:30,2024-01-01 15:00:00+05:30,1603.2,1599.307142857143,1610.2071428571428,-0.15,EOD-
S007,INDUSINDBK,2024-01-01 14:10:00+05:30,-0.0058,-0.0087,0,,0.3428,50.0,-0.7895,0,2.5312,,0,0,0,1,0,1,2024-01-01 14:10:00+05:30,2024-01-01 14:15:00+05:30,2024-01-01 15:00:00+05:30,1602.25,1598.7857142857142,1608.4857142857145,0.8,EOD+
S008,INDUSINDBK,2024-01-02 11:20:00+05:30,-0.1719,-0.1402,0,,0.8908,3.03,-0.6518,0,1.3357,1.0,3,0,0,0,3,4,2024-01-02 11:35:00+05:30,2024-01-02 11:40:00+05:30,2024-01-02 15:00:00+05:30,1587.05,1577.7821428571428,1603.732142857143,-4.1,EOD-
S009,INDUSINDBK,2024-01-02 12:05:00+05:30,-0.0654,-0.1171,0,,1.0117,60.0,-1.0,0,0.4656,0.0,3,0,1,0,3,4,2024-01-02 12:20:00+05:30,2024-01-02 12:25:00+05:30,2024-01-02 15:00:00+05:30,1584.05,1576.630357142857,1597.4053571428572,-1.1,EOD-
S010,INDUSINDBK,2024-01-02 13:00:00+05:30,-0.0098,-0.0219,7,1.0,1.427,83.57,-0.7093,0,0.8827,0.0,1,0,0,0,1,2,2024-01-02 13:05:00+05:30,2024-01-02 13:10:00+05:30,2024-01-02 15:00:00+05:30,1583.5,1577.4732142857142,1594.3482142857144,-0.55,EOD-
S011,INDUSINDBK,2024-01-02 13:15:00+05:30,-0.0032,-0.0098,0,,0.4403,65.85,-1.0,0,0.7792,,0,0,1,1,0,1,2024-01-02 13:15:00+05:30,2024-01-02 13:20:00+05:30,2024-01-02 15:00:00+05:30,1583.6,1576.8142857142857,1595.8142857142857,-0.65,EOD-
S012,INDUSINDBK,2024-01-02 13:50:00+05:30,0.0172,-0.0025,0,,1.2057,15.0,-0.45,0,0.8691,0.0,3,0,1,0,3,4,2024-01-02 14:05:00+05:30,2024-01-02 14:10:00+05:30,2024-01-02 15:00:00+05:30,1584.4,1577.614285714286,1596.614285714286,-1.45,EOD-
S013,INDUSINDBK,2024-01-02 14:15:00+05:30,-0.0144,0.0081,0,,0.6288,69.33,-0.5469,0,0.9187,0.0,3,0,1,0,3,4,2024-01-02 14:30:00+05:30,2024-01-02 14:35:00+05:30,2024-01-02 15:00:00+05:30,1584.0,1577.857142857143,1595.057142857143,-1.05,EOD-
S014,INDUSINDBK,2024-01-03 10:00:00+05:30,-0.2588,-0.2833,0,,1.338,3.17,-0.458,0,1.6878,1.0,3,0,0,0,3,4,2024-01-03 10:15:00+05:30,2024-01-03 10:20:00+05:30,2024-01-03 14:20:00+05:30,1573.2,1561.307142857143,1594.607142857143,21.4071,W
S015,INDUSINDBK,2024-01-03 12:20:00+05:30,0.1912,0.2998,24,6.0,0.1879,75.0,0.3937,0,0.8174,,0,1,0,1,0,1,2024-01-03 12:20:00+05:30,2024-01-03 12:25:00+05:30,2024-01-03 15:00:00+05:30,1584.5,1574.955357142857,1601.680357142857,13.55,EOD+
S016,INDUSINDBK,2024-01-03 12:35:00+05:30,0.1095,0.1912,1,1.0,0.3675,18.18,-0.0128,0,0.4562,,0,0,0,1,0,1,2024-01-03 12:35:00+05:30,2024-01-03 12:40:00+05:30,2024-01-03 15:00:00+05:30,1585.2,1575.8964285714287,1601.9464285714284,12.85,EOD+
S017,INDUSINDBK,2024-01-03 12:45:00+05:30,0.1283,0.121,0,,0.2635,72.58,-0.4226,0,0.6194,,0,1,1,1,0,1,2024-01-03 12:45:00+05:30,2024-01-03 12:50:00+05:30,2024-01-03 15:00:00+05:30,1587.8,1578.7642857142855,1604.0642857142857,10.25,EOD+
S018,INDUSINDBK,2024-01-03 12:55:00+05:30,0.1399,0.1065,1,1.0,0.2381,0.0,0.6981,0,0.4867,,0,0,0,1,0,1,2024-01-03 12:55:00+05:30,2024-01-03 13:00:00+05:30,2024-01-03 15:00:00+05:30,1587.2,1578.8517857142858,1602.2267857142858,10.85,EOD+
S019,INDUSINDBK,2024-01-03 13:20:00+05:30,0.0282,0.1248,0,,0.6473,55.0,-0.8372,0,1.2347,1.0,3,0,1,0,3,4,2024-01-03 13:35:00+05:30,2024-01-03 13:40:00+05:30,2024-01-03 15:00:00+05:30,1587.5,1580.3839285714284,1600.3089285714286,12.8089,W
S020,INDUSINDBK,2024-01-04 09:15:00+05:30,,,0,,0.9185,99.67,-1.0,0,2.0136,,0,0,1,1,0,1,2024-01-04 09:15:00+05:30,2024-01-04 09:20:00+05:30,2024-01-04 10:10:00+05:30,1607.95,1596.0482142857145,1629.3732142857143,21.4232,W
S021,INDUSINDBK,2024-01-04 12:05:00+05:30,0.2407,0.3062,33,12.0,0.4153,37.07,1.3024,0,1.1799,,0,0,0,1,0,1,2024-01-04 12:05:00+05:30,2024-01-04 12:10:00+05:30,2024-01-04 15:00:00+05:30,1645.35,1636.5910714285712,1661.1160714285716,5.85,EOD+
S022,INDUSINDBK,2024-01-04 13:20:00+05:30,0.0852,0.0888,0,,1.5133,47.5,-0.6386,0,0.4332,0.0,3,0,0,0,3,4,2024-01-04 13:35:00+05:30,2024-01-04 13:40:00+05:30,2024-01-04 15:00:00+05:30,1649.0,1640.9999999999998,1663.4000000000003,2.2,EOD+
S023,INDUSINDBK,2024-01-04 13:45:00+05:30,0.0296,0.037,0,,0.6498,58.57,-0.5064,0,0.9989,,0,0,1,1,0,1,2024-01-04 13:45:00+05:30,2024-01-04 13:50:00+05:30,2024-01-04 15:00:00+05:30,1649.7,1640.7357142857145,1665.8357142857144,1.5,EOD+
S024,INDUSINDBK,2024-01-04 13:55:00+05:30,0.0284,0.0206,0,,1.1455,67.86,-0.7874,0,1.0783,,0,0,0,1,0,1,2024-01-04 13:55:00+05:30,2024-01-04 14:00:00+05:30,2024-01-04 15:00:00+05:30,1649.0,1639.25,1666.5500000000002,2.2,EOD+
