signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,INFY,2022-01-03 11:50:00+05:30,-0.0013,-0.0191,0,,1.4797,50.0,-0.8718,0,0.3708,1.0,9,0,1,0,9,10,2022-01-03 12:35:00+05:30,2022-01-03 12:40:00+05:30,2022-01-03 14:50:00+05:30,1905.35,1898.7607142857144,1917.2107142857142,-6.5893,L
S002,INFY,2022-01-03 12:45:00+05:30,-0.0721,-0.1071,0,,0.2518,19.15,0.8692,0,0.6392,,0,0,1,1,0,1,2022-01-03 12:45:00+05:30,2022-01-03 12:50:00+05:30,2022-01-03 14:50:00+05:30,1905.6,1900.2875,1915.1625,-5.3125,L
S003,INFY,2022-01-03 13:05:00+05:30,-0.0189,-0.0528,2,2.0,0.4372,40.0,0.5544,0,0.7987,,0,0,1,1,0,1,2022-01-03 13:05:00+05:30,2022-01-03 13:10:00+05:30,2022-01-03 14:50:00+05:30,1905.0,1899.482142857143,1914.9321428571427,-5.5179,L
S004,INFY,2022-01-03 13:15:00+05:30,-0.0146,-0.0329,0,,0.165,17.39,-0.4118,0,1.572,1.0,6,0,0,0,6,7,2022-01-03 13:45:00+05:30,2022-01-03 13:50:00+05:30,2022-01-03 14:50:00+05:30,1904.2,1899.0482142857143,1913.4732142857142,-5.1518,L
S005,INFY,2022-01-03 13:55:00+05:30,0.0034,-0.0268,0,,0.4762,8.11,0.1957,0,1.09,,0,1,0,1,0,1,2022-01-03 13:55:00+05:30,2022-01-03 14:00:00+05:30,2022-01-03 14:50:00+05:30,1904.4,1899.569642857143,1913.0946428571428,-4.8304,L
S006,INFY,2022-01-03 14:05:00+05:30,0.0297,-0.0074,0,,0.2216,30.0,0.6456,0,0.9069,,0,1,1,1,0,1,2022-01-03 14:05:00+05:30,2022-01-03 14:10:00+05:30,2022-01-03 14:50:00+05:30,1904.7,1900.244642857143,1912.7196428571428,-4.4554,L
S007,INFY,2022-01-03 14:15:00+05:30,0.0175,0.0206,1,1.0,0.1437,51.85,-0.5699,0,1.6792,1.0,3,1,1,0,3,4,2022-01-03 14:30:00+05:30,2022-01-03 14:35:00+05:30,2022-01-03 14:50:00+05:30,1904.15,1900.1053571428572,1911.4303571428572,-4.0446,L
S008,INFY,2022-01-04 10:20:00+05:30,-0.2243,-0.2622,0,,1.8778,96.0,-0.973,0,0.2686,0.0,9,0,1,0,9,10,2022-01-04 11:05:00+05:30,2022-01-04 11:10:00+05:30,2022-01-04 15:00:00+05:30,1883.35,1871.0017857142857,1905.5767857142855,12.85,EOD+
S009,INFY,2022-01-04 11:20:00+05:30,-0.0811,-0.1774,0,,1.1062,84.0,-0.9688,0,0.2396,0.0,9,0,1,0,9,10,2022-01-04 12:05:00+05:30,2022-01-04 12:10:00+05:30,2022-01-04 14:55:00+05:30,1882.0,1874.767857142857,1895.017857142857,13.0179,W
S010,INFY,2022-01-04 12:15:00+05:30,-0.0221,-0.0493,0,,1.2717,13.56,-0.5395,0,0.4675,0.0,1,1,1,0,1,2,2022-01-04 12:20:00+05:30,2022-01-04 12:25:00+05:30,2022-01-04 12:40:00+05:30,1882.0,1877.517857142857,1890.067857142857,8.0679,W
S011,INFY,2022-01-04 13:30:00+05:30,0.0811,0.1003,12,5.0,0.0636,89.09,-1.0,0,0.9256,1.0,4,0,1,0,4,5,2022-01-04 13:50:00+05:30,2022-01-04 13:55:00+05:30,2022-01-04 15:00:00+05:30,1888.2,1880.4410714285714,1902.1660714285717,8.0,EOD+
S012,INFY,2022-01-04 14:00:00+05:30,0.0805,0.0668,0,,0.0791,13.16,1.9268,0,0.6698,,0,0,0,1,0,1,2022-01-04 14:00:00+05:30,2022-01-04 14:05:00+05:30,2022-01-04 15:00:00+05:30,1887.9,1881.4178571428572,1899.5678571428573,8.3,EOD+
S013,INFY,2022-01-04 14:10:00+05:30,0.0687,0.077,0,,0.3603,9.68,-0.9482,0,1.0885,1.0,2,0,0,0,2,3,2022-01-04 14:20:00+05:30,2022-01-04 14:25:00+05:30,2022-01-04 15:00:00+05:30,1888.05,1881.3535714285713,1900.1035714285713,8.15,EOD+
S014,INFY,2022-01-05 11:30:00+05:30,-0.2519,-0.3311,0,,1.79,53.62,-0.9114,0,0.6835,0.0,9,0,0,0,9,10,2022-01-05 12:15:00+05:30,2022-01-05 12:20:00+05:30,2022-01-05 14:25:00+05:30,1852.9,1845.0160714285714,1867.0910714285717,-7.8839,L
S015,INFY,2022-01-05 12:25:00+05:30,-0.1108,-0.1503,0,,0.3993,59.26,-0.5888,0,0.8836,1.0,4,1,0,0,4,5,2022-01-05 12:45:00+05:30,2022-01-05 12:50:00+05:30,2022-01-05 14:25:00+05:30,1852.35,1843.975,1867.4250000000002,-8.375,L
S016,INFY,2022-01-05 12:55:00+05:30,0.02,-0.0721,1,1.0,0.7119,80.39,-0.7879,0,0.8566,1.0,3,0,1,0,3,4,2022-01-05 13:10:00+05:30,2022-01-05 13:15:00+05:30,2022-01-05 14:20:00+05:30,1852.7,1846.9053571428572,1863.1303571428575,-5.7946,L
S017,INFY,2022-01-05 13:20:00+05:30,-0.0105,0.0139,1,1.0,0.4633,34.55,0.7127,0,1.2058,,0,1,0,1,0,1,2022-01-05 13:20:00+05:30,2022-01-05 13:25:00+05:30,2022-01-05 14:05:00+05:30,1853.2,1848.3160714285714,1861.9910714285716,-4.8839,L
S018,INFY,2022-01-05 13:45:00+05:30,0.0202,0.0283,4,1.0,0.9303,79.65,-0.7291,0,2.033,1.0,1,0,0,0,1,2,2022-01-05 13:50:00+05:30,2022-01-05 13:55:00+05:30,2022-01-05 14:20:00+05:30,1851.7,1846.244642857143,1861.5196428571428,-5.4554,L
S019,INFY,2022-01-06 11:40:00+05:30,-0.1578,-0.1224,0,,2.8,22.22,-0.942,0,1.15,1.0,9,1,0,0,9,10,2022-01-06 12:25:00+05:30,2022-01-06 12:30:00+05:30,2022-01-06 14:30:00+05:30,1804.35,1798.1892857142857,1815.4392857142855,11.0893,W
S020,INFY,2022-01-06 13:05:00+05:30,0.0517,0.0006,6,2.0,0.1026,57.14,-0.1045,0,0.843,0.0,1,0,0,0,1,2,2022-01-06 13:10:00+05:30,2022-01-06 13:15:00+05:30,2022-01-06 15:00:00+05:30,1805.0,1796.8392857142856,1819.689285714286,10.95,EOD+
S021,INFY,2022-01-06 13:20:00+05:30,0.0206,0.0517,0,,0.551,21.74,-0.5493,0,1.0304,0.0,2,1,1,0,2,3,2022-01-06 13:30:00+05:30,2022-01-06 13:35:00+05:30,2022-01-06 15:00:00+05:30,1805.0,1796.9464285714284,1819.4964285714289,10.95,EOD+
S022,INFY,2022-01-06 13:55:00+05:30,0.0919,0.0548,3,3.0,0.5305,77.03,-0.5258,0,1.1718,1.0,1,0,0,0,1,2,2022-01-06 14:00:00+05:30,2022-01-06 14:05:00+05:30,2022-01-06 15:00:00+05:30,1808.75,1800.3035714285713,1823.9535714285716,7.2,EOD+
