signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p11_open,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,HINDALCO,2023-01-02 10:55:00+05:30,0.4764,0.5877,0,,1.4034,24.14,-0.4952,0,0.2494,0.0,2,0,0,1,0,2,3,2023-01-02 11:05:00+05:30,2023-01-02 11:10:00+05:30,2023-01-02 13:15:00+05:30,484.2,480.4946428571428,490.8696428571429,6.6696,W
S002,HINDALCO,2023-01-02 11:15:00+05:30,-0.0439,0.3304,0,,0.3211,56.25,-0.2547,0,0.1766,,0,1,1,1,1,0,1,2023-01-02 11:15:00+05:30,2023-01-02 11:20:00+05:30,2023-01-02 13:15:00+05:30,484.55,481.41607142857146,490.19107142857143,5.6411,W
S003,HINDALCO,2023-01-02 12:05:00+05:30,0.0423,0.1315,9,5.0,0.3842,26.67,-0.2638,0,0.421,0.0,1,1,1,1,0,1,2,2023-01-02 12:10:00+05:30,2023-01-02 12:15:00+05:30,2023-01-02 13:15:00+05:30,485.2,482.54821428571427,489.9732142857143,4.7732,W
S004,HINDALCO,2023-01-02 12:25:00+05:30,0.0119,0.0191,2,1.0,0.1083,33.33,0.9512,0,1.5293,,0,1,0,0,1,0,1,2023-01-02 12:25:00+05:30,2023-01-02 12:30:00+05:30,2023-01-02 13:15:00+05:30,485.1,482.7339285714286,489.35892857142863,4.2589,W
S005,HINDALCO,2023-01-02 12:35:00+05:30,0.0515,0.0144,0,,0.2351,66.67,-0.0805,0,1.448,,0,1,1,1,1,0,1,2023-01-02 12:35:00+05:30,2023-01-02 12:40:00+05:30,2023-01-02 13:15:00+05:30,486.1,483.7875,490.26250000000005,4.1625,W
S006,HINDALCO,2023-01-02 13:50:00+05:30,0.1931,0.2052,14,7.0,0.249,22.58,1.6772,0,0.802,,0,0,0,1,1,0,1,2023-01-02 13:50:00+05:30,2023-01-02 13:55:00+05:30,2023-01-02 14:20:00+05:30,488.4,485.2125,494.1375,-3.1875,L
S007,HINDALCO,2023-01-03 10:50:00+05:30,-0.1782,-0.1842,0,,0.3123,60.0,-0.8276,0,0.656,1.0,3,0,0,1,0,3,4,2023-01-03 11:05:00+05:30,2023-01-03 11:10:00+05:30,2023-01-03 11:35:00+05:30,483.8,481.47857142857146,487.9785714285714,4.1786,W
S008,HINDALCO,2023-01-03 11:15:00+05:30,-0.0781,-0.1494,0,,0.0778,27.78,-1.0,0,1.7456,,0,1,0,0,1,0,1,2023-01-03 11:15:00+05:30,2023-01-03 11:20:00+05:30,2023-01-03 11:35:00+05:30,483.65,481.6410714285714,487.26607142857137,3.6161,W
S009,HINDALCO,2023-01-03 13:15:00+05:30,-0.1272,-0.0398,0,,0.5114,100.0,-1.0,0,0.7357,1.0,3,0,0,1,0,3,4,2023-01-03 13:30:00+05:30,2023-01-03 13:35:00+05:30,2023-01-03 14:10:00+05:30,484.4,481.65,489.34999999999997,-2.75,L
S010,HINDALCO,2023-01-03 13:40:00+05:30,-0.0957,-0.1562,0,,0.2097,58.33,0.0,0,1.1735,1.0,1,0,0,0,0,1,2,2023-01-03 13:45:00+05:30,2023-01-03 13:50:00+05:30,2023-01-03 14:10:00+05:30,483.15,480.7660714285714,487.44107142857143,-2.3839,L
