signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,ICICIBANK,2024-01-01 11:35:00+05:30,0.1372,0.1543,13,3.0,0.2622,51.35,1.6772,0,0.9051,,0,1,0,1,0,1,2024-01-01 11:35:00+05:30,2024-01-01 11:40:00+05:30,2024-01-01 14:40:00+05:30,999.3,996.2732142857144,1004.7482142857142,5.4482,W
S002,ICICIBANK,2024-01-01 11:45:00+05:30,0.0981,0.1515,0,,0.295,44.0,-0.8592,0,0.7993,,0,1,0,1,0,1,2024-01-01 11:45:00+05:30,2024-01-01 11:50:00+05:30,2024-01-01 14:25:00+05:30,999.2,996.1910714285716,1004.6160714285714,5.4161,W
S003,ICICIBANK,2024-01-01 12:00:00+05:30,0.0898,0.0981,1,1.0,0.7311,42.86,-0.4771,0,0.8194,0.0,2,1,0,0,2,3,2024-01-01 12:10:00+05:30,2024-01-01 12:15:00+05:30,2024-01-01 13:45:00+05:30,1000.4,997.7839285714286,1005.1089285714284,-2.6161,L
S004,ICICIBANK,2024-01-01 13:40:00+05:30,-0.0208,-0.0213,0,,1.0513,36.84,-0.9523,0,0.8884,1.0,3,1,1,0,3,4,2024-01-01 13:55:00+05:30,2024-01-01 14:00:00+05:30,2024-01-01 14:20:00+05:30,999.4,996.9089285714284,1003.8839285714286,4.4839,W
S005,ICICIBANK,2024-01-01 14:10:00+05:30,0.0008,-0.029,1,1.0,0.06,35.71,8.6296,0,1.4891,,0,0,1,1,0,1,2024-01-01 14:10:00+05:30,2024-01-01 14:15:00+05:30,2024-01-01 15:00:00+05:30,1000.0,997.1875,1005.0625,3.5,EOD+
S006,ICICIBANK,2024-01-02 12:00:00+05:30,-0.1876,-0.1882,0,,1.6149,5.0,-0.7719,0,0.9937,1.0,3,0,0,0,3,4,2024-01-02 12:15:00+05:30,2024-01-02 12:20:00+05:30,2024-01-02 13:50:00+05:30,986.9,983.8464285714284,992.3964285714286,-3.0536,L
S007,ICICIBANK,2024-01-02 12:35:00+05:30,-0.0791,-0.1242,0,,0.6668,20.0,-0.4306,0,0.8777,1.0,3,0,0,0,3,4,2024-01-02 12:50:00+05:30,2024-01-02 12:55:00+05:30,2024-01-02 13:50:00+05:30,986.3,983.6660714285714,991.0410714285714,-2.6339,L
S008,ICICIBANK,2024-01-02 13:00:00+05:30,-0.0124,-0.0459,0,,0.6533,60.0,-0.7619,0,0.9242,1.0,1,0,0,0,1,2,2024-01-02 13:05:00+05:30,2024-01-02 13:10:00+05:30,2024-01-02 13:50:00+05:30,986.4,983.9892857142856,990.7392857142858,-2.4107,L
S009,ICICIBANK,2024-01-02 13:20:00+05:30,-0.0018,-0.0048,1,1.0,0.0498,33.33,3.7059,0,1.3137,,0,1,0,1,0,1,2024-01-02 13:20:00+05:30,2024-01-02 13:25:00+05:30,2024-01-02 13:50:00+05:30,986.55,984.4160714285714,990.3910714285712,-2.1339,L
S010,ICICIBANK,2024-01-03 10:00:00+05:30,-0.1979,-0.2022,0,,1.6764,3.64,-0.6624,0,0.4703,0.0,3,0,1,0,3,4,2024-01-03 10:15:00+05:30,2024-01-03 10:20:00+05:30,2024-01-03 15:00:00+05:30,979.1,972.475,991.025,7.85,EOD+
