signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p11_open,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,ICICIBANK,2025-01-01 11:55:00+05:30,0.2456,0.3354,20,12.0,0.0331,63.16,7.0,0,0.3907,,0,1,0,1,1,0,1,2025-01-01 11:55:00+05:30,2025-01-01 12:00:00+05:30,2025-01-01 15:00:00+05:30,1287.2,1280.5839285714285,1299.1089285714288,-5.0,EOD-
S002,ICICIBANK,2025-01-01 12:40:00+05:30,0.0638,0.1554,7,3.0,0.1565,24.39,2.3588,0,0.7143,,0,0,0,1,1,0,1,2025-01-01 12:40:00+05:30,2025-01-01 12:45:00+05:30,2025-01-01 14:45:00+05:30,1290.4,1285.1678571428572,1299.8178571428573,-5.2321,L
S003,ICICIBANK,2025-01-01 13:35:00+05:30,-0.018,-0.0287,0,,1.2961,4.76,-0.6226,0,1.2134,1.0,3,1,1,1,0,3,4,2025-01-01 13:50:00+05:30,2025-01-01 13:55:00+05:30,2025-01-01 14:45:00+05:30,1289.3,1285.2107142857142,1296.6607142857144,-4.0893,L
S004,ICICIBANK,2025-01-01 14:15:00+05:30,-0.0006,0.0014,3,3.0,0.4842,67.31,-0.5949,0,0.9801,0.0,1,0,0,0,0,1,2,2025-01-01 14:20:00+05:30,2025-01-01 14:25:00+05:30,2025-01-01 14:50:00+05:30,1287.95,1282.8517857142856,1297.126785714286,-5.0982,L
S005,ICICIBANK,2025-01-02 09:25:00+05:30,,,0,,2.2937,61.11,-0.9717,0,0.8591,1.0,3,0,0,0,0,3,4,2025-01-02 09:40:00+05:30,2025-01-02 09:45:00+05:30,2025-01-02 10:10:00+05:30,1286.4,1280.6232142857143,1296.7982142857145,-5.7768,L
S006,ICICIBANK,2025-01-02 10:00:00+05:30,-0.082,-0.1281,0,,0.3283,86.36,-0.9491,0,0.3336,1.0,3,1,0,1,0,3,4,2025-01-02 10:15:00+05:30,2025-01-02 10:20:00+05:30,2025-01-02 15:00:00+05:30,1283.2,1275.7178571428572,1296.6678571428572,8.05,EOD+
S007,ICICIBANK,2025-01-02 10:30:00+05:30,0.0113,-0.0639,2,1.0,0.6433,98.84,-0.9752,0,1.2706,1.0,3,1,0,1,0,3,4,2025-01-02 10:45:00+05:30,2025-01-02 10:50:00+05:30,2025-01-02 15:00:00+05:30,1284.75,1276.9285714285713,1298.8285714285714,6.5,EOD+
S008,ICICIBANK,2025-01-02 11:50:00+05:30,0.149,0.1264,12,3.0,0.0112,17.39,11.7273,0,0.3597,,0,0,0,1,1,0,1,2025-01-02 11:50:00+05:30,2025-01-02 11:55:00+05:30,2025-01-02 15:00:00+05:30,1287.2,1281.0660714285716,1298.2410714285713,4.05,EOD+
S009,ICICIBANK,2025-01-02 12:15:00+05:30,0.0402,0.1026,0,,2.4277,2.44,-0.7337,0,2.7268,1.0,3,0,0,0,0,3,4,2025-01-02 12:30:00+05:30,2025-01-02 12:35:00+05:30,2025-01-02 15:00:00+05:30,1288.7,1283.0928571428574,1298.792857142857,2.55,EOD+
S010,ICICIBANK,2025-01-02 12:40:00+05:30,0.0388,0.0322,0,,0.2984,12.96,0.3423,0,1.6648,,0,0,1,1,1,0,1,2025-01-02 12:40:00+05:30,2025-01-02 12:45:00+05:30,2025-01-02 15:00:00+05:30,1288.55,1282.3089285714286,1299.7839285714283,2.7,EOD+
S011,ICICIBANK,2025-01-02 12:50:00+05:30,0.0239,0.0367,0,,0.5072,32.81,-0.1555,0,0.8331,,0,0,1,1,1,0,1,2025-01-02 12:50:00+05:30,2025-01-02 12:55:00+05:30,2025-01-02 15:00:00+05:30,1288.95,1282.5303571428572,1300.505357142857,2.3,EOD+
S012,ICICIBANK,2025-01-02 13:00:00+05:30,-0.0089,0.0303,0,,0.7151,3.12,-0.2867,0,0.5505,0.0,1,0,0,0,0,1,2,2025-01-02 13:05:00+05:30,2025-01-02 13:10:00+05:30,2025-01-02 15:00:00+05:30,1287.7,1281.0839285714287,1299.6089285714286,3.55,EOD+
S013,ICICIBANK,2025-01-02 13:15:00+05:30,-0.0583,-0.0089,0,,0.3012,1.89,-0.1277,0,1.8193,1.0,1,0,1,0,0,1,2,2025-01-02 13:20:00+05:30,2025-01-02 13:25:00+05:30,2025-01-02 15:00:00+05:30,1289.2,1282.5392857142858,1301.1892857142857,2.05,EOD+
S014,ICICIBANK,2025-01-02 13:30:00+05:30,-0.0385,-0.0583,1,1.0,0.3797,48.94,-0.022,0,0.6294,1.0,1,1,0,1,0,1,2,2025-01-02 13:35:00+05:30,2025-01-02 13:40:00+05:30,2025-01-02 15:00:00+05:30,1289.25,1282.517857142857,1301.3678571428572,2.0,EOD+
S015,ICICIBANK,2025-01-02 13:55:00+05:30,0.0662,0.0128,3,3.0,0.4592,62.79,-0.3778,0,0.4104,0.0,2,1,0,0,0,2,3,2025-01-02 14:05:00+05:30,2025-01-02 14:10:00+05:30,2025-01-02 15:00:00+05:30,1288.15,1282.025,1299.1750000000002,3.1,EOD+
