signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,WIPRO,2023-01-02 11:55:00+05:30,-0.0935,-0.0788,0,,0.9074,33.33,-1.0,0,1.2677,1.0,3,0,0,0,3,4,2023-01-02 12:10:00+05:30,2023-01-02 12:15:00+05:30,2023-01-02 13:25:00+05:30,187.05,186.56785714285712,187.9178571428572,0.8679,W
S002,WIPRO,2023-01-02 12:25:00+05:30,0.0053,-0.0695,1,1.0,0.5185,66.67,0.0,0,1.5146,0.0,1,0,1,0,1,2,2023-01-02 12:30:00+05:30,2023-01-02 12:35:00+05:30,2023-01-02 15:00:00+05:30,187.4,186.91785714285717,188.2678571428572,0.35,EOD+
S003,WIPRO,2023-01-03 09:15:00+05:30,,,0,,1.2364,5.56,0.164,0,2.2126,,0,0,0,1,0,1,2023-01-03 09:15:00+05:30,2023-01-03 09:20:00+05:30,2023-01-03 14:45:00+05:30,187.7,186.74464285714285,189.4196428571429,1.7196,W
S004,WIPRO,2023-01-03 09:25:00+05:30,,,0,,0.0667,33.33,1.0,0,0.7713,,0,0,1,1,0,1,2023-01-03 09:25:00+05:30,2023-01-03 09:30:00+05:30,2023-01-03 14:45:00+05:30,187.7,186.7625,189.3875,1.6875,W
S005,WIPRO,2023-01-03 12:35:00+05:30,-0.0132,0.0265,0,,2.0472,0.0,-0.7419,0,1.8387,1.0,3,0,1,0,3,4,2023-01-03 12:50:00+05:30,2023-01-03 12:55:00+05:30,2023-01-03 14:50:00+05:30,188.7,188.2267857142857,189.55178571428567,0.8518,W
S006,WIPRO,2023-01-03 13:00:00+05:30,-0.0186,-0.0186,0,,0.2262,0.0,-1.0,0,0.7749,0.0,2,0,1,0,2,3,2023-01-03 13:10:00+05:30,2023-01-03 13:15:00+05:30,2023-01-03 15:00:00+05:30,188.8,188.21964285714287,189.84464285714284,0.65,EOD+
S007,WIPRO,2023-01-03 14:15:00+05:30,0.0649,0.0265,12,9.0,0.3635,33.33,0.4815,0,1.0898,,0,0,1,1,0,1,2023-01-03 14:15:00+05:30,2023-01-03 14:20:00+05:30,2023-01-03 14:50:00+05:30,188.85,188.3857142857143,189.68571428571423,0.8357,W
S008,WIPRO,2023-01-03 14:25:00+05:30,0.0662,0.053,1,1.0,0.1167,0.0,6.5,0,0.5806,,0,0,1,1,0,1,2023-01-03 14:25:00+05:30,2023-01-03 14:30:00+05:30,2023-01-03 15:00:00+05:30,188.95,188.5214285714286,189.7214285714285,0.7714,W
S009,WIPRO,2023-01-04 12:50:00+05:30,-0.1071,-0.1472,0,,0.525,0.0,-0.6825,0,0.8785,1.0,3,0,1,0,3,4,2023-01-04 13:05:00+05:30,2023-01-04 13:10:00+05:30,2023-01-04 15:00:00+05:30,186.7,185.95,188.05,-0.2,EOD-
S010,WIPRO,2023-01-04 13:15:00+05:30,-0.067,-0.0777,0,,0.3164,66.67,-0.3939,0,0.6634,0.0,1,0,1,0,1,2,2023-01-04 13:20:00+05:30,2023-01-04 13:25:00+05:30,2023-01-04 15:00:00+05:30,186.65,185.99821428571428,187.82321428571427,-0.15,EOD-
S011,WIPRO,2023-01-04 13:30:00+05:30,-0.0429,-0.067,0,,0.04,66.67,9.0,0,2.1622,,0,0,0,1,0,1,2023-01-04 13:30:00+05:30,2023-01-04 13:35:00+05:30,2023-01-04 14:45:00+05:30,186.9,186.275,188.025,-0.625,L
S012,WIPRO,2023-01-05 09:15:00+05:30,,,0,,1.2188,10.53,-0.5897,0,1.0229,0.0,1,1,0,0,1,2,2023-01-05 09:20:00+05:30,2023-01-05 09:25:00+05:30,2023-01-05 11:25:00+05:30,186.75,185.75,188.55,-1.0,L
S013,WIPRO,2023-01-05 12:55:00+05:30,-0.2029,-0.2013,0,,1.4,100.0,-1.0,0,0.7378,1.0,3,0,1,0,3,4,2023-01-05 13:10:00+05:30,2023-01-05 13:15:00+05:30,2023-01-05 13:20:00+05:30,184.75,183.9732142857143,186.14821428571423,-0.7768,L
S014,WIPRO,2023-01-05 13:45:00+05:30,-0.1519,-0.1355,0,,2.8472,40.0,-0.779,0,0.6055,0.0,3,0,1,0,3,4,2023-01-05 14:00:00+05:30,2023-01-05 14:05:00+05:30,2023-01-05 15:00:00+05:30,184.25,183.45535714285717,185.68035714285716,0.4,EOD+
S015,WIPRO,2023-01-05 14:20:00+05:30,-0.0326,-0.0909,2,1.0,0.1849,37.5,1.8571,0,0.6079,,0,0,1,1,0,1,2023-01-05 14:20:00+05:30,2023-01-05 14:25:00+05:30,2023-01-05 15:00:00+05:30,184.3,183.35357142857143,186.00357142857143,0.35,EOD+
S016,WIPRO,2023-01-06 09:15:00+05:30,,,0,,0.9215,43.75,-0.0385,0,0.7156,0.0,1,1,1,0,1,2,2023-01-06 09:20:00+05:30,2023-01-06 09:25:00+05:30,2023-01-06 10:35:00+05:30,185.05,184.34464285714287,186.31964285714287,-0.7054,L
S017,WIPRO,2023-01-06 11:25:00+05:30,-0.1979,-0.1408,0,,2.45,45.45,-0.6753,0,2.0284,1.0,3,1,0,0,3,4,2023-01-06 11:40:00+05:30,2023-01-06 11:45:00+05:30,2023-01-06 12:10:00+05:30,184.4,183.61428571428573,185.8142857142857,-0.7857,L
S018,WIPRO,2023-01-06 11:50:00+05:30,-0.1045,-0.175,0,,1.3049,40.0,-0.6026,0,0.9493,0.0,2,0,0,0,2,3,2023-01-06 12:00:00+05:30,2023-01-06 12:05:00+05:30,2023-01-06 12:10:00+05:30,184.2,183.4767857142857,185.5017857142857,-0.7232,L
S019,WIPRO,2023-01-06 13:25:00+05:30,-0.2062,-0.1704,0,,2.4957,20.0,-0.7561,0,1.4445,1.0,3,0,0,0,3,4,2023-01-06 13:40:00+05:30,2023-01-06 13:45:00+05:30,2023-01-06 14:05:00+05:30,183.1,182.48392857142852,184.20892857142857,-0.6161,L
