signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,INFY,2022-01-03 12:20:00+05:30,-0.1142,-0.0654,0,,1.8354,100.0,-1.0,0,0.3708,0.0,3,0,1,0,3,4,2022-01-03 12:35:00+05:30,2022-01-03 12:40:00+05:30,2022-01-03 14:50:00+05:30,1905.35,1899.8232142857144,1915.298214285714,-5.5268,L
S002,INFY,2022-01-03 12:45:00+05:30,-0.0721,-0.1071,0,,0.2518,19.15,0.8692,0,0.6392,,0,0,1,1,0,1,2022-01-03 12:45:00+05:30,2022-01-03 12:50:00+05:30,2022-01-03 14:50:00+05:30,1905.6,1900.2875,1915.1625,-5.3125,L
S003,INFY,2022-01-03 13:05:00+05:30,-0.0189,-0.0528,2,2.0,0.4372,40.0,0.5544,0,0.7987,,0,0,1,1,0,1,2022-01-03 13:05:00+05:30,2022-01-03 13:10:00+05:30,2022-01-03 14:50:00+05:30,1905.0,1899.482142857143,1914.9321428571427,-5.5179,L
S004,INFY,2022-01-03 13:30:00+05:30,-0.0242,-0.0146,0,,0.9454,36.0,-0.5908,0,1.572,1.0,3,0,0,0,3,4,2022-01-03 13:45:00+05:30,2022-01-03 13:50:00+05:30,2022-01-03 14:50:00+05:30,1904.2,1899.0303571428567,1913.5053571428573,-5.1696,L
S005,INFY,2022-01-03 13:55:00+05:30,0.0034,-0.0268,0,,0.4762,8.11,0.1957,0,1.09,,0,0,0,1,0,1,2022-01-03 13:55:00+05:30,2022-01-03 14:00:00+05:30,2022-01-03 14:50:00+05:30,1904.4,1899.569642857143,1913.0946428571428,-4.8304,L
S006,INFY,2022-01-03 14:05:00+05:30,0.0297,-0.0074,0,,0.2216,30.0,0.6456,0,0.9069,,0,1,1,1,0,1,2022-01-03 14:05:00+05:30,2022-01-03 14:10:00+05:30,2022-01-03 14:50:00+05:30,1904.7,1900.244642857143,1912.7196428571428,-4.4554,L
S007,INFY,2022-01-03 14:15:00+05:30,0.0175,0.0206,1,1.0,0.1437,51.85,-0.5699,0,1.6792,1.0,3,0,1,0,3,4,2022-01-03 14:30:00+05:30,2022-01-03 14:35:00+05:30,2022-01-03 14:50:00+05:30,1904.15,1900.1053571428567,1911.4303571428568,-4.0446,L
S008,INFY,2022-01-04 10:50:00+05:30,-0.2319,-0.2295,0,,1.6648,98.94,-0.9909,0,0.2686,0.0,3,0,1,0,3,4,2022-01-04 11:05:00+05:30,2022-01-04 11:10:00+05:30,2022-01-04 15:00:00+05:30,1883.35,1875.0642857142857,1898.2642857142855,12.85,EOD+
S009,INFY,2022-01-04 11:50:00+05:30,-0.0445,-0.0331,0,,0.7274,38.46,-0.7133,0,0.2396,0.0,3,0,1,0,3,4,2022-01-04 12:05:00+05:30,2022-01-04 12:10:00+05:30,2022-01-04 12:40:00+05:30,1882.0,1877.205357142857,1890.6303571428573,8.6304,W
S010,INFY,2022-01-04 12:15:00+05:30,-0.0221,-0.0493,0,,1.2717,13.56,-0.5395,0,0.4675,0.0,1,1,1,0,1,2,2022-01-04 12:20:00+05:30,2022-01-04 12:25:00+05:30,2022-01-04 12:40:00+05:30,1882.0,1877.517857142857,1890.067857142857,8.0679,W
