signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,TECHM,2025-01-01 10:55:00+05:30,-0.1432,-0.1914,0,,0.0998,37.04,6.2973,0,1.8497,,0,0,0,1,0,1,2025-01-01 10:55:00+05:30,2025-01-01 11:00:00+05:30,2025-01-01 11:55:00+05:30,1672.8,1663.5321428571428,1689.482142857143,-9.2679,L
S002,TECHM,2025-01-01 11:30:00+05:30,0.0461,-0.0375,6,3.0,0.0244,87.5,0.1111,0,1.1865,,0,0,0,1,0,1,2025-01-01 11:30:00+05:30,2025-01-01 11:35:00+05:30,2025-01-01 15:00:00+05:30,1668.9,1659.6857142857143,1685.4857142857145,4.0,EOD+
S003,TECHM,2025-01-01 12:15:00+05:30,0.0431,0.0216,0,,1.21,52.63,-0.7107,0,1.2648,1.0,3,0,0,0,3,4,2025-01-01 12:30:00+05:30,2025-01-01 12:35:00+05:30,2025-01-01 15:00:00+05:30,1670.6,1660.6,1688.6,2.3,EOD+
S004,TECHM,2025-01-01 12:40:00+05:30,0.0129,0.0596,0,,0.2135,6.9,1.3841,0,1.4942,,0,0,0,1,0,1,2025-01-01 12:40:00+05:30,2025-01-01 12:45:00+05:30,2025-01-01 15:00:00+05:30,1671.4,1662.5607142857143,1687.3107142857143,1.5,EOD+
S005,TECHM,2025-01-01 12:50:00+05:30,-0.0533,0.0302,0,,0.6149,44.23,-0.5918,0,0.707,0.0,2,0,0,0,2,3,2025-01-01 13:00:00+05:30,2025-01-01 13:05:00+05:30,2025-01-01 15:00:00+05:30,1670.4,1661.4357142857143,1686.5357142857144,2.5,EOD+
S006,TECHM,2025-01-01 13:10:00+05:30,-0.0986,-0.0872,1,1.0,0.4316,24.24,0.0309,0,0.8587,,0,0,1,1,0,1,2025-01-01 13:10:00+05:30,2025-01-01 13:15:00+05:30,2025-01-01 15:00:00+05:30,1668.3,1659.8714285714284,1683.4714285714288,4.6,EOD+
S007,TECHM,2025-01-01 13:20:00+05:30,-0.042,-0.1121,0,,0.4677,76.67,-1.0,0,0.9436,,0,0,1,1,0,1,2025-01-01 13:20:00+05:30,2025-01-01 13:25:00+05:30,2025-01-01 15:00:00+05:30,1668.9,1660.7214285714283,1683.6214285714289,4.0,EOD+
S008,TECHM,2025-01-01 13:30:00+05:30,0.0105,-0.0755,0,,0.5649,87.18,-0.8387,0,3.6537,1.0,3,0,0,0,3,4,2025-01-01 13:45:00+05:30,2025-01-01 13:50:00+05:30,2025-01-01 15:00:00+05:30,1670.6,1662.367857142857,1685.4178571428572,2.3,EOD+
S009,TECHM,2025-01-01 13:55:00+05:30,0.0422,0.0345,0,,0.4288,27.59,0.2141,0,1.0011,,0,0,1,1,0,1,2025-01-01 13:55:00+05:30,2025-01-01 14:00:00+05:30,2025-01-01 15:00:00+05:30,1670.3,1661.175,1686.725,2.6,EOD+
S010,TECHM,2025-01-01 14:15:00+05:30,0.0189,0.0386,3,3.0,0.086,33.33,4.1724,0,1.0012,,0,0,0,1,0,1,2025-01-01 14:15:00+05:30,2025-01-01 14:20:00+05:30,2025-01-01 15:00:00+05:30,1671.4,1662.9714285714288,1686.571428571429,1.5,EOD+
S011,TECHM,2025-01-02 09:15:00+05:30,,,0,,0.3408,64.76,-0.803,0,1.0673,0.0,3,0,1,0,3,4,2025-01-02 09:30:00+05:30,2025-01-02 09:35:00+05:30,2025-01-02 12:30:00+05:30,1679.4,1671.9535714285714,1692.8035714285716,13.4036,W
S012,TECHM,2025-01-02 10:35:00+05:30,0.1521,0.1713,12,8.0,0.7932,77.89,-0.575,0,0.6927,0.0,3,0,1,0,3,4,2025-01-02 10:50:00+05:30,2025-01-02 10:55:00+05:30,2025-01-02 14:35:00+05:30,1680.7,1668.0928571428572,1703.392857142857,22.6929,W
