signal_id,stock,datetime,p01,p02,p03,p04,p05,p06,p07,p07_na,p08,p09,p10,p11,p12,same_candle_tb,bounce_bar_index,entry_bar_index,bounce_datetime,entry_datetime,exit_datetime,entry_price,sl,target,pnl,outcome
S001,AXISBANK,2023-01-02 11:05:00+05:30,0.1576,0.1899,17,12.0,0.3543,6.06,1.4272,0,2.3625,,0,0,0,1,0,1,2023-01-02 11:05:00+05:30,2023-01-02 11:10:00+05:30,2023-01-02 12:20:00+05:30,941.45,937.8160714285714,947.9910714285716,-3.6339,L
S002,AXISBANK,2023-01-03 12:30:00+05:30,0.0425,0.0955,0,,2.07,82.93,-0.983,0,1.1351,0.0,3,0,0,0,3,4,2023-01-03 12:45:00+05:30,2023-01-03 12:50:00+05:30,2023-01-03 13:15:00+05:30,953.9,950.3553571428572,960.2803571428568,6.3804,W
S003,AXISBANK,2023-01-04 10:05:00+05:30,0.0233,0.056,0,,0.6079,3.57,-0.3344,0,1.1075,1.0,3,0,0,0,3,4,2023-01-04 10:20:00+05:30,2023-01-04 10:25:00+05:30,2023-01-04 12:10:00+05:30,966.1,959.9214285714286,977.2214285714286,-6.1786,L
S004,AXISBANK,2023-01-04 11:20:00+05:30,-0.066,0.0308,0,,1.1872,39.13,-0.7927,0,0.4229,0.0,3,0,1,0,3,4,2023-01-04 11:35:00+05:30,2023-01-04 11:40:00+05:30,2023-01-04 12:10:00+05:30,966.45,961.3696428571428,975.594642857143,-5.0804,L
S005,AXISBANK,2023-01-04 12:45:00+05:30,-0.1449,-0.1852,0,,0.854,9.68,-0.7329,0,0.8366,0.0,3,0,0,0,3,4,2023-01-04 13:00:00+05:30,2023-01-04 13:05:00+05:30,2023-01-04 14:20:00+05:30,964.25,959.8660714285712,972.1410714285716,-4.3839,L
S006,AXISBANK,2023-01-04 13:25:00+05:30,-0.0327,-0.0231,4,1.0,0.0,80.0,,1,0.7976,,0,0,0,1,0,1,2023-01-04 13:25:00+05:30,2023-01-04 13:30:00+05:30,2023-01-04 14:45:00+05:30,962.7,958.3964285714286,970.4464285714288,-4.3036,L
S007,AXISBANK,2023-01-04 14:10:00+05:30,0.1066,0.0833,7,5.0,0.3517,30.0,0.9139,0,0.8927,,0,1,1,1,0,1,2023-01-04 14:10:00+05:30,2023-01-04 14:15:00+05:30,2023-01-04 14:20:00+05:30,964.85,961.1357142857142,971.5357142857144,-3.7143,L
S008,AXISBANK,2023-01-05 09:15:00+05:30,,,0,,0.8566,26.67,-0.5221,0,0.7547,0.0,3,0,0,0,3,4,2023-01-05 09:30:00+05:30,2023-01-05 09:35:00+05:30,2023-01-05 09:40:00+05:30,959.15,953.0428571428572,970.1428571428572,-6.1071,L
S009,AXISBANK,2023-01-05 10:25:00+05:30,-0.0829,-0.1462,0,,0.5258,36.84,-0.7161,0,0.7085,1.0,3,0,0,0,3,4,2023-01-05 10:40:00+05:30,2023-01-05 10:45:00+05:30,2023-01-05 12:30:00+05:30,955.3,947.7642857142856,968.8642857142856,-7.5357,L
S010,AXISBANK,2023-01-05 11:00:00+05:30,-0.0503,-0.0725,2,2.0,0.3258,26.32,-0.084,0,0.3649,0.0,1,1,1,0,1,2,2023-01-05 11:05:00+05:30,2023-01-05 11:10:00+05:30,2023-01-05 11:45:00+05:30,955.95,950.9232142857144,964.9982142857144,-5.0268,L
S011,AXISBANK,2023-01-05 11:15:00+05:30,-0.0545,-0.0503,0,,0.7185,100.0,-1.0,0,0.5956,,0,0,1,1,0,1,2023-01-05 11:15:00+05:30,2023-01-05 11:20:00+05:30,2023-01-05 11:45:00+05:30,954.95,950.2178571428572,963.4678571428572,-4.7321,L
S012,AXISBANK,2023-01-05 14:10:00+05:30,-0.1698,-0.1951,0,,0.6414,66.67,-0.811,0,1.2212,1.0,3,1,1,0,3,4,2023-01-05 14:25:00+05:30,2023-01-05 14:30:00+05:30,2023-01-05 15:00:00+05:30,944.65,938.4625,955.7875,0.1,EOD+
S013,AXISBANK,2023-01-06 09:20:00+05:30,,,1,1.0,1.173,60.98,-0.589,0,0.4568,0.0,2,0,0,0,2,3,2023-01-06 09:30:00+05:30,2023-01-06 09:35:00+05:30,2023-01-06 10:15:00+05:30,945.45,939.2267857142856,956.6517857142858,-6.2232,L
S014,AXISBANK,2023-01-06 10:35:00+05:30,-0.2044,-0.0998,0,,2.0574,0.0,-0.8281,0,0.7002,1.0,3,1,1,0,3,4,2023-01-06 10:50:00+05:30,2023-01-06 10:55:00+05:30,2023-01-06 14:10:00+05:30,941.95,935.9410714285716,952.7660714285714,-6.0089,L
S015,AXISBANK,2023-01-06 11:00:00+05:30,-0.2064,-0.2659,0,,0.9452,27.03,-0.4397,0,0.8183,1.0,1,0,1,0,1,2,2023-01-06 11:05:00+05:30,2023-01-06 11:10:00+05:30,2023-01-06 14:10:00+05:30,941.05,935.6214285714284,950.8214285714286,-5.4286,L
S016,AXISBANK,2023-01-06 12:45:00+05:30,0.1015,0.1365,18,4.0,0.0995,47.37,1.8571,0,1.1597,,0,0,0,1,0,1,2023-01-06 12:45:00+05:30,2023-01-06 12:50:00+05:30,2023-01-06 12:55:00+05:30,944.4,940.4446428571428,951.5196428571428,-3.9554,L
S017,AXISBANK,2023-01-09 12:35:00+05:30,0.1734,0.2163,40,11.0,1.2635,27.78,-0.187,0,0.7384,0.0,1,1,0,0,1,2,2023-01-09 12:40:00+05:30,2023-01-09 12:45:00+05:30,2023-01-09 13:45:00+05:30,955.4,951.1410714285714,963.0660714285716,-4.2589,L
S018,AXISBANK,2023-01-09 12:50:00+05:30,0.145,0.1734,0,,0.1516,44.44,0.0638,0,0.43,,0,0,1,1,0,1,2023-01-09 12:50:00+05:30,2023-01-09 12:55:00+05:30,2023-01-09 13:40:00+05:30,955.75,951.875,962.725,-3.875,L
S019,AXISBANK,2023-01-09 13:00:00+05:30,0.1569,0.1479,0,,0.5084,10.71,0.1215,0,0.4942,,0,0,1,1,0,1,2023-01-09 13:00:00+05:30,2023-01-09 13:05:00+05:30,2023-01-09 13:40:00+05:30,956.05,952.1035714285714,963.1535714285714,-3.9464,L
S020,AXISBANK,2023-01-09 13:55:00+05:30,-0.1203,-0.1029,0,,2.2718,5.13,-0.788,0,1.0267,1.0,3,0,1,0,3,4,2023-01-09 14:10:00+05:30,2023-01-09 14:15:00+05:30,2023-01-09 15:00:00+05:30,954.25,950.3571428571428,961.2571428571428,3.15,EOD+
S021,AXISBANK,2023-01-11 09:55:00+05:30,-0.1151,-0.1464,0,,1.0324,43.75,-0.7436,0,0.4857,1.0,3,0,1,0,3,4,2023-01-11 10:10:00+05:30,2023-01-11 10:15:00+05:30,2023-01-11 12:45:00+05:30,954.9,946.4,970.2,-8.5,L
S022,AXISBANK,2023-01-11 11:40:00+05:30,-0.0113,0.073,0,,1.2393,20.0,-0.7619,0,1.0411,1.0,3,0,0,0,3,4,2023-01-11 11:55:00+05:30,2023-01-11 12:00:00+05:30,2023-01-11 12:45:00+05:30,951.2,947.3875,958.0625,-3.8125,L
S023,AXISBANK,2023-01-11 14:10:00+05:30,-0.1165,-0.1204,0,,1.9783,24.0,-0.6783,0,0.7329,0.0,3,0,1,0,3,4,2023-01-11 14:25:00+05:30,2023-01-11 14:30:00+05:30,2023-01-11 15:00:00+05:30,946.85,943.5107142857142,952.8607142857144,5.6,EOD+
S024,AXISBANK,2023-01-12 12:00:00+05:30,-0.3068,-0.3361,0,,1.7487,81.25,-0.9391,0,0.2973,0.0,3,1,1,0,3,4,2023-01-12 12:15:00+05:30,2023-01-12 12:20:00+05:30,2023-01-12 13:25:00+05:30,929.4,924.7035714285714,937.8535714285714,-4.6964,L
S025,AXISBANK,2023-01-12 12:25:00+05:30,-0.0896,-0.2147,0,,0.1825,39.13,0.4876,0,0.3184,,0,0,1,1,0,1,2023-01-12 12:25:00+05:30,2023-01-12 12:30:00+05:30,2023-01-12 13:25:00+05:30,929.0,924.8571428571428,936.4571428571428,-4.1429,L
S026,AXISBANK,2023-01-12 12:35:00+05:30,-0.0573,-0.1206,0,,0.1577,11.9,2.4,0,0.5254,,0,1,1,1,0,1,2023-01-12 12:35:00+05:30,2023-01-12 12:40:00+05:30,2023-01-12 13:20:00+05:30,929.7,925.7357142857144,936.8357142857144,-3.9643,L
S027,AXISBANK,2023-01-12 12:45:00+05:30,-0.056,-0.0673,0,,0.5984,64.71,-0.8383,0,1.5651,1.0,1,1,0,0,1,2,2023-01-12 12:50:00+05:30,2023-01-12 12:55:00+05:30,2023-01-12 13:20:00+05:30,929.3,925.4249999999998,936.275,-3.875,L
S028,AXISBANK,2023-01-12 13:00:00+05:30,-0.0374,-0.056,0,,0.5298,46.15,-0.7784,0,0.6486,,0,1,0,1,0,1,2023-01-12 13:00:00+05:30,2023-01-12 13:05:00+05:30,2023-01-12 13:25:00+05:30,928.9,924.6410714285712,936.5660714285716,-4.2589,L
S029,AXISBANK,2023-01-12 13:40:00+05:30,-0.0668,-0.0407,0,,2.0469,15.79,-0.8089,0,1.2601,0.0,3,1,0,0,3,4,2023-01-12 13:55:00+05:30,2023-01-12 14:00:00+05:30,2023-01-12 15:00:00+05:30,927.7,923.2267857142858,935.7517857142856,4.8,EOD+
S030,AXISBANK,2023-01-12 14:05:00+05:30,-0.0439,-0.0644,1,1.0,0.0034,63.64,89.0,0,0.8358,,0,0,1,1,0,1,2023-01-12 14:05:00+05:30,2023-01-12 14:10:00+05:30,2023-01-12 15:00:00+05:30,928.7,925.0482142857144,935.2732142857144,6.5732,W
S031,AXISBANK,2023-01-13 09:15:00+05:30,,,0,,2.0931,88.41,-0.792,0,0.7759,0.0,3,0,1,0,3,4,2023-01-13 09:30:00+05:30,2023-01-13 09:35:00+05:30,2023-01-13 09:40:00+05:30,932.8,927.3446428571428,942.6196428571428,-5.4554,L
S032,AXISBANK,2023-01-13 10:45:00+05:30,-0.2217,-0.1902,0,,1.3183,22.22,-0.5044,0,0.5658,1.0,3,0,0,0,3,4,2023-01-13 11:00:00+05:30,2023-01-13 11:05:00+05:30,2023-01-13 13:50:00+05:30,927.65,922.2928571428572,937.2928571428572,9.6429,W
S033,AXISBANK,2023-01-13 11:55:00+05:30,0.0116,0.017,0,,1.5024,78.26,-1.0,0,1.368,1.0,3,0,0,0,3,4,2023-01-13 12:10:00+05:30,2023-01-13 12:15:00+05:30,2023-01-13 13:15:00+05:30,927.0,923.3392857142856,933.5892857142856,6.5893,W
S034,AXISBANK,2023-01-13 13:35:00+05:30,0.1656,0.1404,16,4.0,0.0928,76.47,0.3559,0,0.7367,,0,0,1,1,0,1,2023-01-13 13:35:00+05:30,2023-01-13 13:40:00+05:30,2023-01-13 13:50:00+05:30,930.0,926.0267857142858,937.1517857142856,7.1518,W
S035,AXISBANK,2023-01-13 14:20:00+05:30,0.1184,0.2003,7,6.0,0.2736,96.87,-0.8883,0,0.9178,0.0,2,1,0,0,2,3,2023-01-13 14:30:00+05:30,2023-01-13 14:35:00+05:30,2023-01-13 15:00:00+05:30,933.8,929.7107142857144,941.1607142857142,0.05,EOD+
S036,AXISBANK,2023-01-16 09:25:00+05:30,,,2,1.0,0.3305,80.95,0.1799,0,1.2537,,0,0,0,1,0,1,2023-01-16 09:25:00+05:30,2023-01-16 09:30:00+05:30,2023-01-16 11:10:00+05:30,934.05,927.6392857142856,945.5892857142858,-6.4107,L
S037,AXISBANK,2023-01-16 09:35:00+05:30,,,0,,0.2346,12.12,1.3673,0,0.6207,,0,0,1,1,0,1,2023-01-16 09:35:00+05:30,2023-01-16 09:40:00+05:30,2023-01-16 10:05:00+05:30,935.25,928.7232142857142,946.9982142857144,-6.5268,L
S038,AXISBANK,2023-01-16 12:50:00+05:30,-0.2738,-0.3184,0,,1.4136,78.72,-0.9786,0,0.896,1.0,3,0,1,0,3,4,2023-01-16 13:05:00+05:30,2023-01-16 13:10:00+05:30,2023-01-16 14:40:00+05:30,920.05,915.9160714285714,927.4910714285712,-4.1339,L
S039,AXISBANK,2023-01-17 09:20:00+05:30,,,0,,2.0073,52.54,-0.912,0,0.8214,1.0,3,1,0,0,3,4,2023-01-17 09:35:00+05:30,2023-01-17 09:40:00+05:30,2023-01-17 12:40:00+05:30,917.9,912.2392857142856,928.0892857142856,-5.6607,L
S040,AXISBANK,2023-01-17 09:45:00+05:30,-0.0694,,1,1.0,0.5302,2.7,1.1233,0,0.5126,,0,1,0,1,0,1,2023-01-17 09:45:00+05:30,2023-01-17 09:50:00+05:30,2023-01-17 12:45:00+05:30,916.8,909.9160714285714,929.1910714285716,-6.8839,L
S041,AXISBANK,2023-01-17 10:45:00+05:30,0.1234,0.0888,11,2.0,0.3742,66.18,-0.8675,0,0.6186,0.0,1,0,1,0,1,2,2023-01-17 10:50:00+05:30,2023-01-17 10:55:00+05:30,2023-01-17 12:45:00+05:30,916.1,911.0553571428572,925.1803571428572,-5.0446,L
S042,AXISBANK,2023-01-17 11:15:00+05:30,0.0521,0.0917,0,,1.6976,55.56,-0.782,0,1.1185,1.0,3,0,0,0,3,4,2023-01-17 11:30:00+05:30,2023-01-17 11:35:00+05:30,2023-01-17 12:40:00+05:30,916.4,912.3464285714284,923.6964285714288,-4.0536,L
S043,AXISBANK,2023-01-17 11:40:00+05:30,-0.0142,-0.006,0,,0.0152,31.58,21.2222,0,0.4649,,0,1,1,1,0,1,2023-01-17 11:40:00+05:30,2023-01-17 11:45:00+05:30,2023-01-17 12:30:00+05:30,916.9,913.1946428571428,923.569642857143,-3.7054,L
S044,AXISBANK,2023-01-17 11:50:00+05:30,0.0079,-0.0338,0,,0.7329,70.0,-0.5964,0,0.8731,,0,0,0,1,0,1,2023-01-17 11:50:00+05:30,2023-01-17 11:55:00+05:30,2023-01-17 12:40:00+05:30,916.8,912.9964285714284,923.6464285714286,-3.8036,L
