Price,Close,High,Low,Open,Volume,MA50,MA100,MA200
Ticker,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,SUZLON.NS,,,
Date,,,,,,,,
2024-02-08,49.349998474121094,49.75,48.5,49.5,53850076,,,
2024-02-09,47.349998474121094,49.400001525878906,46.900001525878906,49.349998474121094,90732188,,,
2024-02-12,45.0,48.20000076293945,45.0,47.95000076293945,65398403,,,
2024-02-13,43.900001525878906,44.650001525878906,42.75,43.650001525878906,135410453,,,
2024-02-14,46.04999923706055,46.04999923706055,42.04999923706055,42.45000076293945,59861806,,,
2024-02-15,47.04999923706055,47.75,46.5,46.95000076293945,44781950,,,
2024-02-16,46.849998474121094,47.70000076293945,46.0,47.70000076293945,23858185,,,
2024-02-19,46.150001525878906,47.599998474121094,46.04999923706055,47.5,19476010,,,
2024-02-20,45.79999923706055,46.849998474121094,45.599998474121094,46.650001525878906,20108565,,,
2024-02-21,44.75,46.0,43.75,45.95000076293945,30440623,,,
2024-02-22,44.79999923706055,45.29999923706055,43.79999923706055,44.849998474121094,23276564,,,
2024-02-23,44.900001525878906,45.599998474121094,44.79999923706055,45.150001525878906,25286705,,,
2024-02-26,43.75,45.75,43.349998474121094,45.75,30050547,,,
2024-02-27,44.54999923706055,45.0,43.5,44.20000076293945,22624252,,,
2024-02-28,43.20000076293945,44.650001525878906,42.349998474121094,44.599998474121094,36887600,,,
2024-02-29,45.25,45.349998474121094,41.04999923706055,43.0,117200579,,,
2024-03-01,44.29999923706055,46.0,44.099998474121094,45.599998474121094,22093410,,,
2024-03-04,42.79999923706055,43.79999923706055,41.75,42.79999923706055,55074786,,,
2024-03-05,40.70000076293945,41.650001525878906,40.70000076293945,41.650001525878906,53278004,,,
2024-03-06,38.70000076293945,39.0,38.70000076293945,39.0,29049668,,,
2024-03-07,40.599998474121094,40.599998474121094,37.20000076293945,37.20000076293945,58288425,,,
2024-03-11,39.349998474121094,42.0,39.0,41.5,39527748,,,
2024-03-12,39.29999923706055,40.0,37.400001525878906,39.349998474121094,47404379,,,
2024-03-13,37.349998474121094,39.29999923706055,37.349998474121094,38.5,38160910,43.51199974060059,,
2024-03-14,39.04999923706055,39.20000076293945,35.5,35.5,67013191,43.5229997253418,,
2024-03-15,39.400001525878906,40.0,37.5,39.0,144957453,43.54599975585938,,
2024-03-18,38.54999923706055,38.900001525878906,37.70000076293945,38.849998474121094,22647157,43.56099975585938,,
2024-03-19,37.150001525878906,38.400001525878906,36.79999923706055,38.400001525878906,20548501,43.52999977111816,,
2024-03-20,36.29999923706055,37.70000076293945,35.599998474121094,37.150001525878906,26893468,43.443999786376956,,
2024-03-21,37.29999923706055,38.099998474121094,36.5,37.0,54916534,43.33799980163574,,
2024-03-22,37.349998474121094,37.95000076293945,36.349998474121094,37.0,17891396,43.21399978637695,,
2024-03-26,37.099998474121094,37.650001525878906,36.79999923706055,37.5,25064700,43.08499977111816,,
