date,time,symbol,open,high,low,close,volume,MA20,MA50,MA100,MA200,Price_Above_MA50,Price_Above_MA100,Price_Above_MA200,MA20_Above_MA50,MA20_Above_MA100,MA20_Above_MA200,Distance_MA20_%,Distance_MA50_%
2024-12-30,09:20:00,PNB,101.68,101.79,101.31,101.44,79330,101.2645,101.7072,102.01209999999999,102.31740000000002,False,False,False,False,False,False,0.17,-0.26
2024-12-30,09:19:00,PNB,101.18,101.78,101.15,101.64,130923,101.277,101.6956,102.0059,102.3142,False,False,False,False,False,False,0.36,-0.05
2024-12-30,09:18:00,PNB,101.17,101.25,101.1,101.2,80173,101.2695,101.6792,101.99510000000001,102.3084,False,False,False,False,False,False,-0.07,-0.47
2024-12-30,09:17:00,PNB,101.06,101.18,101.0,101.17,99417,101.259,101.6644,101.9835,102.30255,False,False,False,False,False,False,-0.09,-0.49
2024-12-30,09:16:00,PNB,101.02,101.18,100.92,101.05,157538,101.243,101.6464,101.97050000000002,102.29625,False,False,False,False,False,False,-0.19,-0.59
2024-12-30,09:15:00,PNB,101.64,101.89,100.74,101.02,280977,101.2245,101.62460000000002,101.9562,102.29,False,False,False,False,False,False,-0.2,-0.59
2024-12-27,15:29:00,PNB,101.69,101.7,101.58,101.7,40699,101.235,101.61720000000001,101.9477,102.28675,True,False,False,False,False,False,0.46,0.08
2024-12-27,15:28:00,PNB,101.67,101.71,101.66,101.7,47607,101.2595,101.6082,101.9382,102.28310000000002,True,False,False,False,False,False,0.44,0.09
2024-12-27,15:27:00,PNB,101.65,101.73,101.64,101.67,26559,101.276,101.59700000000001,101.9288,102.27969999999999,True,False,False,False,False,False,0.39,0.07
2024-12-27,15:26:00,PNB,101.56,101.76,101.51,101.7,96406,101.297,101.5882,101.91860000000001,102.27754999999999,True,False,False,False,False,False,0.4,0.11
2024-12-27,15:25:00,PNB,101.56,101.62,101.52,101.58,35319,101.31450000000001,101.57860000000001,101.90729999999999,102.27425000000001,True,False,False,False,False,False,0.26,0.0
2024-12-27,15:24:00,PNB,101.52,101.65,101.46,101.56,96549,101.331,101.5718,101.89529999999999,102.2704,False,False,False,False,False,False,0.23,-0.01
2024-12-27,15:23:00,PNB,101.52,101.57,101.51,101.52,33006,101.339,101.56279999999998,101.884,102.26604999999999,False,False,False,False,False,False,0.18,-0.04
2024-12-27,15:22:00,PNB,101.56,101.6,101.51,101.52,30508,101.35,101.5518,101.873,102.26125,False,False,False,False,False,False,0.17,-0.03
2024-12-27,15:21:00,PNB,101.47,101.6,101.4,101.58,146030,101.36999999999999,101.53880000000001,101.86280000000001,102.25609999999999,True,False,False,False,False,False,0.21,0.04
2024-12-27,15:20:00,PNB,101.4,101.5,101.34,101.5,233526,101.39399999999999,101.5258,101.8524,102.25014999999999,False,False,False,False,False,False,0.1,-0.03
2024-12-27,15:19:00,PNB,101.31,101.49,101.31,101.4,127296,101.412,101.50859999999999,101.8423,102.2439,False,False,False,False,False,False,-0.01,-0.11
2024-12-27,15:18:00,PNB,101.49,101.5,101.31,101.32,83306,101.4265,101.49040000000001,101.8317,102.23665,False,False,False,False,False,False,-0.11,-0.17
2024-12-27,15:17:00,PNB,101.55,101.57,101.49,101.5,43676,101.4485,101.4768,101.8241,102.23015,True,False,False,False,False,False,0.05,0.02
2024-12-27,15:16:00,PNB,101.62,101.67,101.55,101.55,68353,101.466,101.46439999999998,101.81710000000001,102.22399999999999,True,False,False,True,False,False,0.08,0.08
2024-12-27,15:15:00,PNB,101.6,101.69,101.54,101.67,117171,101.47749999999999,101.4542,101.8108,102.2183,True,False,False,True,False,False,0.19,0.21
2024-12-27,15:14:00,PNB,101.55,101.65,101.54,101.6,47706,101.4755,101.4444,101.80369999999999,102.2122,True,False,False,True,False,False,0.12,0.15
2024-12-27,15:13:00,PNB,101.55,101.6,101.53,101.59,30596,101.495,101.43480000000001,101.7965,102.20604999999999,True,False,False,True,False,False,0.09,0.15
2024-12-27,15:12:00,PNB,101.58,101.6,101.52,101.55,60995,101.514,101.42779999999999,101.7899,102.2,True,False,False,True,False,False,0.04,0.12
2024-12-27,15:11:00,PNB,101.6,101.63,101.53,101.58,52422,101.5405,101.4214,101.7832,102.1939,True,False,False,True,False,False,0.04,0.16
2024-12-27,15:10:00,PNB,101.45,101.64,101.44,101.6,86289,101.5695,101.41680000000001,101.7763,102.18785,True,False,False,True,False,False,0.03,0.18
2024-12-27,15:09:00,PNB,101.3,101.46,101.27,101.44,144122,101.5565,101.411,101.7685,102.1808,True,False,False,True,False,False,-0.11,0.03
2024-12-27,15:08:00,PNB,101.31,101.36,101.24,101.3,122243,101.5365,101.4048,101.7599,102.17295,False,False,False,True,False,False,-0.23,-0.1
2024-12-27,15:07:00,PNB,101.27,101.35,101.25,101.31,116508,101.51849999999999,101.3996,101.75110000000001,102.16544999999998,False,False,False,True,False,False,-0.21,-0.09
2024-12-27,15:06:00,PNB,101.3,101.41,101.21,101.27,179767,101.497,101.389,101.741,102.15769999999999,False,False,False,True,False,False,-0.22,-0.12
2024-12-27,15:05:00,PNB,101.41,101.47,101.3,101.32,125733,101.484,101.388,101.7306,102.15039999999999,False,False,False,True,False,False,-0.16,-0.07
2024-12-27,15:04:00,PNB,101.35,101.52,101.3,101.39,174428,101.4755,101.38799999999999,101.7218,102.14355000000002,True,False,False,True,False,False,-0.08,0.0
2024-12-27,15:03:00,PNB,101.48,101.52,101.34,101.36,172120,101.4675,101.3882,101.7129,102.13615,False,False,False,True,False,False,-0.11,-0.03
2024-12-27,15:02:00,PNB,101.55,101.57,101.45,101.49,137669,101.466,101.39039999999999,101.70530000000001,102.1294,True,False,False,True,False,False,0.02,0.1
2024-12-27,15:01:00,PNB,101.36,101.59,101.33,101.55,142067,101.4645,101.39399999999999,101.69879999999999,102.12305,True,False,False,True,False,False,0.08,0.15
2024-12-27,15:00:00,PNB,101.26,101.4,101.2,101.37,171067,101.458,101.3936,101.69059999999999,102.11515,False,False,False,True,False,False,-0.09,-0.02
2024-12-27,14:59:00,PNB,101.32,101.36,101.2,101.26,119484,101.451,101.389,101.68130000000001,102.1062,False,False,False,True,False,False,-0.19,-0.13
2024-12-27,14:58:00,PNB,101.34,101.44,101.26,101.32,144122,101.451,101.39120000000001,101.6727,102.09764999999999,False,False,False,True,False,False,-0.13,-0.07
2024-12-27,14:57:00,PNB,101.61,101.61,101.32,101.34,137439,101.44300000000001,101.39120000000001,101.6641,102.0895,False,False,False,True,False,False,-0.1,-0.05
2024-12-27,14:56:00,PNB,101.78,101.79,101.55,101.61,139154,101.446,101.39779999999999,101.6591,102.08285,True,False,False,True,False,False,0.16,0.21
2024-12-27,14:55:00,PNB,101.85,101.85,101.73,101.78,126274,101.4515,101.40880000000001,101.65629999999999,102.0767,True,True,False,True,False,False,0.32,0.37
2024-12-27,14:54:00,PNB,101.88,101.9,101.85,101.85,28348,101.464,101.42119999999998,101.6533,102.07065,True,True,False,True,False,False,0.38,0.42
2024-12-27,14:53:00,PNB,101.94,101.94,101.85,101.88,14650,101.4785,101.4316,101.6506,102.0643,True,True,False,True,False,False,0.4,0.44
2024-12-27,14:52:00,PNB,102.01,102.02,101.89,101.91,116247,101.4965,101.4438,101.64810000000001,102.05850000000001,True,True,False,True,False,False,0.41,0.46
2024-12-27,14:51:00,PNB,102.07,102.09,102.01,102.02,42078,101.5185,101.46060000000001,101.6465,102.0525,True,True,False,True,False,False,0.49,0.55
2024-12-27,14:50:00,PNB,102.17,102.19,102.05,102.08,46022,101.54249999999999,101.4818,101.64599999999999,102.04710000000001,True,True,True,True,False,False,0.53,0.59
2024-12-27,14:49:00,PNB,102.19,102.28,102.16,102.17,16138,101.57900000000001,101.5044,101.6464,102.04209999999999,True,True,True,True,False,False,0.58,0.66
2024-12-27,14:48:00,PNB,102.15,102.25,102.15,102.19,22321,101.62349999999999,101.5276,101.64659999999999,102.03745,True,True,True,True,False,False,0.56,0.65
2024-12-27,14:47:00,PNB,102.18,102.18,102.12,102.18,2949,101.667,101.55,101.6468,102.0325,True,True,True,True,True,False,0.5,0.62
2024-12-27,14:46:00,PNB,102.22,102.25,102.15,102.16,24874,101.7115,101.5692,101.64540000000001,102.02779999999998,True,True,True,True,True,False,0.44,0.58
2024-12-27,14:45:00,PNB,102.16,102.27,102.13,102.21,32744,101.756,101.58460000000001,101.64589999999998,102.02395,True,True,True,True,True,False,0.45,0.62
2024-12-27,14:44:00,PNB,102.14,102.16,102.11,102.16,12563,101.7945,101.595,101.6453,102.01995000000001,True,True,True,True,True,False,0.36,0.56
2024-12-27,14:43:00,PNB,102.11,102.15,102.11,102.14,2278,101.8335,101.61380000000001,101.6465,102.016,True,True,True,True,True,False,0.3,0.52
2024-12-27,14:42:00,PNB,102.13,102.17,102.11,102.14,6572,101.866,101.6332,101.6488,102.01174999999999,True,True,True,True,True,False,0.27,0.5
2024-12-27,14:41:00,PNB,102.17,102.18,102.11,102.17,6939,101.897,101.65559999999999,101.65100000000001,102.0085,True,True,True,True,True,False,0.27,0.51
2024-12-27,14:40:00,PNB,102.11,102.17,102.11,102.15,32555,101.936,101.6782,101.6514,102.0055,True,True,True,True,True,False,0.21,0.46
2024-12-27,14:39:00,PNB,102.12,102.16,102.1,102.1,55053,101.978,101.68619999999999,101.6517,102.0017,True,True,True,True,True,False,0.12,0.41
2024-12-27,14:38:00,PNB,102.11,102.12,102.07,102.09,10904,102.0165,101.694,101.6511,101.99795,True,True,True,True,True,True,0.07,0.39
2024-12-27,14:37:00,PNB,102.12,102.15,102.05,102.12,10061,102.0555,101.70299999999999,101.65,101.99435,True,True,True,True,True,True,0.06,0.41
2024-12-27,14:36:00,PNB,102.02,102.15,102.01,102.12,48691,102.08099999999999,101.7114,101.6498,101.99125,True,True,True,True,True,True,0.04,0.4
2024-12-27,14:35:00,PNB,102.05,102.08,102.03,102.04,11204,102.09400000000001,101.72059999999999,101.6496,101.9877,True,True,True,True,True,True,-0.05,0.31
2024-12-27,14:34:00,PNB,102.1,102.1,102.05,102.05,4465,102.10400000000001,101.73039999999999,101.6511,101.984,True,True,True,True,True,True,-0.05,0.31
2024-12-27,14:33:00,PNB,102.06,102.1,102.05,102.06,10002,102.113,101.7412,101.65199999999999,101.9803,True,True,True,True,True,True,-0.05,0.31
2024-12-27,14:32:00,PNB,102.1,102.11,102.05,102.05,4142,102.11999999999999,101.7518,101.65180000000001,101.9765,True,True,True,True,True,True,-0.07,0.29
2024-12-27,14:31:00,PNB,102.1,102.13,102.07,102.1,20660,102.124,101.76219999999999,101.65050000000001,101.9725,True,True,True,True,True,True,-0.02,0.33
2024-12-27,14:30:00,PNB,102.06,102.14,102.06,102.08,13372,102.124,101.7738,101.64980000000001,101.96805,True,True,True,True,True,True,-0.04,0.3
2024-12-27,14:29:00,PNB,102.09,102.1,102.04,102.06,5542,102.1185,101.787,101.6478,101.96304999999998,True,True,True,True,True,True,-0.06,0.27
2024-12-27,14:28:00,PNB,102.1,102.11,102.05,102.05,2809,102.1115,101.8016,101.64599999999999,101.95790000000001,True,True,True,True,True,True,-0.06,0.24
2024-12-27,14:27:00,PNB,102.02,102.11,102.01,102.11,11357,102.108,101.81379999999999,101.6453,101.9532,True,True,True,True,True,True,0.0,0.29
2024-12-27,14:26:00,PNB,102.02,102.04,102.01,102.01,6310,102.1005,101.82300000000001,101.64370000000001,101.94850000000001,True,True,True,True,True,True,-0.09,0.18
