date,time,symbol,open,high,low,close,volume,MA20,MA50,MA100,MA200,Price_Above_MA50,Price_Above_MA100,Price_Above_MA200,MA20_Above_MA50,MA20_Above_MA100,MA20_Above_MA200,Distance_MA20_%,Distance_MA50_%
2024-12-23,14:34:00,TATASTEEL,141.7,141.8,141.61,141.72,106371,141.5865,141.63080000000002,141.25699999999998,140.965,True,True,True,False,True,True,0.09,0.06
2024-12-23,14:33:00,TATASTEEL,141.81,141.87,141.64,141.7,86140,141.5935,141.62980000000002,141.26670000000001,140.97449999999998,True,True,True,False,True,True,0.08,0.05
2024-12-23,14:32:00,TATASTEEL,141.77,141.89,141.7,141.76,298623,141.602,141.62959999999998,141.2769,140.9838,True,True,True,False,True,True,0.11,0.09
2024-12-23,14:31:00,TATASTEEL,141.77,141.8,141.68,141.77,29776,141.618,141.63,141.2879,140.9935,True,True,True,False,True,True,0.11,0.1
2024-12-23,14:30:00,TATASTEEL,141.75,141.9,141.7,141.73,68245,141.6355,141.6316,141.2983,141.00155,True,True,True,True,True,True,0.07,0.07
2024-12-23,14:29:00,TATASTEEL,141.64,141.85,141.64,141.81,65319,141.658,141.6342,141.3086,141.0101,True,True,True,True,True,True,0.11,0.12
2024-12-23,14:28:00,TATASTEEL,141.58,141.65,141.57,141.65,28897,141.67149999999998,141.6342,141.3177,141.01785,True,True,True,True,True,True,-0.02,0.01
2024-12-23,14:27:00,TATASTEEL,141.58,141.61,141.47,141.59,60153,141.676,141.6318,141.3256,141.02530000000002,False,True,True,True,True,True,-0.06,-0.03
2024-12-23,14:26:00,TATASTEEL,141.62,141.64,141.52,141.58,33979,141.68099999999998,141.63039999999998,141.33350000000002,141.03295,False,True,True,True,True,True,-0.07,-0.04
2024-12-23,14:25:00,TATASTEEL,141.6,141.67,141.55,141.59,49086,141.68400000000003,141.628,141.3429,141.0403,False,True,True,True,True,True,-0.07,-0.03
2024-12-23,14:24:00,TATASTEEL,141.61,141.63,141.51,141.6,33816,141.69,141.6244,141.35309999999998,141.04725,False,True,True,True,True,True,-0.06,-0.02
2024-12-23,14:23:00,TATASTEEL,141.64,141.67,141.49,141.61,75707,141.6915,141.6196,141.3637,141.05445,False,True,True,True,True,True,-0.06,-0.01
2024-12-23,14:22:00,TATASTEEL,141.72,141.77,141.58,141.64,56447,141.6935,141.6158,141.37380000000002,141.0618,True,True,True,True,True,True,-0.04,0.02
2024-12-23,14:21:00,TATASTEEL,141.58,141.74,141.55,141.74,40482,141.69299999999998,141.6156,141.38569999999999,141.0694,True,True,True,True,True,True,0.03,0.09
2024-12-23,14:20:00,TATASTEEL,141.59,141.64,141.5,141.58,40682,141.688,141.61260000000001,141.3968,141.07665,False,True,True,True,True,True,-0.08,-0.02
