symbol    , entry_dt           , entry , sl                , tp                , exit_dt            , exit_price        , outcome, pnl                 , touch_dt           , atr_pct_at_touch   , hidden_atr_pct_rollmean40
TATAMOTORS, 2023-01-13 09:25:00, 283.25, 284.4642857142857 , 280.51785714285717, 2023-01-13 09:35:00, 284.4642857142857 , L      , -1.2142857142857224 , 2023-01-13 09:20:00, 0.2143866020984665 ,       0.17945103637816773
TATAMOTORS, 2023-01-13 10:45:00, 282.15, 283.75714285714287, 278.5339285714285 , 2023-01-13 13:10:00, 283.75714285714287, L      , -1.6071428571428896 , 2023-01-13 10:40:00, 0.28480291638186805,       0.22474035518822655
TATAMOTORS, 2023-01-16 10:25:00, 282.55, 284.45714285714286, 278.2589285714286 , 2023-01-16 15:00:00, 284.4             , EOD-   , -1.849999999999966  , 2023-01-16 10:20:00, 0.33754740834386476,       0.25033872038300814
TATAMOTORS, 2023-01-17 11:05:00, 287.6 , 288.51428571428573, 285.5428571428572 , 2023-01-17 15:00:00, 286.1             , EOD+   , 1.5                 , 2023-01-17 11:00:00, 0.1589509239022432 ,       0.1907942709891313
TATAMOTORS, 2023-01-18 11:15:00, 282.55, 283.5357142857143 , 280.33214285714297, 2023-01-18 15:00:00, 281.7             , EOD+   , 0.8500000000000227  , 2023-01-18 11:10:00, 0.1745244840145627 ,       0.20414365634171347
TATAMOTORS, 2023-01-19 13:40:00, 279.15, 280.09999999999997, 277.0125          , 2023-01-19 14:45:00, 277.0125          , W      , 2.1374999999999886  , 2023-01-19 13:35:00, 0.17015941250223982,       0.17818324266948288
TATAMOTORS, 2023-01-20 12:15:00, 281.75, 283.10714285714283, 278.69642857142856, 2023-01-20 15:00:00, 278.9             , EOD+   , 2.8500000000000227  , 2023-01-20 12:10:00, 0.2409699675324675 ,       0.2638331675582958
TATAMOTORS, 2023-01-23 11:55:00, 281.55, 282.4071428571429 , 279.6214285714285 , 2023-01-23 13:45:00, 282.4071428571429 , L      , -0.8571428571428896 , 2023-01-23 11:50:00, 0.1521915584415642 ,       0.27441885288898205
TATAMOTORS, 2023-01-24 13:10:00, 290.4 , 291.74285714285713, 287.37857142857143, 2023-01-24 15:00:00, 290.7             , EOD-   , -0.30000000000001137, 2023-01-24 13:05:00, 0.23120818575363836,       0.2438683783511487
TATAMOTORS, 2023-01-25 09:55:00, 290.65, 292.68571428571425, 286.06964285714287, 2023-01-25 15:00:00, 289.15            , EOD+   , 1.5                 , 2023-01-25 09:50:00, 0.35020028999041286,       0.20524769886838917
TATAMOTORS, 2023-01-27 11:05:00, 307.75, 310.87857142857143, 300.7107142857143 , 2023-01-27 14:10:00, 300.7107142857143 , W      , 7.039285714285711   , 2023-01-27 11:00:00, 0.5082975513519794 ,       0.5778741012315279
TATAMOTORS, 2023-01-27 14:30:00, 303.1 , 305.5785714285714 , 297.52321428571435, 2023-01-27 14:35:00, 305.5785714285714 , L      , -2.4785714285713993 , 2023-01-27 14:25:00, 0.4090726899771289 ,       0.40440618977488985
TATAMOTORS, 2023-01-30 10:10:00, 307.0 , 309.81428571428575, 300.6678571428571 , 2023-01-30 15:00:00, 304.65            , EOD+   , 2.3500000000000227  , 2023-01-30 10:05:00, 0.4584273846368688 ,       0.4494949264279592
TATAMOTORS, 2023-01-31 14:10:00, 310.15, 311.55            , 306.99999999999994, 2023-01-31 14:25:00, 311.55            , L      , -1.400000000000034  , 2023-01-31 14:05:00, 0.22569724326938997,       0.22276352444799255
TATAMOTORS, 2023-02-01 09:35:00, 311.1 , 313.50714285714287, 305.68392857142857, 2023-02-01 11:00:00, 313.50714285714287, L      , -2.407142857142844  , 2023-02-01 09:30:00, 0.3869382506257612 ,       0.25414239196382393
TATAMOTORS, 2023-02-01 13:20:00, 312.9 , 315.90714285714284, 306.13392857142856, 2023-02-01 14:20:00, 306.13392857142856, W      , 6.766071428571422   , 2023-02-01 13:15:00, 0.48052778158242926,       0.32300195398398
TATAMOTORS, 2023-02-02 09:25:00, 307.05, 311.5857142857143 , 296.8446428571429 , 2023-02-02 15:00:00, 306.1             , EOD+   , 0.9499999999999886  , 2023-02-02 09:20:00, 0.7388360133106808 ,       0.516611659303111
TATAMOTORS, 2023-02-03 11:20:00, 306.2 , 307.98571428571427, 302.1821428571428 , 2023-02-03 13:55:00, 307.98571428571427, L      , -1.7857142857142776 , 2023-02-03 11:15:00, 0.29164041902895543,       0.32676713296872834
TATAMOTORS, 2023-02-06 09:20:00, 307.0 , 309.1357142857143 , 302.19464285714287, 2023-02-06 15:00:00, 304.45            , EOD+   , 2.5500000000000114  , 2023-02-06 09:15:00, 0.34789286296046196,       0.23903660435816723
TATAMOTORS, 2023-02-07 09:30:00, 303.65, 305.37142857142857, 299.77678571428567, 2023-02-07 10:55:00, 299.77678571428567, W      , 3.8732142857143117  , 2023-02-07 09:25:00, 0.2834093795568938 ,       0.18139111282512266
TATAMOTORS, 2023-02-07 11:35:00, 300.5 , 301.7214285714286 , 297.7517857142857 , 2023-02-07 14:50:00, 301.7214285714286 , L      , -1.2214285714285893 , 2023-02-07 11:30:00, 0.20326652877826146,       0.26021017867577645
TATAMOTORS, 2023-02-08 09:20:00, 298.9 , 300.5642857142857 , 295.1553571428571 , 2023-02-08 09:55:00, 300.5642857142857 , L      , -1.664285714285711  , 2023-02-08 09:15:00, 0.27849493210939347,       0.20290979109105187
TATAMOTORS, 2023-02-08 11:30:00, 301.45, 302.59999999999997, 298.8625          , 2023-02-08 14:30:00, 302.59999999999997, L      , -1.1499999999999773 , 2023-02-08 11:25:00, 0.19074473378669793,       0.2798741944922159
TATAMOTORS, 2023-02-09 10:35:00, 300.4 , 301.8071428571428 , 297.2339285714285 , 2023-02-09 15:00:00, 301.0             , EOD-   , -0.6000000000000227 , 2023-02-09 10:30:00, 0.2342115274871619 ,       0.2607759164295778
TATAMOTORS, 2023-02-10 10:35:00, 298.8 , 300.2             , 295.65000000000003, 2023-02-10 11:35:00, 300.2             , L      , -1.3999999999999773 , 2023-02-10 10:30:00, 0.23434884499497713,       0.19244543901862884
TATAMOTORS, 2023-02-13 09:25:00, 306.0 , 308.07142857142856, 301.3392857142857 , 2023-02-13 15:00:00, 304.7             , EOD+   , 1.3000000000000114  , 2023-02-13 09:20:00, 0.3385240352064983 ,       0.22044755061463653
TATAMOTORS, 2023-02-14 14:20:00, 304.2 , 305.2714285714286 , 301.78928571428565, 2023-02-14 15:00:00, 303.95            , EOD+   , 0.25                , 2023-02-14 14:15:00, 0.17610594533671722,       0.1873124061671351
TATAMOTORS, 2023-02-15 11:05:00, 303.2 , 304.52142857142854, 300.2267857142857 , 2023-02-15 14:40:00, 304.52142857142854, L      , -1.3214285714285552 , 2023-02-15 11:00:00, 0.21791368262344515,       0.2420269166980087
TATAMOTORS, 2023-02-16 10:25:00, 306.5 , 308.1             , 302.9             , 2023-02-16 15:00:00, 304.85            , EOD+   , 1.6499999999999773  , 2023-02-16 10:20:00, 0.2610966057441264 ,       0.2043861621672664
TATAMOTORS, 2023-02-17 09:30:00, 304.1 , 305.77857142857147, 300.3232142857143 , 2023-02-17 15:00:00, 303.2             , EOD+   , 0.9000000000000341  , 2023-02-17 09:25:00, 0.27599004087001455,       0.1547273061060654
TATAMOTORS, 2023-02-20 10:05:00, 302.35, 304.04285714285714, 298.54107142857146, 2023-02-20 12:30:00, 304.04285714285714, L      , -1.6928571428571217 , 2023-02-20 10:00:00, 0.279949916133148  ,       0.182097576083045
TATAMOTORS, 2023-02-20 13:35:00, 303.5 , 304.51428571428573, 301.2178571428571 , 2023-02-20 13:45:00, 304.51428571428573, L      , -1.0142857142857338 , 2023-02-20 13:30:00, 0.16709814073899926,       0.16641578565194837
TATAMOTORS, 2023-02-21 09:30:00, 305.05, 306.5357142857143 , 301.7071428571429 , 2023-02-21 14:20:00, 301.7071428571429 , W      , 3.342857142857099   , 2023-02-21 09:25:00, 0.24355971896955184,       0.1943873438027119
TATAMOTORS, 2023-02-22 12:00:00, 296.55, 297.42857142857144, 294.5732142857143 , 2023-02-22 15:00:00, 296.85            , EOD-   , -0.30000000000001137, 2023-02-22 11:55:00, 0.14815707058540056,       0.2128307154814204
TATAMOTORS, 2023-02-23 09:20:00, 295.7 , 297.0571428571429 , 292.64642857142854, 2023-02-23 10:10:00, 297.0571428571429 , L      , -1.3571428571428896 , 2023-02-23 09:15:00, 0.229479685008939  ,       0.15916103579273658
TATAMOTORS, 2023-02-23 11:10:00, 296.9 , 298.5642857142857 , 293.15535714285716, 2023-02-23 11:35:00, 298.5642857142857 , L      , -1.664285714285711  , 2023-02-23 11:05:00, 0.2802299569432078 ,       0.24192188165978284
TATAMOTORS, 2023-02-23 12:10:00, 297.45, 298.65            , 294.75            , 2023-02-23 13:20:00, 298.65            , L      , -1.1999999999999886 , 2023-02-23 12:05:00, 0.2017145738779608 ,       0.2577301055661655
TATAMOTORS, 2023-02-24 10:35:00, 296.8 , 298.4428571428571 , 293.1035714285715 , 2023-02-24 15:00:00, 294.65            , EOD+   , 2.150000000000034   , 2023-02-24 10:30:00, 0.2767616480554431 ,       0.245445334773784
TATAMOTORS, 2023-02-27 09:20:00, 290.95, 292.45            , 287.575           , 2023-02-27 10:05:00, 287.575           , W      , 3.375               , 2023-02-27 09:15:00, 0.2580423189403048 ,       0.16160549379041847
TATAMOTORS, 2023-02-27 14:35:00, 285.7 , 286.7642857142857 , 283.30535714285713, 2023-02-27 14:50:00, 286.7642857142857 , L      , -1.0642857142856883 , 2023-02-27 14:30:00, 0.18635715536433275,       0.25217847623393824
TATAMOTORS, 2023-02-28 11:00:00, 290.75, 292.2571428571428 , 287.35892857142863, 2023-02-28 11:55:00, 292.2571428571428 , L      , -1.50714285714281   , 2023-02-28 10:55:00, 0.2592264976165866 ,       0.2788084525866025
TATAMOTORS, 2023-02-28 12:40:00, 291.0 , 291.9214285714286 , 288.9267857142857 , 2023-02-28 14:05:00, 288.9267857142857 , W      , 2.0732142857143003  , 2023-02-28 12:35:00, 0.15826667320999135,       0.2623113989992575
TATAMOTORS, 2023-03-01 11:00:00, 292.7 , 293.7642857142857 , 290.3053571428572 , 2023-03-01 12:05:00, 293.7642857142857 , L      , -1.0642857142856883 , 2023-03-01 10:55:00, 0.18180487090633696,       0.23355400842057797
TATAMOTORS, 2023-03-01 13:40:00, 293.45, 294.4             , 291.3125          , 2023-03-01 15:00:00, 293.45            , EOD-   , 0.0                 , 2023-03-01 13:35:00, 0.1618674390867277 ,       0.16465290979777872
TATAMOTORS, 2023-03-02 13:35:00, 290.65, 291.40714285714284, 288.94642857142856, 2023-03-02 15:00:00, 289.5             , EOD+   , 1.1499999999999773  , 2023-03-02 13:30:00, 0.13022752960833206,       0.14574542538920285
TATAMOTORS, 2023-03-03 11:20:00, 292.6 , 293.65714285714284, 290.22142857142865, 2023-03-03 13:35:00, 293.65714285714284, L      , -1.0571428571428214 , 2023-03-03 11:15:00, 0.18061555734543755,       0.22067234490055543
TATAMOTORS, 2023-03-06 12:55:00, 300.3 , 301.3357142857143 , 297.96964285714284, 2023-03-06 13:40:00, 301.3357142857143 , L      , -1.0357142857142776 , 2023-03-06 12:50:00, 0.1724466010180296 ,       0.23514999637530082
TATAMOTORS, 2023-03-08 10:00:00, 301.9 , 303.79285714285714, 297.6410714285714 , 2023-03-08 10:45:00, 303.79285714285714, L      , -1.8928571428571672 , 2023-03-08 09:55:00, 0.3134907490654427 ,       0.21192071872068602
TATAMOTORS, 2023-03-08 11:40:00, 302.0 , 303.09285714285716, 299.54107142857146, 2023-03-08 15:00:00, 301.9             , EOD+   , 0.10000000000002274 , 2023-03-08 11:35:00, 0.18093661305581782,       0.22837193332642186
TATAMOTORS, 2023-03-09 11:55:00, 300.1 , 300.75714285714287, 298.6214285714286 , 2023-03-09 12:35:00, 298.6214285714286 , W      , 1.4785714285713993  , 2023-03-09 11:50:00, 0.10948731375255785,       0.2007307522048591
TATAMOTORS, 2023-03-09 14:30:00, 298.25, 299.12142857142857, 296.28928571428577, 2023-03-09 15:00:00, 297.6             , EOD+   , 0.6499999999999773  , 2023-03-09 14:25:00, 0.14609028858819084,       0.13658636933090873
TATAMOTORS, 2023-03-10 11:10:00, 300.0 , 300.92857142857144, 297.9107142857143 , 2023-03-10 15:00:00, 299.45            , EOD+   , 0.5500000000000114  , 2023-03-10 11:05:00, 0.15471033465035464,       0.2239487156030801
TATAMOTORS, 2023-03-13 09:30:00, 299.6 , 301.0214285714286 , 296.40178571428567, 2023-03-13 10:30:00, 296.40178571428567, W      , 3.198214285714357   , 2023-03-13 09:25:00, 0.23726065288409182,       0.16547727508827614
TATAMOTORS, 2023-03-13 11:25:00, 296.55, 297.81428571428575, 293.70535714285717, 2023-03-13 12:30:00, 293.70535714285717, W      , 2.844642857142844   , 2023-03-13 11:20:00, 0.2131656911626568 ,       0.2285159442299362
TATAMOTORS, 2023-03-13 14:10:00, 292.2 , 293.2285714285714 , 289.8857142857143 , 2023-03-13 14:30:00, 289.8857142857143 , W      , 2.3142857142856883  , 2023-03-13 14:05:00, 0.17600469345849196,       0.1990096375192886
TATAMOTORS, 2023-03-14 10:15:00, 289.95, 292.6428571428571 , 283.8910714285714 , 2023-03-14 15:00:00, 286.95            , EOD+   , 3.0                 , 2023-03-14 10:10:00, 0.46436577735077256,       0.29332326060110503
TATAMOTORS, 2023-03-15 11:00:00, 287.95, 289.2             , 285.13750000000005, 2023-03-15 14:45:00, 285.13750000000005, W      , 2.812499999999943   , 2023-03-15 10:55:00, 0.2170138888888861 ,       0.2695912107782193
TATAMOTORS, 2023-03-17 10:25:00, 288.15, 290.1785714285714 , 283.58571428571423, 2023-03-17 15:00:00, 289.1             , EOD-   , -0.9500000000000455 , 2023-03-17 10:20:00, 0.35187709081898266,       0.2873943448678218
TATAMOTORS, 2023-03-20 11:10:00, 281.45, 282.84285714285716, 278.31607142857143, 2023-03-20 15:00:00, 282.05            , EOD-   , -0.6000000000000227 , 2023-03-20 11:05:00, 0.2474430880897394 ,       0.29773916680559337
TATAMOTORS, 2023-03-21 10:00:00, 282.2 , 284.02142857142854, 278.1017857142857 , 2023-03-21 13:15:00, 284.02142857142854, L      , -1.8214285714285552 , 2023-03-21 09:55:00, 0.3227194492254748 ,       0.23077449605154593
TATAMOTORS, 2023-03-22 10:30:00, 286.05, 287.25714285714287, 283.3339285714286 , 2023-03-22 15:00:00, 286.4             , EOD-   , -0.3499999999999659 , 2023-03-22 10:25:00, 0.21100207256473613,       0.1962378069342698
TATAMOTORS, 2023-03-23 12:20:00, 289.95, 290.8285714285714 , 287.9732142857143 , 2023-03-23 12:35:00, 290.8285714285714 , L      , -0.8785714285714334 , 2023-03-23 12:15:00, 0.15155622366248356,       0.21602217577112995
TATAMOTORS, 2023-03-23 13:00:00, 290.1 , 290.9071428571429 , 288.2839285714286 , 2023-03-23 14:40:00, 288.2839285714286 , W      , 1.8160714285714334  , 2023-03-23 12:55:00, 0.13911459102772386,       0.20758148964337786
TATAMOTORS, 2023-03-24 09:45:00, 287.9 , 289.4             , 284.525           , 2023-03-24 12:15:00, 289.4             , L      , -1.5                , 2023-03-24 09:40:00, 0.2604618857440513 ,       0.1571370544172943
TATAMOTORS, 2023-03-27 09:45:00, 286.3 , 287.9357142857143 , 282.6196428571429 , 2023-03-27 14:10:00, 282.6196428571429 , W      , 3.680357142857133   , 2023-03-27 09:40:00, 0.2856145077203234 ,       0.20278448086842477
TATAMOTORS, 2023-03-27 14:20:00, 283.0 , 283.8857142857143 , 281.00714285714287, 2023-03-27 14:20:00, 283.8857142857143 , L      , -0.8857142857143003 , 2023-03-27 14:15:00, 0.15643134682343413,       0.14699557411190714
TATAMOTORS, 2023-03-28 09:25:00, 282.3 , 283.74285714285713, 279.05357142857144, 2023-03-28 10:40:00, 279.05357142857144, W      , 3.2464285714285666  , 2023-03-28 09:20:00, 0.2554633751517596 ,       0.16419073138375756
TATAMOTORS, 2023-03-28 12:25:00, 279.2 , 280.3642857142857 , 276.5803571428571 , 2023-03-28 15:00:00, 277.5             , EOD+   , 1.6999999999999886  , 2023-03-28 12:20:00, 0.208466555825554  ,       0.2763141285743826
TATAMOTORS, 2023-03-29 11:25:00, 279.55, 280.59285714285716, 277.2035714285715 , 2023-03-29 14:00:00, 280.59285714285716, L      , -1.0428571428571445 , 2023-03-29 11:20:00, 0.1864575617481009 ,       0.24304820296922097
TATAMOTORS, 2023-03-31 11:10:00, 285.85, 287.79285714285714, 281.47857142857146, 2023-03-31 12:20:00, 287.79285714285714, L      , -1.9428571428571217 , 2023-03-31 11:05:00, 0.3398385766760794 ,       0.30128586250002
TATAMOTORS, 2023-04-03 10:20:00, 290.05, 291.87142857142857, 285.95178571428573, 2023-04-03 14:50:00, 291.87142857142857, L      , -1.8214285714285552 , 2023-04-03 10:15:00, 0.31398527347501803,       0.21607443557853845
TATAMOTORS, 2023-04-05 11:10:00, 292.3 , 293.51428571428573, 289.5678571428571 , 2023-04-05 12:15:00, 293.51428571428573, L      , -1.2142857142857224 , 2023-04-05 11:05:00, 0.2077122330286901 ,       0.21133977449880065
TATAMOTORS, 2023-04-05 14:40:00, 294.35, 295.40000000000003, 291.98750000000007, 2023-04-05 15:00:00, 293.9             , EOD+   , 0.4500000000000455  , 2023-04-05 14:35:00, 0.17841971112998928,       0.16140379844505157
TATAMOTORS, 2023-04-06 09:20:00, 292.8 , 293.87142857142857, 290.38928571428573, 2023-04-06 10:05:00, 293.87142857142857, L      , -1.0714285714285552 , 2023-04-06 09:15:00, 0.18296252927400608,       0.15389817602838776
TATAMOTORS, 2023-04-06 14:45:00, 300.75, 301.8142857142857 , 298.35535714285714, 2023-04-06 14:50:00, 301.8142857142857 , L      , -1.0642857142856883 , 2023-04-06 14:40:00, 0.17690919452887374,       0.20159968043755377
TATAMOTORS, 2023-04-10 13:50:00, 317.25, 318.6642857142857 , 314.0678571428572 , 2023-04-10 14:45:00, 318.6642857142857 , L      , -1.414285714285711  , 2023-04-10 13:45:00, 0.22293280490001752,       0.24420549380284684
TATAMOTORS, 2023-04-11 09:25:00, 317.05, 318.95714285714286, 312.75892857142856, 2023-04-11 10:05:00, 318.95714285714286, L      , -1.9071428571428442 , 2023-04-11 09:20:00, 0.30076373713024135,       0.2227789020649679
TATAMOTORS, 2023-04-11 10:50:00, 317.4 , 318.8214285714286 , 314.2017857142856 , 2023-04-11 12:00:00, 314.2017857142856 , W      , 3.198214285714357   , 2023-04-11 10:45:00, 0.2239175443334295 ,       0.28074719768654666
TATAMOTORS, 2023-04-11 12:35:00, 315.15, 316.5571428571428 , 311.9839285714285 , 2023-04-11 15:00:00, 315.4             , EOD-   , -0.25               , 2023-04-11 12:30:00, 0.22317888297269792,       0.24812340092457216
TATAMOTORS, 2023-04-12 13:00:00, 319.4 , 320.29999999999995, 317.375           , 2023-04-12 13:15:00, 320.29999999999995, L      , -0.8999999999999773 , 2023-04-12 12:55:00, 0.1408891671884761 ,       0.23369060112322929
TATAMOTORS, 2023-04-12 14:30:00, 319.9 , 320.8142857142857 , 317.8428571428571 , 2023-04-12 15:00:00, 319.7             , EOD+   , 0.19999999999998863 , 2023-04-12 14:25:00, 0.1429017996695416 ,       0.1864573276041612
TATAMOTORS, 2023-04-13 12:25:00, 321.45, 322.40714285714284, 319.2964285714285 , 2023-04-13 12:45:00, 322.40714285714284, L      , -0.9571428571428555 , 2023-04-13 12:20:00, 0.14890212463330177,       0.20789742312823786
TATAMOTORS, 2023-04-13 14:05:00, 323.05, 324.37857142857143, 320.0607142857143 , 2023-04-13 15:00:00, 323.4             , EOD-   , -0.3499999999999659 , 2023-04-13 14:00:00, 0.20566121185316005,       0.19075892271022304
TATAMOTORS, 2023-04-17 09:45:00, 323.1 , 325.0857142857143 , 318.6321428571429 , 2023-04-17 12:35:00, 325.0857142857143 , L      , -1.9857142857142662 , 2023-04-17 09:40:00, 0.30729097581464965,       0.2152199862732651
TATAMOTORS, 2023-04-17 14:30:00, 324.1 , 324.97142857142865, 322.1392857142857 , 2023-04-17 15:00:00, 324.5             , EOD-   , -0.39999999999997726, 2023-04-17 14:25:00, 0.1344174874947708 ,       0.15087510317712105
TATAMOTORS, 2023-04-18 11:45:00, 326.65, 327.6714285714286 , 324.35178571428565, 2023-04-18 12:10:00, 327.6714285714286 , L      , -1.0214285714286007 , 2023-04-18 11:40:00, 0.15630123510766403,       0.25072811174333876
TATAMOTORS, 2023-04-18 13:10:00, 326.6 , 327.4142857142857 , 324.76785714285717, 2023-04-18 13:40:00, 324.76785714285717, W      , 1.8321428571428555  , 2023-04-18 13:05:00, 0.12462285189557892,       0.2173882545415545
TATAMOTORS, 2023-04-19 09:35:00, 325.3 , 327.01428571428573, 321.4428571428571 , 2023-04-19 10:30:00, 327.01428571428573, L      , -1.7142857142857224 , 2023-04-19 09:30:00, 0.26349303939221064,       0.1965163966451283
TATAMOTORS, 2023-04-19 11:45:00, 326.4 , 327.35            , 324.26249999999993, 2023-04-19 13:40:00, 324.26249999999993, W      , 2.1375000000000455  , 2023-04-19 11:40:00, 0.14552696078431698,       0.21250847024128655
TATAMOTORS, 2023-04-21 10:15:00, 324.6 , 326.97857142857146, 319.2482142857143 , 2023-04-21 15:00:00, 324.6             , EOD-   , 0.0                 , 2023-04-21 10:10:00, 0.3663850013203058 ,       0.2176944034996985
TATAMOTORS, 2023-04-25 09:25:00, 326.75, 327.97857142857146, 323.98571428571427, 2023-04-25 15:00:00, 326.45            , EOD+   , 0.30000000000001137 , 2023-04-25 09:20:00, 0.18799868838124434,       0.1399782089687987
TATAMOTORS, 2023-04-26 11:00:00, 327.55, 328.62857142857143, 325.12321428571425, 2023-04-26 11:30:00, 328.62857142857143, L      , -1.078571428571422  , 2023-04-26 10:55:00, 0.1647176891526326 ,       0.17407857225900217
TATAMOTORS, 2023-04-26 13:25:00, 329.1 , 329.9642857142857 , 327.15535714285716, 2023-04-26 14:00:00, 329.9642857142857 , L      , -0.8642857142856997 , 2023-04-26 13:20:00, 0.13131050049919718,       0.1664393039844932
TATAMOTORS, 2023-04-26 14:25:00, 329.25, 329.9642857142857 , 327.64285714285717, 2023-04-26 15:00:00, 329.05            , EOD+   , 0.19999999999998863 , 2023-04-26 14:20:00, 0.10847163466753322,       0.14149671594760807
TATAMOTORS, 2023-04-27 09:35:00, 328.95, 329.9714285714286 , 326.65178571428567, 2023-04-27 09:35:00, 329.9714285714286 , L      , -1.0214285714286007 , 2023-04-27 09:30:00, 0.15525590080993837,       0.12326857797815609
TATAMOTORS, 2023-04-27 12:20:00, 330.6 , 331.45714285714286, 328.67142857142863, 2023-04-27 13:15:00, 331.45714285714286, L      , -0.8571428571428328 , 2023-04-27 12:15:00, 0.12963443090484464,       0.16775702714325622
TATAMOTORS, 2023-04-28 09:35:00, 330.2 , 331.35            , 327.61249999999995, 2023-04-28 10:05:00, 331.35            , L      , -1.150000000000034  , 2023-04-28 09:30:00, 0.17413688673531463,       0.10665934856493935
TATAMOTORS, 2023-04-28 12:40:00, 334.9 , 335.8             , 332.87499999999994, 2023-04-28 14:20:00, 332.87499999999994, W      , 2.025000000000034   , 2023-04-28 12:35:00, 0.134368468199464  ,       0.20798658526028468
TATAMOTORS, 2023-05-02 09:20:00, 331.15, 332.6928571428571 , 327.6785714285714 , 2023-05-02 09:45:00, 327.6785714285714 , W      , 3.4714285714285893  , 2023-05-02 09:15:00, 0.23295442289855725,       0.13316309555447056
TATAMOTORS, 2023-05-02 11:40:00, 329.45, 330.5285714285714 , 327.0232142857143 , 2023-05-02 12:35:00, 330.5285714285714 , L      , -1.078571428571422  , 2023-05-02 11:35:00, 0.16371758175036766,       0.24058744691960685
TATAMOTORS, 2023-05-02 13:45:00, 330.2 , 331.1285714285714 , 328.1107142857143 , 2023-05-02 14:05:00, 331.1285714285714 , L      , -0.928571428571388  , 2023-05-02 13:40:00, 0.14060742407198853,       0.16616824802712485
TATAMOTORS, 2023-05-02 14:50:00, 330.65, 331.72142857142853, 328.2392857142857 , 2023-05-02 15:00:00, 329.75            , EOD+   , 0.8999999999999773  , 2023-05-02 14:45:00, 0.1620430386310604 ,       0.13635037765284302
TATAMOTORS, 2023-05-03 10:15:00, 330.95, 332.8285714285714 , 326.7232142857143 , 2023-05-03 14:55:00, 332.8285714285714 , L      , -1.8785714285714334 , 2023-05-03 10:10:00, 0.28368641325452026,       0.18856762868930455
TATAMOTORS, 2023-05-04 09:55:00, 332.35, 334.25714285714287, 328.0589285714286 , 2023-05-04 15:00:00, 331.1             , EOD+   , 1.25                , 2023-05-04 09:50:00, 0.2867883995703525 ,       0.17972072101329573
TATAMOTORS, 2023-05-05 13:55:00, 330.15, 331.1428571428571 , 327.9160714285714 , 2023-05-05 14:20:00, 331.1428571428571 , L      , -0.9928571428571331 , 2023-05-05 13:50:00, 0.1503190223856371 ,       0.1505569133765112
TATAMOTORS, 2023-05-08 14:40:00, 342.85, 344.16428571428577, 339.8928571428571 , 2023-05-08 15:00:00, 342.55            , EOD+   , 0.30000000000001137 , 2023-05-08 14:35:00, 0.19167065980541476,       0.2403382908480492
TATAMOTORS, 2023-05-09 12:45:00, 349.05, 350.27857142857147, 346.2857142857143 , 2023-05-09 15:00:00, 347.15            , EOD+   , 1.900000000000034   , 2023-05-09 12:40:00, 0.17598788548509264,       0.270476006677474
