symbol,entry_dt,entry,sl,tp,exit_dt,exit_price,outcome,pnl,atr_pct_rollmean40,rsi14_rollmean40,macd_pct_rollmean40,ema100_rel_pos_rollmean40,hma100_rel_pos_rollmean40,vwap_rel_pos_rollmean40,win
TATAMOTORS,2015-03-25 12:40:00,370.7,373.00714285714287,365.50892857142856,2015-03-25 14:15:00,373.00714285714287,L,-2.3071428571428783,0.3272118438633526,46.575037035305705,-0.07663826242883896,-0.5844264758687279,0.08598611348328147,-0.23855923926782013,0
TATAMOTORS,2015-03-26 12:00:00,368.8,369.98571428571427,366.13214285714287,2015-03-26 12:45:00,369.98571428571427,L,-1.1857142857142549,0.2960112353772195,47.591331449069955,-0.08619821072236436,-0.5897484259700333,-0.12636984931923417,0.35391849416197646,0
TATAMOTORS,2015-03-26 13:45:00,368.5,370.5571428571429,363.87142857142857,2015-03-26 15:00:00,365.3,EOD+,3.1999999999999886,0.21249780984911332,49.28722649927663,-0.040265090585470814,-0.4118622460511262,0.12062917009843739,0.3163829431504923,1
TATAMOTORS,2015-03-27 13:15:00,362.85,365.45000000000005,357.0,2015-03-27 13:35:00,365.45000000000005,L,-2.6000000000000227,0.3632514215176771,48.74879316241074,-0.005927841272044006,-0.46396126631343815,0.3183033071977383,0.27216920273085027,0
TATAMOTORS,2015-04-01 10:05:00,379.1,381.7357142857143,373.1696428571429,2015-04-01 12:45:00,381.7357142857143,L,-2.6357142857143003,0.3119320485720549,56.712906992837745,0.13482539658852993,1.2635245723835087,-0.43753800944925975,0.6331043861951011,0
TATAMOTORS,2015-04-06 11:30:00,392.25,394.0571428571429,388.18392857142857,2015-04-06 13:55:00,394.0571428571429,L,-1.8071428571428783,0.35453519716385357,68.47712362340835,0.4011472338307843,1.9653669094837567,0.5482370622088023,0.6004956028040778,0
TATAMOTORS,2015-04-07 09:20:00,391.7,393.5857142857143,387.45714285714286,2015-04-07 10:45:00,387.45714285714286,W,4.242857142857133,0.17027750513694823,53.71887741788019,0.056824956347413004,0.9896650236637035,-0.4263863991155734,0.21528029796467751,1
TATAMOTORS,2015-04-08 13:15:00,390.1,391.35,387.2875,2015-04-08 14:05:00,387.2875,W,2.8125,0.23122899162474964,58.984401885070795,0.21137963192682568,0.6897978032282088,0.16844171539929237,0.19423536164890196,1
TATAMOTORS,2015-04-09 10:40:00,386.1,388.3285714285715,381.0857142857143,2015-04-09 12:20:00,381.0857142857143,W,5.014285714285734,0.30067091346957076,39.60252937688954,-0.1332810481042484,-0.28575340156859375,-0.45272668920496334,-0.31482475557382134,1
TATAMOTORS,2015-04-09 14:00:00,381.45,383.3142857142857,377.2553571428572,2015-04-09 14:20:00,383.3142857142857,L,-1.8642857142856997,0.218545366295547,36.85527105446478,-0.19925368121869974,-0.9073144706503664,-0.14417439327175546,-0.6309006970060272,0
TATAMOTORS,2015-04-10 09:25:00,383.75,386.1928571428572,378.2535714285714,2015-04-10 11:40:00,386.1928571428572,L,-2.4428571428571786,0.25965163938527425,50.6223206878195,-0.04633828816420271,-0.5053528756358914,0.3974123761021745,-0.24913081592358566,0
TATAMOTORS,2015-04-10 14:55:00,389.0,391.37857142857143,383.6482142857143,2015-04-10 15:00:00,387.95,EOD+,1.0500000000000114,0.2571436511276059,61.52950339563065,0.20282422717609755,0.6955802792188515,0.3991063407544569,0.7353566300709193,1
TATAMOTORS,2015-04-13 11:00:00,382.0,383.5214285714286,378.5767857142857,2015-04-13 12:15:00,383.5214285714286,L,-1.5214285714286007,0.28827741786776884,43.608486302244735,-0.10208064325423975,-0.1336658189247059,-0.6513101859722779,0.14625288445563883,0
TATAMOTORS,2015-04-13 13:50:00,382.75,383.95714285714286,380.03392857142853,2015-04-13 15:00:00,383.15,EOD-,-0.39999999999997726,0.19969748898088457,47.10841459053897,-0.1212520465793027,-0.5236000524831511,0.11334979050394078,-0.037842085267884296,0
TATAMOTORS,2015-04-15 12:10:00,374.55,375.81428571428575,371.70535714285717,2015-04-15 12:55:00,375.81428571428575,L,-1.2642857142857338,0.2498961418004071,33.28296196807148,-0.3326637038975365,-1.4315359586670484,-0.6431759688132515,-0.3183025721555213,0
TATAMOTORS,2015-04-15 14:20:00,375.15,376.37142857142857,372.4017857142857,2015-04-15 15:00:00,373.5,EOD+,1.6499999999999773,0.1632136591345936,45.62126326445454,-0.11581868224664948,-1.003761097244614,0.4090611627614636,-0.1805955000725285,1
TATAMOTORS,2015-04-16 11:20:00,375.65,377.2071428571428,372.1464285714286,2015-04-16 12:40:00,372.1464285714286,W,3.5035714285713766,0.2571780249085242,48.66326881253035,0.023438492662384354,-0.3839170233348956,0.21827990281212065,-0.19163801791486013,1
TATAMOTORS,2015-04-16 14:05:00,370.7,373.1928571428571,365.0910714285714,2015-04-16 15:00:00,371.4,EOD-,-0.6999999999999886,0.25324654073335756,40.171585109584186,-0.12791603838742946,-0.6571665188523125,-0.46445914722582887,-0.6546640310701553,0
TATAMOTORS,2015-04-17 10:00:00,372.05,375.05,365.3,2015-04-17 12:20:00,375.05,L,-3.0,0.3386943803653634,43.2857109200416,-0.15548106962048902,-0.8019023967855272,-0.12392045731837627,-0.7876817822988303,0
TATAMOTORS,2015-04-17 13:45:00,373.05,374.76428571428573,369.1928571428571,2015-04-17 14:50:00,369.1928571428571,W,3.8571428571428896,0.2512759546792048,53.545415474026825,0.04800285523176059,-0.0795924683022963,0.22064660516079865,0.07296854491500929,1
TATAMOTORS,2015-04-20 09:35:00,369.5,372.3571428571429,363.07142857142856,2015-04-20 10:15:00,363.07142857142856,W,6.428571428571445,0.2754013180617322,44.153227387383,-0.05767174122571794,-0.3211586032516259,-0.313031245087483,-0.16318010164074787,1
TATAMOTORS,2015-04-20 11:40:00,362.45,363.93571428571425,359.10714285714283,2015-04-20 11:45:00,363.93571428571425,L,-1.4857142857142662,0.35932248400744754,31.76622270538989,-0.3895935716026383,-1.4856931439018102,-0.8497121066758118,-0.6535326715457813,0
TATAMOTORS,2015-04-20 12:30:00,363.1,364.67857142857144,359.54821428571427,2015-04-20 12:35:00,364.67857142857144,L,-1.578571428571422,0.33083554491186173,36.3434610415932,-0.36275998600614623,-1.5470753396980375,-0.4570236703434702,-0.4742095609916447,0
TATAMOTORS,2015-04-20 13:15:00,363.7,365.50714285714287,359.6339285714285,2015-04-20 14:55:00,365.50714285714287,L,-1.8071428571428783,0.2981152053878472,40.1291296317611,-0.2982471591120238,-1.4848902467362235,-0.07474655659541965,-0.3485753945352644,0
TATAMOTORS,2015-04-21 10:10:00,366.85,370.2214285714286,359.26428571428573,2015-04-21 11:05:00,370.2214285714286,L,-3.3714285714285666,0.34250064893082943,54.43095475788177,0.10576554380525169,-0.20937229563305335,0.6405540413139219,0.1453780336538713,0
TATAMOTORS,2015-04-21 11:45:00,368.05,370.08571428571435,363.4696428571428,2015-04-21 14:05:00,363.4696428571428,W,4.580357142857224,0.3739538536754975,57.64625956436049,0.17301747082386199,0.31521383548737913,0.40297562056745634,0.17543918717565066,1
TATAMOTORS,2015-04-21 14:35:00,364.55,366.3,360.6125,2015-04-21 15:00:00,364.85,EOD-,-0.30000000000001137,0.2501561209295543,42.210136957288526,-0.06352957919450207,-0.161901684660849,-0.5246965504190997,-0.43097630315501256,0
TATAMOTORS,2015-04-22 09:25:00,363.75,367.40714285714284,355.5214285714286,2015-04-22 13:30:00,355.5214285714286,W,8.2285714285714,0.2707769631341367,39.057203303793756,-0.15088938213911712,-0.45072490187946795,-0.5260420591804535,-0.6000561685483017,1
TATAMOTORS,2015-04-23 10:25:00,361.1,363.1714285714286,356.43928571428575,2015-04-23 12:20:00,356.43928571428575,W,4.660714285714278,0.366227389639369,50.62071142078029,-0.03501281881200614,-0.6723939912289703,0.4981755377950914,-0.420567365240245,1
TATAMOTORS,2015-04-24 10:45:00,351.8,354.04285714285714,346.7535714285715,2015-04-24 11:50:00,354.04285714285714,L,-2.242857142857133,0.3394745711911543,42.98590582411416,-0.17913451946889403,-1.0396554844804875,0.05268062932542246,-0.6846113466259063,0
TATAMOTORS,2015-04-24 12:35:00,353.25,355.15,348.975,2015-04-24 12:50:00,355.15,L,-1.8999999999999773,0.3161622121433178,50.120308979677304,-0.030291372949672796,-0.6274342631019592,0.3893038013620668,-0.10232902907211872,0
TATAMOTORS,2015-04-24 14:55:00,356.45,358.75,351.275,2015-04-24 15:00:00,355.95,EOD+,0.5,0.2853276503133486,57.74264565315858,0.13186271172956304,0.13413302576255082,0.4256814324866299,0.39992232324673294,1
TATAMOTORS,2015-04-27 10:30:00,356.65,358.62142857142857,352.2142857142857,2015-04-27 11:30:00,358.62142857142857,L,-1.9714285714285893,0.33636201576311464,55.72390034555409,0.14268057559431763,0.4075568538398656,0.1279898487476457,0.24458088715553913,0
TATAMOTORS,2015-04-27 13:20:00,357.35,359.1928571428572,353.2035714285714,2015-04-27 13:45:00,359.1928571428572,L,-1.8428571428571558,0.28806729519554475,51.407492415004086,0.05145817773137144,0.30878577278456376,-0.15544607612004305,-0.07711541678769794,0
TATAMOTORS,2015-04-27 14:30:00,356.35,358.9,350.61250000000007,2015-04-27 15:00:00,355.55,EOD+,0.8000000000000114,0.2858427446732936,52.994333999877725,0.04570025688321067,0.3456431533280572,-0.03122732636473949,0.07150124043429591,1
TATAMOTORS,2015-04-28 11:35:00,363.2,364.60714285714283,360.03392857142853,2015-04-28 14:45:00,364.60714285714283,L,-1.4071428571428442,0.3391125603208004,58.92140652346933,0.17491644703666392,0.7491365342956111,0.4654870657059417,0.31666863502095877,0
TATAMOTORS,2015-04-29 12:35:00,356.9,357.85714285714283,354.74642857142857,2015-04-29 12:50:00,357.85714285714283,L,-0.9571428571428555,0.2773830961232314,36.087605680556884,-0.2590025871901191,-0.6723051348739575,-0.6599766553203501,-0.44512175242188434,0
TATAMOTORS,2015-04-30 12:10:00,355.35,357.0571428571429,351.50892857142856,2015-04-30 13:05:00,351.50892857142856,W,3.8410714285714675,0.29038830028704193,43.16759936899956,-0.13365014783407111,-0.6403043915284146,-0.24495682057882648,-0.0070205782121856046,1
TATAMOTORS,2015-04-30 14:05:00,352.05,354.0571428571429,347.53392857142853,2015-04-30 15:00:00,352.65,EOD-,-0.5999999999999659,0.24404906626393505,36.55654310006802,-0.17629813868837257,-0.907586203795853,-0.27626536343479796,-0.4475337817277157,0
TATAMOTORS,2015-05-04 11:50:00,344.6,346.0785714285714,341.27321428571435,2015-05-04 13:10:00,346.0785714285714,L,-1.4785714285713993,0.36871338639431595,38.89551945342056,-0.2665030849647096,-1.438125029881446,-0.2940148013052616,-0.7785236289182595,0
TATAMOTORS,2015-05-04 14:45:00,346.2,347.5785714285714,343.0982142857142,2015-05-04 15:00:00,346.95,EOD-,-0.75,0.1869740274926879,47.74019477722132,-0.12056647967822476,-1.1509169875507868,0.407183830496087,-0.49458025042388015,0
TATAMOTORS,2015-05-06 11:05:00,344.65,347.60714285714283,337.9964285714285,2015-05-06 14:05:00,347.60714285714283,L,-2.9571428571428555,0.3575497251662363,39.094277659066606,-0.2633085946963913,-0.7551186088096774,-0.6840996767195751,-0.36537217609612804,0
TATAMOTORS,2015-05-06 14:30:00,345.3,347.47857142857146,340.3982142857143,2015-05-06 15:00:00,343.2,EOD+,2.1000000000000227,0.2988553184293187,50.23328373859066,-0.07471483630106476,-0.7230061201879421,0.5189034441793974,-0.023452213877832834,1
TATAMOTORS,2015-05-07 09:55:00,341.75,345.62857142857143,333.02321428571435,2015-05-07 10:30:00,345.62857142857143,L,-3.8785714285714334,0.34003867164991564,48.01486896665692,-0.05918416552696554,-0.6900571824638421,0.17504774932302095,0.040834633242819864,0
TATAMOTORS,2015-05-07 13:25:00,341.85,344.6071428571429,335.6464285714286,2015-05-07 14:30:00,335.6464285714286,W,6.203571428571422,0.3729750011628937,50.04027408026028,-0.02311824015025913,-0.4261670202212445,0.2145760197560099,0.2824016078165631,1
TATAMOTORS,2015-05-08 14:25:00,353.75,355.7428571428572,349.26607142857137,2015-05-08 15:00:00,352.95,EOD+,0.8000000000000114,0.26197803377938617,65.5952799839215,0.4116215365471378,1.8735778719654363,0.13989014859384238,1.0127911731416428,1
TATAMOTORS,2015-05-14 10:30:00,354.55,356.5,350.1625,2015-05-14 15:00:00,354.9,EOD-,-0.3499999999999659,0.3602794478241454,55.01068424806031,0.09301590336406221,-0.005175587775953495,0.6055992040343715,0.3768299111100052,0
TATAMOTORS,2015-05-15 10:55:00,358.1,360.0857142857143,353.63214285714287,2015-05-15 15:00:00,357.35,EOD+,0.75,0.2965367173500632,61.156664953190344,0.18964850610484166,0.526815224303619,0.583046352654489,0.20333674261516724,1
TATAMOTORS,2015-05-18 12:20:00,352.75,354.32142857142856,349.2142857142857,2015-05-18 12:55:00,354.32142857142856,L,-1.5714285714285552,0.305632708002439,42.21616087552401,-0.17062554723465845,-0.4545493791186096,-0.47113621880913226,-0.5105442436622687,0
TATAMOTORS,2015-05-19 09:25:00,356.1,358.29285714285714,351.16607142857146,2015-05-19 14:40:00,351.16607142857146,W,4.933928571428567,0.1806881523671448,60.071553255515354,0.06056308302426233,-0.0619678918008057,0.6450200683853103,0.22716928058249247,1
TATAMOTORS,2015-05-20 10:35:00,352.0,353.4285714285714,348.78571428571433,2015-05-20 12:10:00,348.78571428571433,W,3.2142857142856656,0.2390546403763611,39.97426028778705,-0.14600342010769163,-0.6037548678961879,-0.2705959441746381,-0.381713981193321,1
TATAMOTORS,2015-05-21 11:40:00,350.95,351.31428571428575,350.13035714285706,2015-05-21 12:15:00,351.31428571428575,L,-0.3642857142857565,0.19392314643778685,56.15591786643349,0.09212727648158972,-0.06505899336472834,0.4755755790977629,-0.04454685076817539,0
TATAMOTORS,2015-05-21 14:35:00,351.65,352.4785714285714,349.7857142857143,2015-05-21 15:00:00,351.45,EOD+,0.19999999999998863,0.07450314656564028,58.30055766365141,0.06182036251129426,0.202063925916865,-0.04989716329979002,0.12837210097095914,1
TATAMOTORS,2015-05-22 12:35:00,354.35,355.22857142857146,352.37321428571437,2015-05-22 15:00:00,354.15,EOD+,0.20000000000004547,0.17860794196200835,59.08067966681099,0.12546255559632497,0.5966278250953793,0.165717890979346,0.17552052041636887,1
TATAMOTORS,2015-05-25 13:50:00,350.95,352.20714285714286,348.12142857142857,2015-05-25 15:00:00,349.75,EOD+,1.1999999999999886,0.13373521522736248,47.08583148821394,-0.05075093991060775,-0.3306176421827685,0.20866923684722488,0.07796782405410449,1
TATAMOTORS,2015-05-26 14:20:00,342.2,344.1142857142857,337.8928571428571,2015-05-26 15:00:00,341.85,EOD+,0.3499999999999659,0.2733649819227625,46.67758466009392,-0.11168744925999619,-1.0670530324367027,0.4731776365594576,-0.0477250165108637,1
