symbol,entry_dt,entry,sl,tp,exit_dt,exit_price,outcome,pnl,zpnl
TATAMOTORS,2020-01-01 12:25:00,127.25,126.64285714285714,128.91964285714286,2020-01-01 15:00:00,127.15,EOD-,-0.09999999999999432,-0.2317429363999943
TATAMOTORS,2020-01-03 10:15:00,133.2,131.78571428571428,137.08928571428572,2020-01-03 11:45:00,131.78571428571428,L,-1.414285714285711,-1.551348741342854
TATAMOTORS,2020-01-03 12:55:00,132.1,131.24285714285713,134.45714285714286,2020-01-03 14:05:00,131.24285714285713,L,-0.8571428571428612,-0.9934238457714326
TATAMOTORS,2020-01-07 14:20:00,126.45,125.64285714285714,128.66964285714286,2020-01-07 15:00:00,126.9,EOD+,0.45000000000000284,0.31873293990000284
TATAMOTORS,2020-01-08 13:15:00,125.3,124.66428571428571,127.0482142857143,2020-01-08 15:00:00,125.75,EOD+,0.45000000000000284,0.31992412370000284
TATAMOTORS,2020-01-09 11:45:00,129.9,129.1642857142857,131.9232142857143,2020-01-09 14:40:00,131.9232142857143,W,2.023214285714289,1.887364605132146
TATAMOTORS,2020-01-10 09:55:00,132.05,130.74285714285716,135.64464285714286,2020-01-10 15:00:00,132.35,EOD+,0.29999999999998295,0.16302860359998295
TATAMOTORS,2020-01-13 12:25:00,133.0,132.27857142857144,134.98392857142855,2020-01-13 15:00:00,133.4,EOD+,0.4000000000000057,0.26198044160000566
TATAMOTORS,2020-01-14 09:20:00,134.05,132.77857142857144,137.54642857142855,2020-01-14 15:00:00,135.45,EOD+,1.3999999999999773,1.2602514329999772
TATAMOTORS,2020-01-15 10:25:00,134.4,133.43571428571428,137.0517857142857,2020-01-15 13:00:00,137.0517857142857,W,2.651785714285694,2.510871710217837
TATAMOTORS,2020-01-15 14:20:00,137.5,136.38571428571427,140.56428571428572,2020-01-15 15:00:00,137.95,EOD+,0.44999999999998863,0.30728721729998865
TATAMOTORS,2020-01-16 13:55:00,137.55,136.84285714285716,139.49464285714288,2020-01-16 14:10:00,136.84285714285716,L,-0.7071428571428555,-0.8491652320714269
TATAMOTORS,2020-01-17 09:30:00,136.55,135.55,139.3,2020-01-17 15:00:00,136.3,EOD-,-0.25,-0.3912797771
TATAMOTORS,2020-01-20 10:05:00,136.75,135.24285714285713,140.89464285714288,2020-01-20 10:35:00,135.24285714285713,L,-1.5071428571428669,-1.6478234576714383
TATAMOTORS,2020-01-20 11:40:00,136.0,134.9857142857143,138.7892857142857,2020-01-20 12:10:00,134.9857142857143,L,-1.0142857142857054,-1.154505577342848
TATAMOTORS,2020-01-20 13:25:00,135.0,134.12142857142857,137.41607142857143,2020-01-20 15:00:00,134.65,EOD-,-0.3499999999999943,-0.4896101278999943
TATAMOTORS,2020-01-21 10:20:00,134.6,133.7,137.075,2020-01-21 10:35:00,133.7,L,-0.9000000000000057,-1.0388430298000055
TATAMOTORS,2020-01-21 12:10:00,133.5,132.87857142857143,135.20892857142857,2020-01-21 12:15:00,132.87857142857143,L,-0.6214285714285666,-0.7593108854142808
TATAMOTORS,2020-01-21 12:30:00,133.1,132.56428571428572,134.57321428571427,2020-01-21 13:55:00,132.56428571428572,L,-0.5357142857142776,-0.6732372525571347
TATAMOTORS,2020-01-21 14:55:00,132.8,132.15,134.5875,2020-01-21 15:00:00,132.8,EOD-,0.0,-0.1375558336
TATAMOTORS,2020-01-22 11:30:00,128.6,127.71428571428571,131.03571428571428,2020-01-22 12:05:00,127.71428571428571,L,-0.8857142857142861,-1.0183516064571432
TATAMOTORS,2020-01-22 13:25:00,127.7,127.01428571428572,129.5857142857143,2020-01-22 15:00:00,128.1,EOD+,0.3999999999999915,0.2674702451999915
TATAMOTORS,2020-01-23 09:20:00,128.25,127.34285714285714,130.74464285714288,2020-01-23 09:25:00,127.34285714285714,L,-0.9071428571428584,-1.0394038992714298
TATAMOTORS,2020-01-23 10:00:00,128.0,126.82142857142857,131.24107142857142,2020-01-23 15:00:00,129.95,EOD+,1.9499999999999886,1.8161653222999887
