date,r,p
2017-03-22,-0.1500269177029139,0.01715973311432583
2017-03-23,-0.15086323675511884,0.01654317452577806
2017-03-24,-0.14577607461324696,0.020613019118161893
2017-03-27,-0.14571620518349962,0.020665672309076084
2017-03-28,-0.14472241290005122,0.021556857819803526
2017-03-29,-0.14498304883762447,0.021319972547193478
2017-03-30,-0.14990261822088125,0.017253059972308357
2017-03-31,-0.1574856073751973,0.012306995404210956
2017-04-03,-0.1544724177816632,0.014098891427483547
2017-04-05,-0.15433204559343436,0.014187680502803009
2017-04-06,-0.15468015596422477,0.01396838606120816
2017-04-07,-0.15539030780158608,0.013530224827888383
2017-04-10,-0.14823038914956144,0.018552295001916706
2017-04-12,-0.14560115082600916,0.02076718612098847
2017-04-13,-0.14505442781159597,0.02125549243241738
2017-04-17,-0.1489305085923335,0.017998329299037778
2017-04-18,-0.14899565561130418,0.017947522100252578
2017-04-19,-0.15486404357316716,0.013853749736126365
2017-04-20,-0.15169860313900865,0.015946713784019618
2017-04-21,-0.15247381939178417,0.015410102425999892
2017-04-24,-0.15369911042563514,0.014594147040933975
2017-04-25,-0.1513823412637846,0.01617028023656279
2017-04-26,-0.14673725854453257,0.01978347093646605
2017-04-27,-0.14484663393364142,0.02144367394902162
2017-04-28,-0.14496417190661076,0.02133705328736696
2017-05-02,-0.14520272982228755,0.021122063595796187
2017-05-03,-0.14074197273643957,0.025467667690496146
2017-05-04,-0.14024999002943223,0.025991023664284102
2017-05-05,-0.14248197062680848,0.02368877781040657
2017-05-08,-0.14505677061872735,0.021253378925114735
2017-05-09,-0.14655075181763605,0.019942131210789922
2017-05-10,-0.14587214111392724,0.020528774757793803
2017-05-11,-0.1476178373569074,0.019049077892789864
2017-05-12,-0.14429614175584074,0.021949193967566144
2017-05-15,-0.14305390818769445,0.023127948457867944
2017-05-16,-0.14759415334138393,0.01906851570057273
2017-05-17,-0.1465515022999464,0.01994149057360143
2017-05-18,-0.14598680622447519,0.02042861142379916
2017-05-19,-0.14604929603014097,0.02037420332850885
2017-05-22,-0.140936417878076,0.02526333592699581
2017-05-23,-0.1406997625335162,0.025512211362661148
2017-05-24,-0.1431998657331633,0.02298667479478405
2017-05-25,-0.14503714768524212,0.021271086905704076
2017-05-26,-0.14242807124454157,0.023742230060232534
2017-05-29,-0.14151008914864074,0.024668694595813993
2017-05-30,-0.16170427490193745,0.010135933870393365
2017-05-31,-0.15768463615269993,0.012196030859679274
2017-06-01,-0.15711960981668024,0.012513372410682483
2017-06-02,-0.16624544488507856,0.008184297862796841
2017-06-05,-0.16231677399950847,0.009850687214505445
2017-06-06,-0.16025955577352524,0.010837894612597706
2017-06-07,-0.16361275239837397,0.009270464667943162
2017-06-08,-0.1624294034780199,0.009799015476045878
2017-06-09,-0.16385631576086157,0.009164867601340256
2017-06-12,-0.15749760443600452,0.012300281588862271
2017-06-13,-0.15949213298416906,0.011227964346409079
2017-06-14,-0.15932640266239584,0.011313811855281838
2017-06-15,-0.15817593471588665,0.011925881271729185
2017-06-16,-0.15617734781965747,0.013058767936515666
2017-06-19,-0.15499427489749903,0.013773063206877692
2017-06-20,-0.15926921047982073,0.011343571289106331
2017-06-21,-0.1606398141649017,0.010649088658796891
2017-06-22,-0.15844741042325494,0.011778879025343875
2017-06-23,-0.15500291130208022,0.013767727023168811
2017-06-27,-0.15662587853492974,0.012796598540783324
2017-06-28,-0.15375217411727285,0.014559682265406462
2017-06-29,-0.15152403435847947,0.01606978062216383
2017-06-30,-0.1515771801949227,0.01603222650210839
2017-07-03,-0.15188020802892813,0.015819561613140718
2017-07-04,-0.15121901213327957,0.01628680664703676
2017-07-05,-0.15085439616010082,0.016549589568451657
2017-07-06,-0.14910073945062005,0.017865831935370797
2017-07-07,-0.14599482270475056,0.02042162466682835
2017-07-10,-0.14708676803805498,0.019489093649528434
2017-07-11,-0.15739840676709543,0.012355891795661754
2017-07-12,-0.16295107736668762,0.009562802162865942
2017-07-13,-0.16476900283758728,0.008778601169715473
2017-07-14,-0.16417945301115636,0.009026418895924992
2017-07-17,-0.17048516290359364,0.006671710447787848
2017-07-18,-0.1648345233127386,0.008751436160001517
2017-07-19,-0.171121102039002,0.006467793741198965
2017-07-21,-0.16497894620990983,0.008691821451952537
2017-07-24,-0.16768279863908825,0.007640387572396654
2017-07-25,-0.17465130938974596,0.0054338978098417735
2017-07-26,-0.16023559391608874,0.010849890609318602
2017-07-27,-0.15772526547527044,0.01217348739974669
2017-07-28,-0.15869026606074446,0.011648730471704925
2017-07-31,-0.15684731745454,0.01266888138261262
2017-08-01,-0.15358546519516061,0.014668200021044327
2017-08-02,-0.1584240884060531,0.011791444717228688
2017-08-03,-0.1541136223152827,0.014326814220490156
2017-08-04,-0.15668373523679638,0.01276312027125661
2017-08-07,-0.14817825761601727,0.018594130782335173
2017-08-08,-0.14732765813690937,0.019288422964150113
2017-08-09,-0.15521308143593918,0.013638427245624425
2017-08-10,-0.15206530469984325,0.01569087755732603
2017-08-11,-0.1516833418724723,0.015957439658726095
2017-08-14,-0.1516648910693982,0.015970415612200993
2017-08-16,-0.1537279823401484,0.014575385926067238
2017-08-17,-0.1533778868685977,0.01480431145007388
2017-08-18,-0.15447733063909339,0.01409579276463571
2017-08-21,-0.15254021840575047,0.015364883635286134
2017-08-22,-0.15501741376330694,0.013758770455612147
2017-08-23,-0.15670207119703636,0.012752526419800849
2017-08-24,-0.1555657994499576,0.013423825116576853
2017-08-28,-0.15255390957364864,0.015355574181750792
2017-08-29,-0.14998417176039047,0.017191777950709
2017-08-30,-0.1676671640922878,0.007646126248139739
2017-08-31,-0.16473040876710146,0.008794637426055331
2017-09-01,-0.15697703373139563,0.012594588265344615
2017-09-04,-0.156643274327877,0.012786524507348178
2017-09-05,-0.15641202398602305,0.012921014947421424
2017-09-06,-0.15644532031852557,0.012901574146168661
2017-09-07,-0.15492888201064522,0.01381352652190421
2017-09-08,-0.15313757321494814,0.014963268490184265
2017-09-11,-0.15622871998087462,0.013028503009671668
2017-09-12,-0.16030682922203676,0.01081426252068905
2017-09-13,-0.1605044758354873,0.010715950978016447
2017-09-14,-0.1607930906118606,0.01057380976895299
2017-09-15,-0.1604788062599832,0.010728674507603309
2017-09-18,-0.15204747623659834,0.01570323241029665
2017-09-19,-0.15289237858329605,0.015126992493100608
2017-09-20,-0.15331090373561182,0.014848468513114332
2017-09-21,-0.15248359880611603,0.015403435185809645
2017-09-22,-0.15309809139809133,0.014989526441174884
2017-09-25,-0.15341873095529532,0.014777442431516656
2017-09-26,-0.14552273544671573,0.020836620270956667
2017-09-27,-0.14764467410444,0.019027073405110912
2017-09-28,-0.12645282747447942,0.04491456263492811
2017-09-29,-0.11600425675409169,0.06597889853963
2017-10-03,-0.1473550431118147,0.01926572424894206
2017-10-04,-0.15263974141459946,0.015297324296728133
2017-10-05,-0.15737815641642475,0.012367271309240353
2017-10-06,-0.15607400903375873,0.013119835269730084
2017-10-09,-0.15351675393846492,0.014713132859202227
2017-10-10,-0.1542205274006737,0.01425856784720441
2017-10-11,-0.149831755990236,0.017306462738904776
2017-10-12,-0.1485667092389977,0.01828435942322312
2017-10-13,-0.14625755185907952,0.0201937869839801
2017-10-16,-0.14626352710009852,0.020188631022605086
2017-10-17,-0.1518676180364961,0.01582834792114442
2017-10-18,-0.15258157979627146,0.015336774588505553
2017-10-23,-0.15262885760410472,0.015304699887076645
2017-10-24,-0.15540194323926457,0.013523147463621809
2017-10-25,-0.15671597299788287,0.012744499620848324
2017-10-26,-0.14450132652153713,0.021759579568627896
2017-10-27,-0.14253125132061611,0.023639996787197675
2017-10-30,-0.14255253968316234,0.023618951083854624
2017-10-31,-0.14278704254583413,0.023388188608585603
2017-11-01,-0.14462836932625417,0.021642889016853933
2017-11-02,-0.13524612754593407,0.03186005664049543
2017-11-03,-0.14408838765963822,0.022142636896793817
2017-11-06,-0.14553119262694222,0.02082912206206221
2017-11-07,-0.1391985610782837,0.027140556259792264
2017-11-08,-0.13807778770967355,0.028413661316022926
2017-11-09,-0.13738147189278874,0.029230101292805313
2017-11-10,-0.13970276579900498,0.02658397528326761
2017-11-13,-0.13880079628110983,0.027586666686124292
2017-11-14,-0.14097976327601297,0.02521797934833991
2017-11-15,-0.1425394893185875,0.023631850773932286
2017-11-16,-0.1416311626079604,0.024544747298640673
2017-11-17,-0.1451642861974046,0.0211565818909938
2017-11-20,-0.18958369883639356,0.0025107790677567168
2017-11-21,-0.16072029696052484,0.010609502163195162
2017-11-22,-0.1615416483423274,0.010212888328338023
2017-11-23,-0.1638131076115434,0.0091835222957842
2017-11-24,-0.15371543261355317,0.014583538202959783
2017-11-27,-0.15273485460338299,0.015233001555326692
2017-11-28,-0.17056817456580023,0.00664477036757274
2017-11-29,-0.17393372087365713,0.005631175960817045
2017-11-30,-0.17157288928640876,0.0063263309584626025
2017-12-01,-0.16840769817376375,0.007378490384906596
2017-12-04,-0.16551781665272594,0.008472558861121754
2017-12-05,-0.16387617665491513,0.009156304139409708
2017-12-06,-0.1639174376762982,0.009138536232452558
2017-12-07,-0.16664884962538276,0.008028271131182473
2017-12-08,-0.15107901924962205,0.016387266963192555
2017-12-11,-0.15032047223676417,0.016941071322354378
2017-12-12,-0.1491161536736318,0.017853876486802145
2017-12-13,-0.15043785430648016,0.016854318848145988
2017-12-14,-0.15008132844201513,0.01711901902183445
2017-12-15,-0.15561767142892324,0.013392516450944929
2017-12-18,-0.15337886786161709,0.01480366560892781
2017-12-19,-0.15145175723298068,0.01612097670450636
2017-12-20,-0.14995194628260544,0.017215970520465283
2017-12-21,-0.15544079508448921,0.013499539011514426
2017-12-22,-0.15251381929099134,0.015382847932611455
2017-12-26,-0.1522411306062853,0.015569487426426035
2017-12-27,-0.15266057072799466,0.01528321764737274
2017-12-28,-0.15151012583588178,0.016079621398072574
2017-12-29,-0.151834259961224,0.01585164849417138
2018-01-01,-0.15226501381831195,0.015553061993107622
2018-01-02,-0.15245615565964757,0.015422151299038823
2018-01-03,-0.15355132816073733,0.014690508442979281
2018-01-04,-0.15134632711089052,0.01619591158635808
2018-01-05,-0.15001196030308456,0.01717094011944682
2018-01-08,-0.14971426763437978,0.01739532113961546
2018-01-09,-0.14746363248191757,0.019175945542318447
2018-01-10,-0.147024997418951,0.019540842057927676
2018-01-11,-0.14883486782361877,0.018073144975808003
2018-01-12,-0.14590643988660892,0.020498769245866872
2018-01-15,-0.1513687553185958,0.016179945217306282
2018-01-16,-0.15373731313633046,0.014569327248583883
2018-01-17,-0.16542184074707686,0.008511247182302456
2018-01-18,-0.16631501156603654,0.00815720025566605
2018-01-19,-0.17151110967670152,0.0063455104703093014
2018-01-22,-0.16923195196247287,0.007090447829319605
2018-01-23,-0.1696332433063302,0.00695387954207157
2018-01-24,-0.17863642249600695,0.004446964530743582
2018-01-25,-0.1767291837098345,0.00489715335071981
2018-01-29,-0.17785043300699033,0.004627769791322202
2018-01-30,-0.18017290342669398,0.004111786667593275
2018-01-31,-0.16954017575460562,0.006985341596758629
2018-02-01,-0.17088298100261862,0.0065434863129845144
2018-02-02,-0.17961635646435573,0.00423046873852337
2018-02-06,-0.18156862534017676,0.003827251675607485
2018-02-07,-0.18046776695323954,0.004050132561362637
2018-02-08,-0.17436867603450715,0.005510846317525503
2018-02-09,-0.1741892382870518,0.005560205142000246
2018-02-12,-0.16149647062151698,0.01023435785989883
2018-02-14,-0.16742956958535113,0.007733809402327786
2018-02-15,-0.16584659365969767,0.00834120958967559
2018-02-16,-0.16197648962542524,0.010008270557227786
2018-02-19,-0.15800438839497802,0.012019603917448368
2018-02-20,-0.1563723036158124,0.012944240256885037
2018-02-21,-0.15916638093972335,0.011397251498217765
2018-02-22,-0.1619097689856994,0.010039428812114141
2018-02-23,-0.16345981244457286,0.009337322159713321
2018-02-26,-0.16084145294076144,0.010550155343484508
2018-02-27,-0.16255548429362568,0.009741457513746254
2018-02-28,-0.1626089497167979,0.009717140242038819
2018-03-01,-0.16462860549528288,0.008837062682475432
2018-03-05,-0.1640930982216783,0.009063234813252405
2018-03-06,-0.16201410461376575,0.009990742281480025
2018-03-07,-0.164401711019492,0.008932272662395982
2018-03-08,-0.1616700076420358,0.010152106238380856
2018-03-09,-0.16919224030648305,0.007104091882331718
2018-03-12,-0.18013850152213076,0.004119034761216471
2018-03-13,-0.1799749318035268,0.004153654964132171
2018-03-14,-0.17992336789312496,0.004164622952778154
2018-03-15,-0.17891579291764492,0.004384248515020133
2018-03-16,-0.18029166619769926,0.004086853015753768
2018-03-19,-0.18661149594819307,0.0029413264418364704
2018-03-20,-0.18697183816373109,0.0028857797834986737
2018-03-21,-0.1873011927335967,0.0028358442164911294
2018-03-22,-0.18657512674348056,0.002946986284986514
2018-03-23,-0.18946704066773992,0.002526534127290032
2018-03-26,-0.18825422144764464,0.002695735598482761
2018-03-27,-0.1866292871467497,0.00293856133539841
2018-03-28,-0.18581944275082585,0.003066844622779728
2018-04-02,-0.188496937755718,0.002661072197459711
2018-04-03,-0.1857355629183828,0.0030804176061043223
2018-04-04,-0.18540461271730807,0.003134503013078021
2018-04-05,-0.1839707995698962,0.00337890118972695
2018-04-06,-0.184853201680399,0.0032265311286046308
2018-04-09,-0.18407998481986776,0.0033597007992548205
2018-04-10,-0.18595769136386286,0.0030445922410393626
2018-04-11,-0.18576744881782548,0.003075251599613067
2018-04-12,-0.18657190507715798,0.0029474881226560757
2018-04-13,-0.1815509019898873,0.0038307504191658404
2018-04-16,-0.17879716920805772,0.004410780415022547
2018-04-17,-0.16122624962996457,0.010363609065110468
2018-04-18,-0.16398213323057018,0.009110738483864142
2018-04-19,-0.1578508561277961,0.012104034470023312
2018-04-20,-0.15774648081716633,0.012161730513676429
2018-04-23,-0.15522610628775182,0.01363044936515199
2018-04-24,-0.15595993530151991,0.013187537697619814
