entry_time,exit_time,entry,exit,qty,pnl,reason,ma20,atr_config
2023-02-21 14:05:00+05:30,2023-02-21 14:25:00+05:30,202.3,201.77321428571432,164,-86.39285714285381,stop,202.105,Extreme-2
2023-02-22 12:15:00+05:30,2023-02-22 13:40:00+05:30,198.55,197.8892857142857,167,-110.3392857142891,stop,198.465,Extreme-2
2023-02-23 09:20:00+05:30,2023-02-23 09:25:00+05:30,198.6,197.58214285714286,167,-169.98214285714218,stop,197.795,Extreme-2
2023-02-23 12:15:00+05:30,2023-02-23 12:30:00+05:30,198.1,197.6,168,-84.0,stop,198.0675,Extreme-2
2023-02-23 12:55:00+05:30,2023-02-23 14:35:00+05:30,198.0,197.4107142857143,168,-98.99999999999659,stop,197.9475,Extreme-2
2023-02-23 13:00:00+05:30,2023-02-23 14:35:00+05:30,198.0,197.36607142857144,168,-106.49999999999727,stop,197.945,Extreme-2
2023-02-23 13:10:00+05:30,2023-02-23 14:35:00+05:30,198.1,197.48392857142858,168,-103.49999999999795,stop,197.94,Extreme-2
2023-02-23 09:40:00+05:30,2023-02-23 15:00:00+05:30,198.0,197.6,168,-67.20000000000095,time,197.7475,Extreme-2
2023-02-24 09:15:00+05:30,2023-02-24 11:10:00+05:30,198.0,197.0,168,-168.0,stop,197.4875,Extreme-2
2023-02-24 12:05:00+05:30,2023-02-24 12:45:00+05:30,197.65,197.01607142857145,168,-106.49999999999727,stop,197.39749999999998,Extreme-2
2023-02-24 12:10:00+05:30,2023-02-24 12:50:00+05:30,197.6,196.9482142857143,168,-109.49999999999659,stop,197.3625,Extreme-2
2023-02-24 12:30:00+05:30,2023-02-24 12:55:00+05:30,197.6,196.86785714285716,168,-122.99999999999591,stop,197.35750000000002,Extreme-2
2023-02-24 09:20:00+05:30,2023-02-24 14:15:00+05:30,197.65,196.59642857142856,168,-177.00000000000273,stop,197.57,Extreme-2
2023-02-27 09:15:00+05:30,2023-02-27 09:20:00+05:30,196.4,195.275,169,-190.125,stop,196.935,Extreme-2
2023-02-27 10:55:00+05:30,2023-02-27 15:00:00+05:30,193.75,195.2,172,249.39999999999804,time,193.7925,Extreme-2
2023-02-27 12:25:00+05:30,2023-02-27 15:00:00+05:30,194.0,195.2,171,205.19999999999806,time,193.7,Extreme-2
2023-02-27 13:20:00+05:30,2023-02-27 15:00:00+05:30,194.0,195.2,171,205.19999999999806,time,193.8075,Extreme-2
2023-02-28 09:20:00+05:30,2023-02-28 10:40:00+05:30,195.7,194.49464285714285,170,-204.9107142857136,stop,194.81,Extreme-2
2023-02-28 11:35:00+05:30,2023-02-28 13:05:00+05:30,194.9,194.07857142857142,171,-140.4642857142878,stop,194.6825,Extreme-2
2023-02-28 09:25:00+05:30,2023-02-28 13:25:00+05:30,195.0,193.69642857142858,170,-221.6071428571408,stop,194.84,Extreme-2
2023-03-01 11:20:00+05:30,2023-03-01 15:00:00+05:30,194.75,195.4,171,111.15000000000097,time,194.6225,Extreme-2
2023-03-02 12:50:00+05:30,2023-03-02 13:10:00+05:30,194.85,194.43035714285713,171,-71.75892857142927,stop,194.74,Extreme-2
2023-03-02 09:15:00+05:30,2023-03-02 15:00:00+05:30,194.35,193.95,171,-68.40000000000097,time,195.4125,Extreme-2
2023-03-03 09:20:00+05:30,2023-03-03 15:00:00+05:30,195.25,195.4,170,25.500000000000966,time,194.0175,Extreme-2
2023-03-03 13:30:00+05:30,2023-03-03 15:00:00+05:30,195.1,195.4,170,51.00000000000193,time,195.0775,Extreme-2
2023-03-06 09:15:00+05:30,2023-03-06 11:55:00+05:30,196.2,198.01607142857145,169,306.9160714285771,target,195.2375,Extreme-2
2023-03-06 13:05:00+05:30,2023-03-06 13:30:00+05:30,198.1,197.50178571428572,168,-100.49999999999864,stop,197.86499999999998,Extreme-2
2023-03-08 10:50:00+05:30,2023-03-08 15:00:00+05:30,195.8,196.0,170,33.99999999999807,time,195.70999999999998,Extreme-2
2023-03-09 09:25:00+05:30,2023-03-09 10:10:00+05:30,196.2,195.46785714285713,169,-123.73214285714354,stop,196.09,Extreme-2
2023-03-09 13:00:00+05:30,2023-03-09 13:50:00+05:30,195.95,195.39642857142857,170,-94.10714285714079,stop,195.5475,Extreme-2
2023-03-10 11:55:00+05:30,2023-03-10 13:45:00+05:30,194.5,193.89285714285714,171,-103.82142857142927,stop,194.20749999999998,Extreme-2
2023-03-10 12:15:00+05:30,2023-03-10 15:00:00+05:30,194.4,194.1,171,-51.300000000001944,time,194.20250000000001,Extreme-2
2023-03-13 09:20:00+05:30,2023-03-13 09:35:00+05:30,196.05,194.9964285714286,170,-179.1071428571408,stop,194.3325,Extreme-2
2023-03-13 12:10:00+05:30,2023-03-13 12:45:00+05:30,194.1,193.40357142857144,171,-119.08928571428294,stop,193.9,Extreme-2
2023-03-13 12:25:00+05:30,2023-03-13 13:35:00+05:30,194.1,193.39464285714286,171,-120.61607142857073,stop,193.90500000000003,Extreme-2
2023-03-13 12:30:00+05:30,2023-03-13 13:35:00+05:30,194.0,193.2857142857143,171,-122.14285714285367,stop,193.9,Extreme-2
2023-03-14 09:20:00+05:30,2023-03-14 10:05:00+05:30,193.1,191.83214285714286,172,-218.07142857142787,stop,192.77249999999998,Extreme-2
2023-03-14 12:25:00+05:30,2023-03-14 13:05:00+05:30,190.2,189.36964285714285,175,-145.3124999999993,stop,190.08499999999998,Extreme-2
2023-03-14 14:25:00+05:30,2023-03-14 15:00:00+05:30,189.75,189.6,175,-26.250000000000995,time,189.325,Extreme-2
2023-03-15 11:30:00+05:30,2023-03-15 12:10:00+05:30,189.95,189.2267857142857,175,-126.56249999999858,stop,189.77249999999998,Extreme-2
2023-03-15 09:55:00+05:30,2023-03-15 12:45:00+05:30,190.3,189.04107142857146,175,-220.31249999999716,stop,190.17000000000002,Extreme-2
2023-03-16 13:15:00+05:30,2023-03-16 15:00:00+05:30,186.3,186.2,178,-17.800000000004047,time,186.07250000000002,Extreme-2
2023-03-16 13:50:00+05:30,2023-03-16 15:00:00+05:30,186.0,186.2,179,35.799999999997965,time,185.9425,Extreme-2
2023-03-17 13:35:00+05:30,2023-03-17 15:00:00+05:30,187.5,188.15,177,115.050000000001,time,187.3225,Extreme-2
2023-03-20 09:15:00+05:30,2023-03-20 09:30:00+05:30,187.5,186.4017857142857,177,-194.38392857143216,stop,188.1575,Extreme-2
2023-03-21 12:50:00+05:30,2023-03-21 14:55:00+05:30,184.0,183.3392857142857,181,-119.58928571428939,stop,183.6175,Extreme-2
2023-03-21 14:00:00+05:30,2023-03-21 14:55:00+05:30,183.95,183.3517857142857,181,-108.27678571428424,stop,183.855,Extreme-2
2023-03-21 14:20:00+05:30,2023-03-21 14:55:00+05:30,183.9,183.23928571428573,181,-119.58928571428424,stop,183.895,Extreme-2
2023-03-21 09:25:00+05:30,2023-03-21 15:00:00+05:30,183.4,183.3,181,-18.09999999999897,time,183.32250000000002,Extreme-2
2023-03-21 12:45:00+05:30,2023-03-21 15:00:00+05:30,183.6,183.3,181,-54.29999999999691,time,183.6175,Extreme-2
2023-03-22 09:20:00+05:30,2023-03-22 09:30:00+05:30,184.85,183.80535714285713,180,-188.03571428571502,stop,183.7425,Extreme-2
2023-03-22 11:45:00+05:30,2023-03-22 14:40:00+05:30,183.6,183.12678571428572,181,-85.65178571428424,stop,183.535,Extreme-2
2023-03-22 14:25:00+05:30,2023-03-22 14:40:00+05:30,183.5,183.21428571428572,181,-51.714285714284244,stop,183.495,Extreme-2
2023-03-23 09:15:00+05:30,2023-03-23 09:20:00+05:30,182.45,181.65535714285713,182,-144.62500000000074,stop,183.3,Extreme-2
2023-03-24 09:20:00+05:30,2023-03-24 09:30:00+05:30,182.8,181.7107142857143,182,-198.25000000000148,stop,181.13500000000002,Extreme-2
2023-03-24 13:20:00+05:30,2023-03-24 13:35:00+05:30,181.8,181.19285714285715,183,-111.1071428571436,stop,181.65,Extreme-2
2023-03-27 09:40:00+05:30,2023-03-27 15:00:00+05:30,180.9,181.4,184,92.0,time,180.8825,Extreme-2
2023-03-27 09:50:00+05:30,2023-03-27 15:00:00+05:30,181.35,181.4,183,9.15000000000208,time,180.8625,Extreme-2
2023-03-27 14:15:00+05:30,2023-03-27 15:00:00+05:30,181.8,181.4,183,-73.20000000000104,time,181.67249999999999,Extreme-2
2023-03-28 09:20:00+05:30,2023-03-28 10:25:00+05:30,181.75,180.72321428571428,183,-187.9017857142872,stop,181.4875,Extreme-2
2023-03-28 09:25:00+05:30,2023-03-28 10:30:00+05:30,181.4,180.31071428571428,183,-199.3392857142872,stop,181.35999999999999,Extreme-2
2023-03-29 09:55:00+05:30,2023-03-29 10:20:00+05:30,178.7,177.8517857142857,186,-157.76785714285563,stop,178.5,Extreme-2
2023-03-29 11:00:00+05:30,2023-03-29 12:10:00+05:30,178.5,177.73214285714286,186,-142.82142857142782,stop,178.3925,Extreme-2
2023-03-29 11:05:00+05:30,2023-03-29 12:10:00+05:30,178.4,177.57857142857142,186,-152.78571428571655,stop,178.39749999999998,Extreme-2
2023-04-03 13:10:00+05:30,2023-04-03 15:00:00+05:30,183.7,183.8,181,18.100000000004115,time,183.55749999999998,Extreme-2
2023-04-03 14:05:00+05:30,2023-04-03 15:00:00+05:30,183.6,183.8,181,36.20000000000309,time,183.5625,Extreme-2
2023-04-03 14:10:00+05:30,2023-04-03 15:00:00+05:30,183.7,183.8,181,18.100000000004115,time,183.5475,Extreme-2
2023-04-05 09:20:00+05:30,2023-04-05 10:30:00+05:30,183.85,185.3607142857143,181,273.43928571428836,target,183.82750000000001,Extreme-2
2023-04-05 09:25:00+05:30,2023-04-05 10:35:00+05:30,184.2,185.79107142857143,180,286.39285714285904,target,183.85999999999999,Extreme-2
2023-04-05 12:25:00+05:30,2023-04-05 14:05:00+05:30,185.6,184.87678571428572,179,-129.4553571428557,stop,185.2575,Extreme-2
2023-04-05 11:50:00+05:30,2023-04-05 15:00:00+05:30,185.3,185.1,179,-35.80000000000305,time,185.175,Extreme-2
2023-04-10 11:35:00+05:30,2023-04-10 14:35:00+05:30,184.85,186.00714285714284,180,208.28571428571195,target,184.7025,Extreme-2
2023-04-10 14:15:00+05:30,2023-04-10 15:00:00+05:30,185.75,186.3,179,98.45000000000203,time,185.6275,Extreme-2
2023-04-11 11:55:00+05:30,2023-04-11 12:15:00+05:30,185.9,185.06071428571428,179,-150.2321428571443,stop,185.8875,Extreme-2
2023-04-12 09:20:00+05:30,2023-04-12 12:00:00+05:30,185.1,186.36964285714288,180,228.5357142857191,target,185.02,Extreme-2
2023-04-12 14:20:00+05:30,2023-04-12 14:30:00+05:30,186.5,185.9375,178,-100.125,stop,186.3625,Extreme-2
2023-04-12 13:10:00+05:30,2023-04-12 14:45:00+05:30,186.4,185.81071428571428,178,-104.89285714285859,stop,186.22250000000003,Extreme-2
2023-04-12 14:10:00+05:30,2023-04-12 14:45:00+05:30,186.4,185.85535714285717,178,-96.94642857142424,stop,186.35250000000002,Extreme-2
2023-04-12 12:05:00+05:30,2023-04-12 14:50:00+05:30,186.3,185.67500000000004,178,-111.24999999999494,stop,185.8225,Extreme-2
2023-04-12 12:45:00+05:30,2023-04-12 14:55:00+05:30,186.25,185.58035714285717,178,-119.19642857142424,stop,186.1575,Extreme-2
2023-04-13 13:50:00+05:30,2023-04-13 15:00:00+05:30,184.0,184.2,181,36.19999999999794,time,183.3025,Extreme-2
2023-04-17 12:10:00+05:30,2023-04-17 14:15:00+05:30,179.3,180.47321428571428,185,217.04464285713925,target,179.175,Extreme-2
2023-04-17 12:45:00+05:30,2023-04-17 14:20:00+05:30,179.4,180.66964285714286,185,234.88392857142827,target,179.39249999999998,Extreme-2
2023-04-18 11:50:00+05:30,2023-04-18 12:35:00+05:30,180.85,182.07142857142853,184,224.74285714284997,target,180.875,Extreme-2
2023-04-18 09:35:00+05:30,2023-04-18 12:55:00+05:30,180.6,182.70535714285714,184,387.3857142857146,target,180.51000000000002,Extreme-2
2023-04-19 11:40:00+05:30,2023-04-19 11:50:00+05:30,182.6,182.0642857142857,182,-97.5000000000037,stop,182.315,Extreme-2
2023-04-19 12:30:00+05:30,2023-04-19 13:45:00+05:30,182.45,181.7625,182,-125.125,stop,182.315,Extreme-2
2023-04-20 09:20:00+05:30,2023-04-20 15:00:00+05:30,181.2,181.1,183,-18.29999999999896,time,181.07999999999998,Extreme-2
2023-04-20 14:15:00+05:30,2023-04-20 15:00:00+05:30,181.0,181.1,184,18.399999999998954,time,180.9975,Extreme-2
2023-04-21 12:55:00+05:30,2023-04-21 14:30:00+05:30,183.1,183.9517857142857,182,155.0249999999994,target,183.0625,Extreme-2
2023-04-21 13:30:00+05:30,2023-04-21 15:00:00+05:30,183.1,183.75,182,118.30000000000103,time,183.09,Extreme-2
2023-04-25 09:15:00+05:30,2023-04-25 09:20:00+05:30,189.1,188.18035714285713,176,-161.85714285714357,stop,188.6125,Extreme-2
2023-04-25 12:20:00+05:30,2023-04-25 13:30:00+05:30,188.3,187.72857142857146,177,-101.14285714285427,stop,188.10999999999999,Extreme-2
2023-04-26 09:15:00+05:30,2023-04-26 09:20:00+05:30,188.8,188.1214285714286,176,-119.42857142856928,stop,187.8875,Extreme-2
2023-04-26 11:20:00+05:30,2023-04-26 11:40:00+05:30,188.2,187.78928571428568,177,-72.69642857143216,stop,188.175,Extreme-2
2023-04-26 09:25:00+05:30,2023-04-26 12:20:00+05:30,188.1,187.35,177,-132.75,stop,187.895,Extreme-2
2023-04-26 09:20:00+05:30,2023-04-26 14:00:00+05:30,187.9,187.1589285714286,177,-131.1696428571407,stop,187.885,Extreme-2
2023-04-27 09:15:00+05:30,2023-04-27 09:20:00+05:30,188.2,187.20892857142857,177,-175.4196428571407,stop,187.1975,Extreme-2
2023-04-27 12:50:00+05:30,2023-04-27 13:15:00+05:30,188.2,187.6285714285714,177,-101.1428571428593,stop,187.665,Extreme-2
2023-04-28 09:15:00+05:30,2023-04-28 09:20:00+05:30,190.0,192.74821428571428,175,480.93749999999955,target,187.3875,Extreme-2
2023-04-28 14:00:00+05:30,2023-04-28 14:15:00+05:30,192.85,192.39464285714286,172,-78.32142857142787,stop,192.5725,Extreme-2
2023-04-28 12:35:00+05:30,2023-04-28 14:25:00+05:30,192.75,192.0982142857143,172,-112.10714285713937,stop,192.695,Extreme-2
2023-04-28 09:20:00+05:30,2023-04-28 15:00:00+05:30,191.75,191.5,173,-43.25,time,187.405,Extreme-2
2023-05-02 14:05:00+05:30,2023-05-02 14:20:00+05:30,194.75,194.3392857142857,171,-70.23214285714633,stop,194.73499999999999,Extreme-2
2023-05-04 13:15:00+05:30,2023-05-04 13:45:00+05:30,192.5,192.22321428571428,173,-47.883928571429976,stop,192.48,Extreme-2
2023-05-04 13:20:00+05:30,2023-05-04 13:45:00+05:30,192.5,192.19642857142856,173,-52.51785714285995,stop,192.48,Extreme-2
2023-05-05 14:05:00+05:30,2023-05-05 14:50:00+05:30,190.0,189.63392857142858,175,-64.06249999999787,stop,189.9175,Extreme-2
2023-05-05 14:10:00+05:30,2023-05-05 14:50:00+05:30,189.95,189.55714285714285,175,-68.74999999999929,stop,189.915,Extreme-2
2023-05-05 14:15:00+05:30,2023-05-05 14:50:00+05:30,190.0,189.59821428571428,175,-70.31250000000142,stop,189.92000000000002,Extreme-2
2023-05-05 14:20:00+05:30,2023-05-05 14:50:00+05:30,190.0,189.60714285714286,175,-68.74999999999929,stop,189.93,Extreme-2
2023-05-05 13:35:00+05:30,2023-05-05 15:00:00+05:30,189.95,189.85,175,-17.499999999999005,time,189.895,Extreme-2
2023-05-08 09:15:00+05:30,2023-05-08 11:05:00+05:30,190.5,189.82142857142856,174,-118.0714285714314,stop,189.8675,Extreme-2
2023-05-08 10:20:00+05:30,2023-05-08 15:00:00+05:30,190.65,190.0,174,-113.10000000000099,time,190.29500000000002,Extreme-2
2023-05-08 12:15:00+05:30,2023-05-08 15:00:00+05:30,190.2,190.0,175,-34.99999999999801,time,190.135,Extreme-2
2023-05-08 13:20:00+05:30,2023-05-08 15:00:00+05:30,190.1,190.0,175,-17.499999999999005,time,190.0975,Extreme-2
2023-05-08 13:25:00+05:30,2023-05-08 15:00:00+05:30,190.2,190.0,175,-34.99999999999801,time,190.0975,Extreme-2
2023-05-08 13:30:00+05:30,2023-05-08 15:00:00+05:30,190.25,190.0,175,-43.75,time,190.1,Extreme-2
2023-05-08 13:45:00+05:30,2023-05-08 15:00:00+05:30,190.1,190.0,175,-17.499999999999005,time,190.0925,Extreme-2
2023-05-08 14:25:00+05:30,2023-05-08 15:00:00+05:30,190.05,190.0,175,-8.75000000000199,time,190.045,Extreme-2
2023-05-10 12:45:00+05:30,2023-05-10 13:25:00+05:30,191.45,191.09285714285716,174,-62.142857142852904,stop,191.345,Extreme-2
2023-05-10 14:00:00+05:30,2023-05-10 15:00:00+05:30,191.45,191.7,174,43.5,time,191.4125,Extreme-2
2023-05-10 14:20:00+05:30,2023-05-10 15:00:00+05:30,191.55,191.7,174,26.099999999996044,time,191.42499999999998,Extreme-2
2023-05-11 09:15:00+05:30,2023-05-11 14:05:00+05:30,192.85,192.18928571428572,172,-113.64285714285575,stop,191.65,Extreme-2
2023-05-11 12:05:00+05:30,2023-05-11 14:05:00+05:30,192.6,192.18928571428572,173,-71.05357142857002,stop,192.57,Extreme-2
2023-05-11 13:15:00+05:30,2023-05-11 14:05:00+05:30,192.75,192.2767857142857,172,-81.39285714286063,stop,192.7425,Extreme-2
2023-05-12 09:15:00+05:30,2023-05-12 09:20:00+05:30,192.3,191.4339285714286,173,-149.83035714285504,stop,192.26,Extreme-2
2023-05-12 12:45:00+05:30,2023-05-12 15:00:00+05:30,192.0,191.8,173,-34.59999999999803,time,191.76,Extreme-2
2023-05-15 14:20:00+05:30,2023-05-15 14:30:00+05:30,193.4,193.06964285714287,172,-56.82142857142787,stop,193.305,Extreme-2
2023-05-15 13:05:00+05:30,2023-05-15 14:35:00+05:30,193.35,192.9125,172,-75.25,stop,193.1675,Extreme-2
2023-05-15 09:20:00+05:30,2023-05-15 15:00:00+05:30,192.25,192.85,173,103.79999999999902,time,191.95499999999998,Extreme-2
2023-05-16 09:15:00+05:30,2023-05-16 15:00:00+05:30,193.75,193.6,172,-25.800000000000978,time,193.1325,Extreme-2
2023-05-16 13:05:00+05:30,2023-05-16 15:00:00+05:30,193.45,193.6,172,25.800000000000978,time,193.405,Extreme-2
2023-05-16 13:40:00+05:30,2023-05-16 15:00:00+05:30,193.6,193.6,172,0.0,time,193.44250000000002,Extreme-2
2023-05-16 14:15:00+05:30,2023-05-16 15:00:00+05:30,193.5,193.6,172,17.199999999999022,time,193.5325,Extreme-2
2023-05-16 14:25:00+05:30,2023-05-16 15:00:00+05:30,193.6,193.6,172,0.0,time,193.5325,Extreme-2
2023-05-17 12:20:00+05:30,2023-05-17 13:00:00+05:30,191.5,190.97321428571428,174,-91.6607142857157,stop,191.3275,Extreme-2
2023-05-17 14:10:00+05:30,2023-05-17 15:00:00+05:30,191.2,191.35,174,26.10000000000099,time,191.1875,Extreme-2
2023-05-17 14:15:00+05:30,2023-05-17 15:00:00+05:30,191.2,191.35,174,26.10000000000099,time,191.175,Extreme-2
2023-05-17 14:20:00+05:30,2023-05-17 15:00:00+05:30,191.35,191.35,174,0.0,time,191.16500000000002,Extreme-2
2023-05-17 14:25:00+05:30,2023-05-17 15:00:00+05:30,191.3,191.35,174,8.699999999997033,time,191.16000000000003,Extreme-2
2023-05-18 09:15:00+05:30,2023-05-18 09:35:00+05:30,192.6,191.7875,173,-140.5625,stop,191.2075,Extreme-2
2023-05-18 11:50:00+05:30,2023-05-18 14:05:00+05:30,191.9,191.2839285714286,173,-106.58035714285504,stop,191.93,Extreme-2
2023-05-18 12:10:00+05:30,2023-05-18 14:05:00+05:30,191.9,191.25714285714287,173,-111.21428571428501,stop,191.865,Extreme-2
2023-05-19 09:20:00+05:30,2023-05-19 11:15:00+05:30,192.1,193.45,173,233.54999999999902,target,191.39249999999998,Extreme-2
2023-05-19 12:25:00+05:30,2023-05-19 12:35:00+05:30,193.4,192.78392857142856,172,-105.96428571428851,stop,193.2525,Extreme-2
2023-05-19 12:30:00+05:30,2023-05-19 12:35:00+05:30,193.35,192.725,172,-107.5,stop,193.275,Extreme-2
2023-05-22 09:20:00+05:30,2023-05-22 11:50:00+05:30,193.9,195.6357142857143,171,296.8071428571444,target,193.505,Extreme-2
2023-05-23 12:55:00+05:30,2023-05-23 13:20:00+05:30,200.0,199.30357142857142,166,-115.60714285714488,stop,199.95,Extreme-2
2023-05-23 11:10:00+05:30,2023-05-23 14:50:00+05:30,200.0,198.9375,166,-176.375,stop,199.6825,Extreme-2
2023-05-24 11:05:00+05:30,2023-05-24 15:00:00+05:30,198.8,199.55,167,125.25,time,198.645,Extreme-2
2023-05-24 11:45:00+05:30,2023-05-24 15:00:00+05:30,198.75,199.55,167,133.6000000000019,time,198.73250000000002,Extreme-2
2023-05-25 12:55:00+05:30,2023-05-25 13:00:00+05:30,198.85,198.15357142857144,167,-116.30357142856872,stop,198.6425,Extreme-2
2023-05-25 10:50:00+05:30,2023-05-25 13:05:00+05:30,198.5,197.5267857142857,167,-162.5267857142891,stop,198.49999999999997,Extreme-2
2023-05-25 11:15:00+05:30,2023-05-25 13:05:00+05:30,198.45,197.49464285714285,167,-159.54464285714218,stop,198.36499999999998,Extreme-2
2023-05-25 11:35:00+05:30,2023-05-25 13:05:00+05:30,198.5,197.50892857142858,167,-165.50892857142654,stop,198.355,Extreme-2
2023-05-26 09:15:00+05:30,2023-05-26 11:45:00+05:30,197.6,199.80178571428567,168,369.8999999999937,target,196.9825,Extreme-2
2023-05-26 12:35:00+05:30,2023-05-26 15:00:00+05:30,199.75,200.7,166,157.6999999999981,time,199.705,Extreme-2
2023-05-26 13:20:00+05:30,2023-05-26 15:00:00+05:30,200.1,200.7,166,99.59999999999906,time,199.935,Extreme-2
2023-05-29 09:20:00+05:30,2023-05-29 09:30:00+05:30,202.0,200.90178571428572,165,-181.2053571428558,stop,200.5325,Extreme-2
2023-05-29 12:10:00+05:30,2023-05-29 14:25:00+05:30,201.1,200.34107142857144,165,-125.2232142857116,stop,201.055,Extreme-2
2023-05-29 13:25:00+05:30,2023-05-29 14:25:00+05:30,201.0,200.23214285714286,165,-126.6964285714279,stop,200.91,Extreme-2
2023-05-30 09:20:00+05:30,2023-05-30 12:30:00+05:30,200.5,201.86607142857142,166,226.76785714285512,target,200.465,Extreme-2
2023-05-30 11:20:00+05:30,2023-05-30 12:30:00+05:30,200.5,201.81785714285712,166,218.7642857142822,target,200.47750000000002,Extreme-2
2023-05-30 13:50:00+05:30,2023-05-30 15:00:00+05:30,201.65,201.4,165,-41.25,time,201.54500000000002,Extreme-2
2023-05-31 11:50:00+05:30,2023-05-31 13:20:00+05:30,201.2,201.95535714285714,165,124.63392857142978,target,201.175,Extreme-2
2023-05-31 11:55:00+05:30,2023-05-31 13:40:00+05:30,201.2,202.0035714285714,165,132.5892857142837,target,201.155,Extreme-2
2023-05-31 09:35:00+05:30,2023-05-31 15:00:00+05:30,201.55,202.2,165,107.24999999999625,time,201.4625,Extreme-2
2023-06-01 11:45:00+05:30,2023-06-01 15:00:00+05:30,203.4,203.4,163,0.0,time,203.3325,Extreme-2
2023-06-01 12:25:00+05:30,2023-06-01 15:00:00+05:30,203.5,203.4,163,-16.299999999999073,time,203.32250000000002,Extreme-2
2023-06-01 14:05:00+05:30,2023-06-01 15:00:00+05:30,203.5,203.4,163,-16.299999999999073,time,203.44250000000002,Extreme-2
2023-06-02 09:15:00+05:30,2023-06-02 09:55:00+05:30,204.35,203.60000000000002,163,-122.24999999999537,stop,203.44,Extreme-2
2023-06-02 12:55:00+05:30,2023-06-02 13:25:00+05:30,203.6,203.04642857142858,163,-90.23214285714087,stop,203.29500000000002,Extreme-2
2023-06-02 12:50:00+05:30,2023-06-02 14:15:00+05:30,203.35,202.83214285714286,163,-84.41071428571362,stop,203.265,Extreme-2
2023-06-02 13:45:00+05:30,2023-06-02 14:15:00+05:30,203.5,202.88392857142858,163,-100.41964285714087,stop,203.43,Extreme-2
2023-06-05 09:20:00+05:30,2023-06-05 09:35:00+05:30,204.0,202.79464285714286,163,-196.47321428571362,stop,202.845,Extreme-2
2023-06-05 12:30:00+05:30,2023-06-05 13:40:00+05:30,202.5,202.09821428571428,164,-65.89285714285847,stop,202.46499999999997,Extreme-2
2023-06-05 09:50:00+05:30,2023-06-05 15:00:00+05:30,202.8,202.2,164,-98.40000000000373,time,202.845,Extreme-2
2023-06-06 09:15:00+05:30,2023-06-06 09:20:00+05:30,201.7,200.74464285714285,165,-157.6339285714279,stop,202.2,Extreme-2
2023-06-06 11:45:00+05:30,2023-06-06 12:45:00+05:30,198.85,199.89464285714286,167,174.45535714285782,target,198.89000000000001,Extreme-2
2023-06-06 13:20:00+05:30,2023-06-06 15:00:00+05:30,199.5,199.8,167,50.1000000000019,time,199.34499999999997,Extreme-2
2023-06-06 14:20:00+05:30,2023-06-06 15:00:00+05:30,199.7,199.8,166,16.600000000003774,time,199.645,Extreme-2
2023-06-07 13:25:00+05:30,2023-06-07 14:25:00+05:30,201.5,201.17857142857144,165,-53.035714285711606,stop,201.4,Extreme-2
2023-06-07 13:30:00+05:30,2023-06-07 14:25:00+05:30,201.5,201.17857142857144,165,-53.035714285711606,stop,201.415,Extreme-2
2023-06-07 13:35:00+05:30,2023-06-07 14:25:00+05:30,201.5,201.17857142857144,165,-53.035714285711606,stop,201.43,Extreme-2
2023-06-07 13:40:00+05:30,2023-06-07 14:25:00+05:30,201.5,201.17857142857144,165,-53.035714285711606,stop,201.435,Extreme-2
2023-06-07 13:50:00+05:30,2023-06-07 14:25:00+05:30,201.5,201.15178571428572,165,-57.4553571428558,stop,201.435,Extreme-2
2023-06-07 14:05:00+05:30,2023-06-07 14:25:00+05:30,201.5,201.16964285714286,165,-54.5089285714279,stop,201.4725,Extreme-2
2023-06-07 11:20:00+05:30,2023-06-07 15:00:00+05:30,201.1,201.1,165,0.0,time,201.00500000000002,Extreme-2
2023-06-07 11:25:00+05:30,2023-06-07 15:00:00+05:30,201.05,201.1,165,8.249999999997186,time,201.0075,Extreme-2
2023-06-07 11:30:00+05:30,2023-06-07 15:00:00+05:30,201.25,201.1,165,-24.750000000000938,time,201.005,Extreme-2
2023-06-07 11:35:00+05:30,2023-06-07 15:00:00+05:30,201.05,201.1,165,8.249999999997186,time,201.00500000000002,Extreme-2
2023-06-08 12:30:00+05:30,2023-06-08 14:25:00+05:30,200.4,199.80178571428573,166,-99.30357142857008,stop,200.095,Extreme-2
2023-06-08 12:15:00+05:30,2023-06-08 14:35:00+05:30,200.2,199.7,166,-83.0,stop,200.07750000000001,Extreme-2
2023-06-08 11:30:00+05:30,2023-06-08 14:45:00+05:30,200.2,199.59285714285713,166,-100.78571428571496,stop,200.07,Extreme-2
2023-06-08 11:40:00+05:30,2023-06-08 14:45:00+05:30,200.1,199.5375,166,-93.375,stop,200.0725,Extreme-2
2023-06-09 09:15:00+05:30,2023-06-09 09:30:00+05:30,199.7,198.90535714285713,166,-131.91071428571496,stop,199.8725,Extreme-2
2023-06-09 09:25:00+05:30,2023-06-09 09:30:00+05:30,199.9,198.95357142857145,166,-157.10714285714016,stop,199.8375,Extreme-2
2023-06-09 11:35:00+05:30,2023-06-09 15:00:00+05:30,198.55,199.0,167,75.1499999999981,time,198.4,Extreme-2
2023-06-09 13:35:00+05:30,2023-06-09 15:00:00+05:30,198.8,199.0,167,33.3999999999981,time,198.79500000000002,Extreme-2
2023-06-12 09:30:00+05:30,2023-06-12 15:00:00+05:30,199.1,198.45,167,-108.55000000000095,time,198.94250000000002,Extreme-2
